"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB"
"Kodiak",173,2015-08-01,11,1,"M",48,NA,33,NA,2,"","Private","P2",525733,0.32,2015,8,1,NA,"Dark","Pelagic"
"Kodiak",173,2015-08-01,11,2,"M",43,NA,24,NA,2,"","Charter","LANA J",525733,0.24,2015,8,1,NA,"Dark","Pelagic"
"Kodiak",173,2015-08-09,12,1,"F",39,NA,11,NA,2,"","Private","P3",525733,0.16,2015,8,9,NA,"Dark","Pelagic"
"Kodiak",173,2015-08-09,12,2,"M",37,NA,13,NA,2,"","Private","P3",525733,0.169,2015,8,9,NA,"Dark","Pelagic"
"Kodiak",173,2015-08-09,12,3,"F",41,NA,22,NA,2,"","Private","P3",525733,0.223,2015,8,9,NA,"Dark","Pelagic"
"Kodiak",173,2015-08-09,12,4,"",39,NA,16,NA,2,"","Private","P3",525733,0.166,2015,8,9,NA,"Dark","Pelagic"
"Kodiak",173,2015-08-20,13,1,"F",44,NA,25,NA,2,"","Private","P2",525731,0.245,2015,8,20,NA,"Dark","Pelagic"
"Kodiak",173,2015-08-24,14,1,"F",45,NA,33,NA,2,"","Private","P2",525733,0.304,2015,8,24,NA,"Dark","Pelagic"
"Kodiak",173,2015-08-24,14,2,"F",38,NA,15,NA,2,"","Private","P2",525733,0.159,2015,8,24,NA,"Dark","Pelagic"
"Kodiak",147,2015-07-03,1,1,"M",38,NA,13,NA,2,"","Charter","LANA J",525701,NA,2015,7,3,NA,"Quill","Demersal"
"Kodiak",149,2015-07-02,1,1,"M",37,NA,24,NA,2,"","Private","P2",525733,NA,2015,7,2,NA,"China","Demersal"
"Kodiak",148,2015-07-02,1,1,"M",32,NA,17,NA,2,"","Private","P2",525733,NA,2015,7,2,NA,"Tiger","Demersal"
"Kodiak",148,2015-07-03,2,1,"M",38,NA,18,NA,2,"","Charter","U RASCAL",525806,NA,2015,7,3,NA,"Tiger","Demersal"
"Kodiak",148,2015-08-09,3,1,"F",39,NA,22,NA,2,"","Private","P1",525733,NA,2015,8,9,NA,"Tiger","Demersal"
"Kodiak",148,2015-08-15,4,1,"M",41,NA,18,NA,2,"","Private","P1",525731,NA,2015,8,15,NA,"Tiger","Demersal"
"Kodiak",155,2015-06-08,1,1,"F",47,NA,11,NA,2,"","Charter","U RASCAL",525731,NA,2015,6,8,NA,"Yelltail","Pelagic"
"Kodiak",155,2015-06-08,1,2,"F",50,NA,12,NA,2,"","Charter","U RASCAL",525731,NA,2015,6,8,NA,"Yelltail","Pelagic"
"Homer",142,2015-05-24,1,1,"M",42,1.3,7,7,1,"","Private","P4",525931,NA,2015,5,24,NA,"Black","Pelagic"
"Homer",142,2015-05-24,1,2,"F",43,1.6,7,NA,2,"","Private","P4",525902,NA,2015,5,24,NA,"Black","Pelagic"
"Homer",142,2015-05-24,1,3,"F",48,1.6,13,NA,2,"","Private","P6",515908,NA,2015,5,24,NA,"Black","Pelagic"
"Homer",142,2015-05-25,2,1,"",41,1.2,7,NA,2,"","Charter","FRINGE BENEFIT",515936,NA,2015,5,25,NA,"Black","Pelagic"
"Homer",142,2015-05-25,2,2,"M",41,1.2,7,NA,2,"","Charter","FRINGE BENEFIT",515936,NA,2015,5,25,NA,"Black","Pelagic"
"Homer",142,2015-05-31,3,1,"M",51,NA,24,NA,2,"","Charter","JULIA LYNN",525901,NA,2015,5,31,NA,"Black","Pelagic"
"Homer",142,2015-06-03,4,1,"F",51,NA,13,NA,2,"","Private","P4",515907,NA,2015,6,3,NA,"Black","Pelagic"
"Homer",142,2015-06-03,4,2,"M",43,NA,7,NA,2,"","Private","P4",515907,NA,2015,6,3,NA,"Black","Pelagic"
"Homer",142,2015-06-08,5,1,"F",44,NA,8,NA,2,"","Charter","CASINO",525832,NA,2015,6,8,NA,"Black","Pelagic"
"Homer",142,2015-06-08,5,2,"F",52,NA,11,NA,2,"","Charter","CASINO",525832,NA,2015,6,8,NA,"Black","Pelagic"
"Homer",142,2015-06-08,5,3,"M",51,NA,7,NA,2,"","Charter","CASINO",525832,NA,2015,6,8,NA,"Black","Pelagic"
"Homer",142,2015-06-08,5,4,"F",51,2.5,13,NA,2,"","Private","P3",515907,NA,2015,6,8,NA,"Black","Pelagic"
"Homer",142,2015-06-08,5,5,"F",51,NA,14,NA,2,"","Charter","OBSESSION",515907,NA,2015,6,8,NA,"Black","Pelagic"
"Homer",142,2015-06-08,5,6,"M",44,NA,8,8,2,"","Charter","OBSESSION",515907,NA,2015,6,8,NA,"Black","Pelagic"
"Homer",142,2015-06-13,6,1,"M",43,1.4,7,7,2,"","Private","P5",525901,NA,2015,6,13,NA,"Black","Pelagic"
"Homer",142,2015-06-13,6,2,"F",43,1.4,7,NA,2,"","Private","P5",525901,NA,2015,6,13,NA,"Black","Pelagic"
"Homer",142,2015-06-13,6,3,"F",39,1.1,7,NA,2,"","Private","P5",525901,NA,2015,6,13,NA,"Black","Pelagic"
"Homer",142,2015-06-13,6,4,"M",50,NA,24,NA,2,"","Private","P7",525901,NA,2015,6,13,NA,"Black","Pelagic"
"Homer",142,2015-06-13,6,5,"M",39,1,7,NA,2,"","Private","P6",515907,NA,2015,6,13,NA,"Black","Pelagic"
"Homer",142,2015-06-13,6,6,"",43,1.4,8,8,2,"","Private","P6",515907,NA,2015,6,13,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,1,"F",45,NA,10,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,2,"M",47,NA,13,13,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,3,"",48,NA,14,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,4,"M",51,NA,21,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,5,"F",57,NA,17,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,6,"F",54,NA,13,13,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,7,"",56,NA,22,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,8,"M",52,NA,36,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,9,"",47,NA,13,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,10,"M",51,NA,24,24,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,11,"M",54,NA,31,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,12,"M",45,NA,13,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,13,"F",49,NA,13,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,14,"M",54,NA,35,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,15,"M",52,NA,24,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,16,"M",47,NA,13,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,17,"M",56,NA,36,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,18,"M",48,NA,13,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,19,"F",51,NA,13,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,20,"M",47,NA,13,13,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,21,"M",52,NA,18,18,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,22,"M",55,NA,24,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,23,"F",42,NA,8,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,24,"M",53,NA,36,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,25,"M",51,NA,24,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,26,"",52,NA,24,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,27,"M",51,NA,13,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-14,7,28,"",48,NA,13,NA,2,"","Charter","CASINO",505903,NA,2015,6,14,NA,"Black","Pelagic"
"Homer",142,2015-06-15,8,1,"M",41,NA,8,7,2,"","Private","P1",515907,NA,2015,6,15,NA,"Black","Pelagic"
"Homer",142,2015-06-15,8,2,"F",53,NA,13,NA,2,"","Private","P1",515907,NA,2015,6,15,NA,"Black","Pelagic"
"Homer",142,2015-06-15,8,3,"M",57,NA,24,24,2,"","Private","P1",515907,NA,2015,6,15,NA,"Black","Pelagic"
"Homer",142,2015-06-15,8,4,"M",40,NA,7,7,2,"","Private","P4",515907,NA,2015,6,15,NA,"Black","Pelagic"
"Homer",142,2015-06-17,9,1,"F",42,NA,8,NA,2,"","Charter","PACIFIC SUN",515907,NA,2015,6,17,NA,"Black","Pelagic"
"Homer",142,2015-06-17,9,2,"F",54,NA,15,NA,2,"","Charter","OBSESSION",525901,NA,2015,6,17,NA,"Black","Pelagic"
"Homer",142,2015-06-17,9,3,"F",48,1.9,8,NA,2,"","Private","P3",515907,NA,2015,6,17,NA,"Black","Pelagic"
"Homer",142,2015-06-18,10,1,"F",47,NA,13,13,2,"","Charter","FRINGE BENEFIT",515907,NA,2015,6,18,NA,"Black","Pelagic"
"Homer",142,2015-06-18,10,2,"M",43,NA,8,NA,2,"","Charter","FRINGE BENEFIT",515907,NA,2015,6,18,NA,"Black","Pelagic"
"Homer",142,2015-06-18,10,3,"",41,NA,7,NA,2,"","Charter","FRINGE BENEFIT",515907,NA,2015,6,18,NA,"Black","Pelagic"
"Homer",142,2015-06-18,10,4,"M",42,NA,7,7,2,"","Charter","GRAND ALEUTIAN",515907,NA,2015,6,18,NA,"Black","Pelagic"
"Homer",142,2015-06-18,10,5,"F",53,NA,12,NA,2,"","Charter","GRAND ALEUTIAN",515907,NA,2015,6,18,NA,"Black","Pelagic"
"Homer",142,2015-06-18,10,6,"F",49,NA,10,NA,2,"","Charter","GRAND ALEUTIAN",515907,NA,2015,6,18,NA,"Black","Pelagic"
"Homer",142,2015-06-18,10,7,"M",43,NA,8,NA,2,"","Charter","GRAND ALEUTIAN",515907,NA,2015,6,18,NA,"Black","Pelagic"
"Homer",142,2015-06-18,10,8,"M",54,NA,19,NA,2,"","Charter","GRAND ALEUTIAN",515907,NA,2015,6,18,NA,"Black","Pelagic"
"Homer",142,2015-06-18,10,9,"M",52,NA,36,NA,2,"","Charter","GRAND ALEUTIAN",515907,NA,2015,6,18,NA,"Black","Pelagic"
"Homer",142,2015-06-18,10,10,"M",46,NA,8,8,2,"","Charter","GRAND ALEUTIAN",515907,NA,2015,6,18,NA,"Black","Pelagic"
"Homer",142,2015-06-18,10,11,"M",41,NA,7,NA,2,"","Charter","GRAND ALEUTIAN",515907,NA,2015,6,18,NA,"Black","Pelagic"
"Homer",142,2015-06-21,11,1,"M",53,NA,24,NA,2,"","Private","P2",515907,NA,2015,6,21,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,1,"F",42,NA,7,7,2,"","Private","P6",515907,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,2,"F",44,NA,8,8,2,"","Private","P6",515907,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,3,"",56,NA,10,10,2,"","Private","P9",515907,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,4,"",55,NA,7,NA,2,"","Private","P9",515907,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,5,"F",46,NA,8,NA,2,"","Private","P9",515907,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,6,"",55,NA,13,NA,2,"","Private","P9",515907,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,7,"F",44,NA,8,8,2,"","Charter","GRAND ALEUTIAN",515903,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,8,"F",48,NA,13,NA,2,"","Charter","GRAND ALEUTIAN",515903,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,9,"M",40,NA,6,NA,2,"","Charter","GRAND ALEUTIAN",515903,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,10,"F",53,NA,15,NA,2,"","Charter","GRAND ALEUTIAN",515903,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,11,"F",52,NA,11,NA,2,"","Charter","GRAND ALEUTIAN",515903,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,12,"M",43,NA,10,NA,2,"","Charter","GRAND ALEUTIAN",515903,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,13,"M",41,NA,7,NA,2,"","Charter","GRAND ALEUTIAN",515903,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,14,"F",53,NA,15,13,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,15,"F",53,NA,13,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,16,"",44,NA,8,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,17,"M",58,NA,21,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,18,"M",53,NA,16,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,19,"F",46,NA,8,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,20,"F",53,NA,12,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,21,"F",50,NA,11,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,22,"F",59,NA,19,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,23,"F",51,NA,13,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,24,"",59,NA,15,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,25,"",43,NA,8,8,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,26,"M",47,NA,8,8,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,27,"F",53,NA,13,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,28,"F",55,NA,13,13,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,29,"F",49,NA,10,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",154,2015-06-22,12,30,"F",47,NA,14,NA,2,"","Charter","BRAZEN",515905,0.22,2015,6,22,NA,"DuskyDrk","Pelagic"
"Homer",142,2015-06-22,12,31,"",47,NA,10,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,32,"",NA,NA,10,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,33,"",44,NA,8,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,34,"F",50,NA,10,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,35,"",47,NA,9,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,36,"",43,NA,8,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,37,"F",56,NA,13,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-22,12,38,"F",52,NA,13,NA,2,"","Charter","BRAZEN",515905,NA,2015,6,22,NA,"Black","Pelagic"
"Homer",142,2015-06-24,13,1,"F",45,NA,8,NA,2,"","Private","P2",515907,NA,2015,6,24,NA,"Black","Pelagic"
"Homer",142,2015-06-24,13,2,"F",41,NA,7,NA,2,"","Private","P2",515907,NA,2015,6,24,NA,"Black","Pelagic"
"Homer",142,2015-06-24,13,3,"M",56,NA,35,NA,2,"","Private","P2",515907,NA,2015,6,24,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,1,"M",51,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,2,"M",56,NA,35,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,3,"M",52,NA,22,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,4,"M",56,NA,24,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,5,"",54,NA,29,29,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,6,"M",49,NA,17,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,7,"",51,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,8,"F",53,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,9,"F",52,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,10,"F",51,NA,14,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,11,"F",52,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,12,"F",50,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,13,"F",50,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,14,"M",51,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,15,"M",50,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,16,"F",55,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,17,"M",51,NA,21,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,18,"F",55,NA,14,14,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,19,"F",56,NA,15,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,20,"M",59,NA,36,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,21,"F",52,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,22,"F",46,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,23,"M",56,NA,29,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,24,"M",53,NA,13,12,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,25,"F",52,NA,26,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,26,"",52,NA,24,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,27,"M",49,NA,18,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,28,"F",52,NA,13,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,29,"M",52,NA,18,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,30,"M",54,NA,30,NA,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,31,"M",56,NA,42,40,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",142,2015-07-01,14,32,"F",50,NA,11,11,2,"","Private","P11",505902,NA,2015,7,1,NA,"Black","Pelagic"
"Homer",154,2015-07-02,15,1,"M",44,NA,13,NA,2,"","Private","P2",515832,0.22,2015,7,2,NA,"DuskyDrk","Pelagic"
"Homer",142,2015-07-02,15,2,"M",53,NA,13,NA,2,"","Private","P2",515832,NA,2015,7,2,NA,"Black","Pelagic"
"Homer",142,2015-07-02,15,3,"",55,NA,24,NA,2,"","Private","P2",515832,NA,2015,7,2,NA,"Black","Pelagic"
"Homer",142,2015-07-02,15,4,"M",56,NA,24,NA,2,"","Private","P2",515832,NA,2015,7,2,NA,"Black","Pelagic"
"Homer",142,2015-07-02,15,5,"M",59,NA,19,NA,2,"","Private","P2",515832,NA,2015,7,2,NA,"Black","Pelagic"
"Homer",142,2015-07-04,16,1,"",55,NA,13,NA,2,"","Charter","BRAZEN",525901,NA,2015,7,4,NA,"Black","Pelagic"
"Homer",142,2015-07-04,16,2,"",49,NA,13,NA,2,"","Charter","BRAZEN",525901,NA,2015,7,4,NA,"Black","Pelagic"
"Homer",142,2015-07-04,16,3,"",52,NA,19,NA,2,"","Charter","BRAZEN",525901,NA,2015,7,4,NA,"Black","Pelagic"
"Homer",142,2015-07-04,16,4,"",40,NA,7,NA,1,"","Charter","BRAZEN",525901,NA,2015,7,4,NA,"Black","Pelagic"
"Homer",142,2015-07-04,16,5,"M",54,NA,24,NA,2,"","Charter","BRAZEN",525901,NA,2015,7,4,NA,"Black","Pelagic"
"Homer",142,2015-07-04,16,6,"",50,NA,11,NA,2,"","Charter","BRAZEN",525901,NA,2015,7,4,NA,"Black","Pelagic"
"Homer",142,2015-07-04,16,7,"F",55,NA,18,NA,2,"","Charter","BRAZEN",525901,NA,2015,7,4,NA,"Black","Pelagic"
"Homer",142,2015-07-05,17,1,"F",39,NA,7,7,2,"","Private","P6",515905,NA,2015,7,5,NA,"Black","Pelagic"
"Homer",142,2015-07-05,17,2,"M",43,NA,7,NA,2,"","Private","P6",515905,NA,2015,7,5,NA,"Black","Pelagic"
"Homer",142,2015-07-09,18,1,"F",39,NA,7,NA,2,"","Private","P1",515907,NA,2015,7,9,NA,"Black","Pelagic"
"Homer",142,2015-07-09,18,2,"",42,NA,7,NA,2,"","Private","P1",515907,NA,2015,7,9,NA,"Black","Pelagic"
"Homer",142,2015-07-09,18,3,"M",48,NA,13,NA,2,"","Private","P1",515907,NA,2015,7,9,NA,"Black","Pelagic"
"Homer",142,2015-07-09,18,4,"",40,NA,7,7,2,"","Private","P1",515907,NA,2015,7,9,NA,"Black","Pelagic"
"Homer",142,2015-07-09,18,5,"F",42,NA,7,NA,2,"","Private","P1",515907,NA,2015,7,9,NA,"Black","Pelagic"
"Homer",142,2015-07-09,18,6,"M",43,NA,7,NA,2,"","Private","P1",515907,NA,2015,7,9,NA,"Black","Pelagic"
"Homer",142,2015-07-10,19,1,"M",53,NA,18,NA,1,"","Charter","FRINGE BENEFIT",525832,NA,2015,7,10,NA,"Black","Pelagic"
"Homer",142,2015-07-10,19,2,"M",61,NA,NA,NA,NA,"","Private","P4",525901,NA,2015,7,10,NA,"Black","Pelagic"
"Homer",142,2015-07-10,19,3,"M",51,NA,36,NA,2,"","Private","P7",515907,NA,2015,7,10,NA,"Black","Pelagic"
"Homer",142,2015-07-10,19,4,"M",55,NA,36,NA,2,"","Private","P7",515907,NA,2015,7,10,NA,"Black","Pelagic"
"Homer",142,2015-07-10,19,5,"M",51,NA,22,21,2,"","Private","P7",515907,NA,2015,7,10,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,1,"",43,NA,10,NA,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,2,"",54,NA,22,NA,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,3,"F",51,NA,14,NA,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,4,"",52,NA,18,NA,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,5,"M",52,NA,19,NA,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,6,"M",55,NA,24,NA,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,7,"M",52,NA,13,NA,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,8,"F",51,NA,12,NA,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,9,"F",58,NA,18,17,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,10,"F",36,NA,6,NA,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,11,"M",56,NA,24,NA,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
"Homer",142,2015-07-11,20,12,"",49,NA,13,NA,2,"","Charter","FRINGE BENEFIT",515831,NA,2015,7,11,NA,"Black","Pelagic"
