"AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","AGE","AGECONF","STATAREA","SPECIES","PORT","USER","ASSEMB","sasdate"
161,2,2002,7,29,17,1,142,"F",6,56,2.2,11,NA,495938,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,2,142,"F",4,47,1.7,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,3,142,"F",4,49,2,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,4,142,"F",4,50,2,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,5,142,"F",2,46,1.8,9,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,6,142,"M",2,44,1.3,9,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,7,142,"M",3,50,2.1,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,8,142,"F",3,49,2,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,9,142,"F",2,50,2,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,10,142,"F",7,50,2.1,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,11,142,"F",7,50,2.1,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,12,142,"F",2,45,1.5,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,13,142,"M",3,50,2.2,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,14,142,"F",2,49,1.6,10,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,15,142,"F",2,46,1.8,9,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,16,142,"M",3,53,2.4,27,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,17,142,"F",7,52,2.1,NA,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,18,142,"F",7,52,2.4,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,19,142,"F",3,49,2,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,20,142,"F",6,50,2.1,11,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,7,29,17,21,142,"F",3,51,2.3,12,NA,495932,"Black","Seward","Private","Pelagic",2002-07-29
161,2,2002,8,1,18,1,142,"F",3,46,1.5,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-01
161,2,2002,8,1,18,2,142,"F",5,52,2.2,10,NA,495932,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,3,142,"F",2,46,1.5,9,NA,495932,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,4,142,"M",2,45,1.5,9,NA,495932,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,5,142,"",8,39,0.9,6,NA,495932,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,6,142,"F",2,38,1.1,7,NA,495932,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,7,142,"F",5,53,2.4,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,8,142,"F",2,44,1.7,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,9,142,"",8,44,1.1,6,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,10,142,"F",1,38,0.8,7,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,11,142,"",8,45,1.6,10,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,12,142,"F",2,48,1.7,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,13,142,"F",7,60,3.1,23,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,14,142,"",8,40,1.1,6,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,15,142,"F",1,37,0.9,6,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,16,142,"F",1,38,1,6,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,17,142,"",8,40,1,6,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,18,142,"F",2,39,1.1,NA,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,19,142,"",8,35,0.8,6,NA,495938,"Black","Seward","Private","Pelagic",2002-08-01
161,2,2002,8,1,18,20,142,"M",3,53,1.9,17,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-01
161,2,2002,8,1,18,21,142,"M",2,56,NA,11,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-01
161,2,2002,8,1,18,22,142,"M",2,45,1.5,12,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-01
161,2,2002,8,1,18,23,142,"F",6,57,3,17,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-01
161,2,2002,8,1,18,24,142,"F",6,52,2.1,13,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-01
161,2,2002,8,1,18,25,142,"F",3,52,2,11,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-01
161,2,2002,8,1,18,26,142,"M",5,55,2.2,26,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-01
161,2,2002,8,4,19,1,142,"F",4,57,2.4,11,NA,475933,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,2,142,"F",6,51,1.9,9,NA,495932,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,3,142,"M",3,51,2,18,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-04
161,2,2002,8,4,19,4,142,"F",3,55,2.4,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-04
161,2,2002,8,4,19,5,142,"F",6,55,2.1,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-04
161,2,2002,8,4,19,6,142,"F",7,53,2.1,11,NA,495938,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,7,142,"F",6,50,2,11,NA,495938,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,8,142,"F",6,53,2.1,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,9,142,"F",6,53,2.1,11,NA,495938,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,10,142,"F",4,50,2.1,NA,NA,495938,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,11,142,"M",3,49,1.8,11,NA,495938,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,12,142,"F",7,49,1.9,11,NA,495938,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,13,142,"F",6,53,2.3,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,14,142,"F",4,49,1.7,9,NA,495938,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,15,142,"F",2,39,1.1,6,NA,495938,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,4,19,18,142,"F",2,47,1.3,6,NA,495938,"Black","Seward","Private","Pelagic",2002-08-04
161,2,2002,8,5,20,1,142,"F",3,47,1.8,10,NA,495932,"Black","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,5,20,2,142,"M",3,52,2.3,28,NA,495932,"Black","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,5,20,3,142,"F",3,51,2.3,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,5,20,4,142,"F",2,46,2,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,5,20,5,142,"F",2,43,1.4,10,NA,495932,"Black","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,5,20,6,142,"F",2,43,1.4,9,NA,495932,"Black","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,5,20,7,142,"F",3,47,1.8,10,NA,495932,"Black","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,5,20,8,142,"F",3,49,1.8,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,5,20,9,142,"M",2,48,1.8,12,NA,495932,"Black","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,5,20,10,142,"M",2,48,1.7,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-05
161,2,2002,8,10,21,1,142,"F",6,53,2.3,17,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,21,2,142,"M",5,55,2.5,28,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,21,3,142,"F",4,51,2.4,11,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,21,4,142,"M",3,50,2.1,13,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,21,5,142,"F",7,51,2.5,11,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,21,6,142,"F",2,46,1.7,11,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,21,7,142,"F",5,54,2.5,11,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,10,21,8,142,"F",6,50,2.2,NA,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-10
161,2,2002,8,11,22,1,142,"F",4,62,3.3,20,NA,495938,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,2,142,"F",4,NA,2.6,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,3,142,"F",4,52,2.5,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,4,142,"F",4,54,2.9,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,5,142,"F",4,51,2.2,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,6,142,"F",3,48,1.9,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,7,142,"F",6,54,2.4,17,NA,495932,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,8,142,"F",4,53,2.7,12,NA,495932,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,9,142,"F",3,52,2.3,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,10,142,"F",3,49,2,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,11,142,"F",6,58,3.5,NA,NA,495932,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,12,142,"F",4,51,2.3,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,13,142,"F",3,48,2,10,NA,495932,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,14,142,"F",4,51,2.3,13,NA,495932,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,15,142,"F",4,51,2.2,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-11
161,2,2002,8,11,22,16,142,"F",3,48,1.9,12,NA,475934,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,11,22,17,142,"F",6,55,2.7,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,11,22,18,142,"M",4,54,2.6,41,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,11,22,19,142,"F",4,51,2.1,10,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,11,22,20,142,"F",4,56,2.9,13,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,11,22,21,142,"",8,50,2,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,11,22,22,142,"F",4,49,2.4,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,11,22,23,142,"F",4,55,2.8,11,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,11,22,24,142,"F",6,53,2.4,11,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,11,22,25,142,"F",4,57,3.3,NA,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,11,22,26,142,"M",2,50,2,9,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,11,22,27,142,"M",3,57,3,29,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-11
161,2,2002,8,12,23,1,142,"F",6,56,2.9,13,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-12
161,2,2002,8,12,23,2,142,"F",4,49,2.3,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-12
161,2,2002,8,12,23,3,142,"M",2,48,1.8,11,NA,495938,"Black","Seward","Private","Pelagic",2002-08-12
161,2,2002,8,12,23,4,142,"M",5,52,2.3,20,NA,495938,"Black","Seward","Private","Pelagic",2002-08-12
161,2,2002,8,12,23,5,142,"F",7,53,2.7,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-12
161,2,2002,8,12,23,6,142,"F",6,48,1.9,11,NA,495938,"Black","Seward","Private","Pelagic",2002-08-12
161,2,2002,8,12,23,7,142,"F",3,50,2.1,NA,NA,495938,"Black","Seward","Private","Pelagic",2002-08-12
161,2,2002,8,12,23,8,142,"F",6,54,2.3,13,NA,495932,"Black","Seward","Private","Pelagic",2002-08-12
161,2,2002,8,12,23,9,142,"F",3,50,2.1,12,NA,495932,"Black","Seward","Private","Pelagic",2002-08-12
161,2,2002,8,12,23,10,142,"F",7,49,1.8,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-12
161,2,2002,8,12,23,11,142,"M",4,49,1.8,12,NA,495932,"Black","Seward","Private","Pelagic",2002-08-12
161,2,2002,8,14,24,1,142,"F",6,48,2.2,11,NA,475934,"Black","Seward","Charter","Pelagic",2002-08-14
161,2,2002,8,14,24,2,142,"F",6,55,2.5,14,NA,475934,"Black","Seward","Charter","Pelagic",2002-08-14
161,2,2002,8,14,24,3,142,"F",6,51,2.1,15,NA,475934,"Black","Seward","Charter","Pelagic",2002-08-14
161,2,2002,8,14,24,4,142,"M",5,54,2.5,23,NA,475934,"Black","Seward","Charter","Pelagic",2002-08-14
161,2,2002,8,14,24,5,142,"F",4,50,2.4,11,NA,475934,"Black","Seward","Charter","Pelagic",2002-08-14
161,2,2002,8,14,24,6,142,"F",4,53,2.5,14,NA,475934,"Black","Seward","Charter","Pelagic",2002-08-14
161,2,2002,8,14,24,7,142,"F",7,57,3.6,33,NA,475934,"Black","Seward","Charter","Pelagic",2002-08-14
161,2,2002,8,14,24,8,142,"F",3,52,2.5,13,NA,475934,"Black","Seward","Charter","Pelagic",2002-08-14
161,2,2002,8,14,24,9,142,"F",3,48,1.8,9,NA,485934,"Black","Seward","Charter","Pelagic",2002-08-14
161,2,2002,8,14,24,10,142,"F",7,53,2.6,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-14
161,2,2002,8,14,24,11,142,"M",4,50,2,11,NA,495938,"Black","Seward","Private","Pelagic",2002-08-14
161,2,2002,8,14,24,12,142,"F",3,48,2.1,11,NA,495938,"Black","Seward","Private","Pelagic",2002-08-14
161,2,2002,8,14,24,13,142,"F",5,53,2.3,17,NA,495938,"Black","Seward","Private","Pelagic",2002-08-14
161,2,2002,8,14,24,14,142,"M",2,49,1.9,13,NA,495938,"Black","Seward","Private","Pelagic",2002-08-14
161,2,2002,8,14,24,15,142,"F",5,50,2,11,NA,495938,"Black","Seward","Private","Pelagic",2002-08-14
161,2,2002,8,14,24,16,142,"M",5,52,2.3,26,NA,495938,"Black","Seward","Private","Pelagic",2002-08-14
161,2,2002,8,14,24,17,142,"F",2,50,2,12,NA,495938,"Black","Seward","Private","Pelagic",2002-08-14
161,2,2002,8,14,24,18,142,"M",2,48,2.2,15,NA,495938,"Black","Seward","Private","Pelagic",2002-08-14
161,2,2002,8,14,24,19,142,"F",3,49,2.1,11,NA,495938,"Black","Seward","Private","Pelagic",2002-08-14
161,2,2002,8,18,25,1,142,"M",5,52,2.1,17,NA,495932,"Black","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,18,25,2,142,"F",5,51,2.1,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,18,25,3,142,"M",5,49,1.8,11,NA,495932,"Black","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,18,25,4,142,"M",2,49,1.6,10,NA,495932,"Black","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,18,25,5,142,"M",2,52,2.2,15,NA,495932,"Black","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,18,25,6,142,"F",4,51,2.2,10,NA,495932,"Black","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,18,25,7,142,"F",5,54,2.5,12,NA,495932,"Black","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,18,25,8,142,"F",6,52,2,12,NA,495932,"Black","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,18,25,9,142,"F",5,53,2.3,12,NA,495932,"Black","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,18,25,10,142,"F",4,54,3,12,NA,495932,"Black","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,18,25,11,142,"F",4,51,2.3,12,NA,495932,"Black","Seward","Private","Pelagic",2002-08-18
161,2,2002,8,18,25,12,142,"F",4,50,2.1,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,13,142,"M",3,48,1.6,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,14,142,"F",4,49,2,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,15,142,"M",4,54,2.3,21,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,16,142,"F",4,51,2,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,17,142,"M",4,54,2.5,29,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,18,142,"F",4,54,2.4,NA,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,19,142,"F",4,49,2,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,20,142,"F",4,52,2.1,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,21,142,"M",2,45,1.9,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,22,142,"M",2,49,2,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,23,142,"M",2,51,2.3,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,24,142,"F",5,51,2.3,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,25,142,"M",5,49,2,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,26,142,"F",3,50,2,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,27,142,"F",5,50,2.3,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,28,142,"F",4,52,2.2,12,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,29,142,"F",5,54,2.4,12,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,18,25,30,142,"F",4,51,2.3,12,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-18
161,2,2002,8,19,26,1,142,"F",1,54,2.5,13,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,26,2,142,"F",4,49,2,12,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,26,3,142,"F",6,49,1.9,12,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,26,4,142,"F",5,53,2.5,12,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,26,5,142,"F",4,52,2.2,12,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,26,6,142,"M",5,47,1.6,11,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,26,7,142,"F",6,54,2.3,11,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,26,8,142,"F",5,49,1.9,11,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,26,9,142,"M",4,45,1.5,11,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,26,10,142,"F",6,50,1.9,11,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,26,11,142,"F",6,48,1.5,11,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,26,12,142,"F",6,50,2,16,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,27,1,142,"F",3,52,2.4,11,NA,475934,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,27,2,142,"F",3,49,1.9,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,27,3,142,"M",3,51,2.1,16,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,19,27,5,142,"M",2,48,1.8,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-19
161,2,2002,8,23,28,1,142,"F",2,48,2,10,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,2,142,"F",4,53,2.2,11,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,3,142,"M",4,53,2.1,13,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,4,142,"F",6,55,2.3,13,NA,485935,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,5,142,"F",7,53,2.8,12,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,6,142,"M",2,48,2,12,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,7,142,"M",5,54,2.6,13,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,8,142,"F",4,53,2.3,12,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,9,142,"F",4,53,2.1,11,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,11,142,"M",3,52,2.5,13,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,12,142,"F",4,54,2.6,12,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,13,142,"M",4,49,2,12,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,14,142,"F",7,50,2.2,11,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,15,142,"F",5,52,2.6,12,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,16,142,"F",5,52,2.2,13,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,23,28,17,142,"M",4,50,2,11,NA,485932,"Black","Seward","Charter","Pelagic",2002-08-23
161,2,2002,8,28,29,1,142,"F",4,51,2.4,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,2,142,"M",3,55,2.5,26,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,3,142,"F",4,45,1.7,10,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,4,142,"F",5,55,2.5,17,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,6,142,"F",4,49,1.9,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,7,142,"F",2,39,1.1,7,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,8,142,"M",1,37,1.1,7,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,9,142,"F",4,51,2,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,11,142,"F",5,55,2.5,14,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,12,142,"M",4,48,1.9,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,13,142,"F",4,54,2.4,13,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,18,142,"M",4,53,2.4,NA,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,19,142,"M",5,49,1.9,12,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,20,142,"M",3,56,2.5,25,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,8,28,29,21,142,"F",6,46,1.6,11,NA,495932,"Black","Seward","Charter","Pelagic",2002-08-28
161,2,2002,9,1,30,1,142,"F",3,44,1.3,10,NA,495932,"Black","Seward","Private","Pelagic",2002-09-01
161,2,2002,9,1,30,2,142,"F",3,45,1.6,11,NA,495932,"Black","Seward","Private","Pelagic",2002-09-01
161,2,2002,9,1,30,3,142,"F",4,50,2,12,NA,495932,"Black","Seward","Private","Pelagic",2002-09-01
161,2,2002,9,1,30,4,142,"F",7,44,1.8,12,NA,495932,"Black","Seward","Private","Pelagic",2002-09-01
161,2,2002,9,1,30,5,142,"F",4,48,1.8,11,NA,495932,"Black","Seward","Private","Pelagic",2002-09-01
161,2,2002,9,1,30,6,142,"F",4,47,1.8,12,NA,495932,"Black","Seward","Private","Pelagic",2002-09-01
161,2,2002,9,1,30,7,142,"F",3,45,1.5,11,NA,475932,"Black","Seward","Charter","Pelagic",2002-09-01
161,2,2002,9,1,30,8,142,"F",7,42,1.4,10,NA,475932,"Black","Seward","Charter","Pelagic",2002-09-01
161,2,2002,9,1,30,9,142,"M",2,43,1.4,10,NA,475932,"Black","Seward","Charter","Pelagic",2002-09-01
161,2,2002,9,1,30,10,142,"M",5,42,1.4,10,NA,475932,"Black","Seward","Charter","Pelagic",2002-09-01
161,2,2002,9,1,30,12,142,"F",3,44,1.4,11,NA,475932,"Black","Seward","Charter","Pelagic",2002-09-01
161,2,2002,9,1,30,13,142,"F",2,47,1.6,11,NA,475932,"Black","Seward","Charter","Pelagic",2002-09-01
161,2,2002,9,1,30,15,142,"F",2,45,1.5,12,NA,475932,"Black","Seward","Charter","Pelagic",2002-09-01
161,2,2002,9,1,30,16,142,"F",2,45,2,10,NA,475932,"Black","Seward","Charter","Pelagic",2002-09-01
10,1,2002,5,29,1,1,142,"F",7,57,3.4,18,NA,466004,"Black","Valdez","Charter","Pelagic",2002-05-29
