"AREA","SITE","SUBLOC","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","AGE","AGECONF","STATAREA","SPECIES","PORT","USER","ASSEMB","sasdate"
161,2,NA,2004,7,19,26,26,142,"M",NA,53,2.4,NA,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,26,27,142,"F",NA,51,1.9,NA,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,26,28,142,"F",NA,58,3.4,13,2,485932,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,26,29,142,"F",NA,58,2.9,NA,NA,485935,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,26,30,142,"M",NA,45,1.4,11,2,485935,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,1,142,"M",NA,46,1.5,13,2,485935,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,2,142,"F",NA,55,2.6,18,2,485935,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,3,142,"M",NA,46,1.5,13,2,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,4,142,"M",NA,48,1.7,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,5,142,"F",NA,51,2.2,13,2,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,6,142,"M",NA,51,2.1,22,2,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,7,142,"F",NA,53,2.2,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,8,142,"F",NA,51,2.1,11,2,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,9,142,"M",NA,50,2,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,10,142,"M",NA,54,2.5,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,11,142,"F",NA,52,2.1,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,12,142,"F",NA,45,1.3,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,13,142,"M",NA,49,1.6,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,14,142,"F",NA,52,2,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,15,142,"F",NA,51,2.4,13,2,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,16,142,"M",NA,53,2.3,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,17,142,"F",NA,50,1.8,13,2,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,18,142,"M",NA,43,1.2,8,2,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,19,142,"F",NA,53,2.2,15,2,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,20,142,"F",NA,45,1.3,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,21,142,"M",NA,48,1.7,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,22,142,"M",NA,44,1.3,9,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,19,27,23,142,"F",NA,46,1.4,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-19
161,2,NA,2004,7,20,28,1,142,"F",NA,55,2.4,13,2,495932,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,2,142,"M",NA,53,2.4,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,3,142,"F",NA,NA,2.1,NA,NA,485935,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,4,142,"F",NA,52,2.2,NA,NA,485935,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,5,142,"F",NA,53,1.9,12,2,485935,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,6,142,"F",NA,45,1.5,7,2,485935,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,7,142,"F",NA,48,2,11,2,485935,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,8,142,"F",NA,56,2.5,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,9,142,"F",NA,57,2.9,13,2,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,10,142,"F",NA,44,1.4,8,2,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,11,142,"F",NA,40,1.1,7,2,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,12,142,"M",NA,42,1.2,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,13,142,"F",NA,51,2.1,13,2,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,14,142,"F",NA,44,1.4,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,15,142,"M",NA,46,NA,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,16,142,"M",NA,46,1.4,13,2,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,17,142,"F",NA,41,1.1,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,18,142,"F",NA,53,2.5,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,19,142,"M",NA,NA,1.4,8,2,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,20,142,"M",NA,45,1.6,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,21,142,"F",NA,51,2.1,13,2,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,22,142,"F",NA,47,1.6,11,2,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,20,28,23,142,"F",NA,49,1.8,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-20
161,2,NA,2004,7,21,29,1,142,"M",NA,46,1.6,8,2,485932,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,2,142,"M",NA,42,1.1,8,2,485932,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,3,142,"F",NA,47,1.7,NA,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,4,142,"M",NA,45,1.5,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,5,142,"F",NA,49,2,10,2,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,6,142,"M",NA,44,1.4,8,2,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,7,142,"F",NA,53,2.1,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,8,142,"M",NA,39,NA,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,9,142,"M",NA,40,1.1,7,2,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,10,142,"F",NA,41,1.2,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,11,142,"M",NA,41,1.1,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,12,142,"F",NA,45,1.5,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,13,142,"F",NA,42,1.2,8,2,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,14,142,"M",NA,36,0.8,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,15,142,"M",NA,40,1.1,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,16,142,"M",NA,39,1,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,17,142,"M",NA,42,1.2,7,2,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,21,29,18,142,"F",NA,44,1.4,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-21
161,2,NA,2004,7,25,30,1,142,"M",NA,44,1.4,8,2,495932,"Black","Seward","Private","Pelagic",2004-07-25
161,2,NA,2004,7,25,30,2,142,"F",NA,53,2,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-07-25
161,2,NA,2004,7,25,30,3,142,"F",NA,49,NA,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-07-25
161,2,NA,2004,7,25,30,4,142,"F",NA,56,2.5,13,2,495932,"Black","Seward","Private","Pelagic",2004-07-25
161,2,NA,2004,7,25,30,5,142,"M",NA,46,1.5,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-07-25
161,2,NA,2004,7,25,30,6,142,"F",NA,54,2.4,13,2,495932,"Black","Seward","Private","Pelagic",2004-07-25
161,2,NA,2004,7,28,31,1,142,"M",NA,52,2.6,28,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,2,142,"F",NA,45,1.6,8,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,3,142,"M",NA,53,2.5,38,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,4,142,"F",NA,53,2.3,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,5,142,"F",NA,59,3.3,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,6,142,"F",NA,45,1.2,8,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,7,142,"F",NA,54,2.4,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,8,142,"F",NA,48,1.7,13,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,9,142,"M",NA,49,1.7,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,10,142,"M",NA,54,2.8,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,11,142,"F",NA,55,2.5,13,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,12,142,"F",NA,51,2.4,13,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,13,142,"F",NA,41,1.4,7,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,14,142,"M",NA,41,1.2,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,15,142,"F",NA,57,3.1,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,16,142,"M",NA,50,2.2,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,17,142,"F",NA,52,2.6,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,18,142,"F",NA,43,1.5,7,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,19,142,"F",NA,47,1.7,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,20,142,"M",NA,50,2,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,21,142,"F",NA,48,1.9,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,22,142,"M",NA,55,2.7,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,23,142,"F",NA,55,2.9,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,24,142,"F",NA,55,2.7,13,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,25,142,"F",NA,51,1.9,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,26,142,"M",NA,56,2.7,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,27,142,"F",NA,50,2,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,28,142,"F",NA,48,1.9,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,29,142,"M",NA,51,2.3,18,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,31,30,142,"F",NA,46,1.9,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,32,1,142,"F",NA,55,2.5,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,32,2,142,"M",NA,51,2.3,13,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,32,3,142,"M",NA,50,2,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,32,4,142,"F",NA,50,2.1,NA,NA,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,28,32,5,142,"F",NA,43,1.4,7,2,495932,"Black","Seward","Charter","Pelagic",2004-07-28
161,2,NA,2004,7,29,33,1,142,"F",NA,55,NA,13,2,495932,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,2,142,"F",NA,49,1.8,13,2,495932,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,3,142,"F",NA,57,2.7,18,2,495932,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,4,142,"F",NA,51,1.9,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,5,142,"F",NA,56,2.9,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,6,142,"F",NA,54,2.4,11,2,495932,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,7,142,"M",NA,56,3,24,2,495932,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,8,142,"F",NA,55,2.3,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,9,142,"M",NA,43,1.2,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,10,142,"F",NA,51,1.9,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,11,142,"F",NA,58,3.4,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,12,142,"F",NA,39,0.9,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,13,142,"F",NA,45,1.5,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,14,142,"F",NA,37,0.7,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,15,142,"M",NA,45,1.5,8,2,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,16,142,"M",NA,46,1.6,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,17,142,"F",NA,46,1.5,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,18,142,"F",NA,41,1.3,7,2,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,19,142,"F",NA,44,1.4,8,2,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,20,142,"F",NA,41,1.1,7,2,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,21,142,"F",NA,47,1.7,13,2,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,22,142,"M",NA,44,1.3,8,2,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,23,142,"F",NA,38,0.9,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,24,142,"F",NA,57,2.9,NA,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,25,142,"F",NA,55,2.7,11,2,485932,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,26,142,"F",NA,59,3.5,NA,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,27,142,"M",NA,52,2.3,NA,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,28,142,"F",NA,51,2.4,13,2,485932,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,29,142,"M",NA,54,2.8,NA,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,33,30,142,"M",NA,53,2.3,NA,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,1,142,"F",NA,54,2.4,NA,NA,485935,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,2,142,"F",NA,52,2.1,13,2,485935,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,3,142,"F",NA,52,2.5,NA,NA,485935,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,4,142,"F",NA,51,1.9,15,2,485935,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,5,142,"F",NA,50,2.1,10,2,485935,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,6,142,"F",NA,52,2.1,NA,NA,485935,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,7,142,"F",NA,51,2.1,13,2,485935,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,8,142,"M",NA,45,1.5,NA,NA,485935,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,9,142,"M",NA,45,1.3,13,2,485935,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,10,142,"M",NA,54,2.6,NA,NA,495934,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,11,142,"M",NA,43,1.5,8,2,495934,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,12,142,"F",NA,52,2.3,NA,NA,495934,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,13,142,"F",NA,50,2.3,NA,NA,495934,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,14,142,"F",NA,52,2.7,NA,NA,495934,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,15,142,"M",NA,53,2.6,21,2,495934,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,16,142,"F",NA,47,2,NA,NA,495934,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,17,142,"F",NA,48,1.9,10,2,495934,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,18,142,"F",NA,46,1.8,10,2,495934,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,19,142,"F",NA,52,2.5,13,2,495934,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,20,142,"M",NA,56,2.7,18,2,485932,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,21,142,"M",NA,50,2,10,2,485932,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,22,142,"M",NA,47,1.7,NA,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,23,142,"M",NA,57,3,NA,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,29,34,24,142,"M",NA,51,2.2,29,NA,485933,"Black","Seward","Charter","Pelagic",2004-07-29
161,2,NA,2004,7,30,35,1,142,"F",NA,56,2.7,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-07-30
161,2,NA,2004,7,30,35,2,142,"F",NA,50,1.8,13,NA,495932,"Black","Seward","Private","Pelagic",2004-07-30
161,2,NA,2004,7,30,35,3,142,"M",NA,56,2.7,27,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-30
161,2,NA,2004,7,30,35,4,142,"M",NA,55,2.4,21,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-30
161,2,NA,2004,7,30,35,5,142,"M",NA,52,2.3,24,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-30
161,2,NA,2004,7,30,35,6,142,"F",NA,54,2.3,NA,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-30
161,2,NA,2004,7,30,35,7,142,"M",NA,52,2.9,28,NA,485932,"Black","Seward","Charter","Pelagic",2004-07-30
161,2,NA,2004,7,31,36,1,142,"F",NA,41,1.2,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,2,142,"M",NA,47,1.2,14,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,3,142,"M",NA,42,1.1,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,4,142,"F",NA,41,1.1,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,5,142,"F",NA,NA,1.3,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,6,142,"F",NA,40,1.1,7,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,7,142,"M",NA,38,0.9,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,8,142,"M",NA,44,1.5,8,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,9,142,"M",NA,50,2.1,14,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,10,142,"M",NA,49,2,30,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,11,142,"F",NA,55,NA,14,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,12,142,"M",NA,47,1.7,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,13,142,"M",NA,54,NA,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,7,31,36,14,142,"F",NA,50,2.4,14,NA,495938,"Black","Seward","Private","Pelagic",2004-07-31
161,2,NA,2004,8,1,37,1,142,"M",NA,48,1.9,13,NA,485932,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,1,37,2,142,"F",NA,47,1.8,NA,NA,495938,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,1,37,3,142,"M",NA,52,2.4,35,NA,495938,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,1,37,4,142,"F",NA,51,2.2,14,NA,495932,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,1,37,5,142,"M",NA,45,1.6,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,1,37,6,142,"M",NA,47,1.9,11,NA,495932,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,1,37,7,142,"F",NA,38,1,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,1,37,8,142,"F",NA,52,2.3,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,1,37,9,142,"F",NA,54,3,14,NA,495932,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,1,37,10,142,"M",NA,42,1.2,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,1,37,11,142,"F",NA,54,3,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,1,37,12,142,"M",NA,49,2,NA,NA,495932,"Black","Seward","Private","Pelagic",2004-08-01
161,2,NA,2004,8,2,38,1,142,"M",NA,39,1,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,2,142,"M",NA,40,1,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,3,142,"F",NA,40,1,8,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,4,142,"M",NA,42,1.2,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,5,142,"M",NA,41,1.2,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,6,142,"M",NA,48,1.6,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,7,142,"M",NA,49,1.8,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,8,142,"M",NA,41,1,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,9,142,"M",NA,40,0.9,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,10,142,"F",NA,39,0.9,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,11,142,"M",NA,39,1,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,12,142,"M",NA,43,1.2,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,13,142,"F",NA,47,1.6,12,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,14,142,"F",NA,53,2.4,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,15,142,"F",NA,42,1.1,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,16,142,"F",NA,47,1.6,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
161,2,NA,2004,8,2,38,17,142,"M",NA,44,1.1,NA,NA,485933,"Black","Seward","Charter","Pelagic",2004-08-02
