"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB","sasdate"
"Valdez",158,2008-06-22,1,2,"M",40,1,10,NA,2,"","Charter","HALIBUT GROVE",476031,2008,6,22,NA,"Redstrpe","Slope",2008-06-22
"Valdez",158,2008-07-07,2,1,"M",33,0.7,7,NA,2,"","Private","",466100,2008,7,7,NA,"Redstrpe","Slope",2008-07-07
"Valdez",158,2008-08-05,3,1,"M",33,1.9,9,NA,2,"","Private","",466033,2008,8,5,NA,"Redstrpe","Slope",2008-08-05
"Valdez",158,2008-08-10,4,1,"F",39,0.8,9,NA,2,"","Private","",466100,2008,8,10,NA,"Redstrpe","Slope",2008-08-10
"Valdez",158,2008-08-10,4,2,"M",45,1,10,NA,2,"","Private","",466100,2008,8,10,NA,"Redstrpe","Slope",2008-08-10
"Valdez",158,2008-08-10,4,3,"M",45,NA,10,NA,2,"","Private","",466100,2008,8,10,NA,"Redstrpe","Slope",2008-08-10
"Valdez",158,2008-08-11,5,1,"M",45,1,10,NA,2,"","Private","",466033,2008,8,11,NA,"Redstrpe","Slope",2008-08-11
"Valdez",148,2008-06-29,1,1,"M",40,1,27,NA,2,"","Charter","NO EXCUSES",465932,2008,6,29,NA,"Tiger","Demersal",2008-06-29
"Valdez",148,2008-07-28,2,1,"M",NA,2,61,NA,2,"","Charter","DAN ORION",465932,2008,7,28,NA,"Tiger","Demersal",2008-07-28
"Valdez",146,2008-07-13,1,1,"F",44,1.2,10,NA,2,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Canary","Demersal",2008-07-13
"Valdez",173,2008-07-27,1,1,"M",38,1,31,NA,2,"","Private","",476032,2008,7,27,NA,"Dark","Pelagic",2008-07-27
"Valdez",173,2008-07-27,1,2,"F",40,1.3,22,NA,2,"","Private","",476032,2008,7,27,NA,"Dark","Pelagic",2008-07-27
"Valdez",173,2008-07-27,1,3,"F",40,1.2,17,NA,1,"","Private","",476032,2008,7,27,NA,"Dark","Pelagic",2008-07-27
"Valdez",173,2008-07-27,1,4,"F",38,1,14,NA,1,"","Private","",476032,2008,7,27,NA,"Dark","Pelagic",2008-07-27
"Valdez",173,2008-08-03,2,1,"M",49,NA,16,NA,1,"","Private","",466033,2008,8,3,NA,"Dark","Pelagic",2008-08-03
"Valdez",173,2008-08-03,2,2,"M",44,1.5,27,NA,1,"","Private","",466033,2008,8,3,NA,"Dark","Pelagic",2008-08-03
"Valdez",173,2008-08-04,3,1,"F",40,1.2,19,NA,2,"","Private","",466033,2008,8,4,NA,"Dark","Pelagic",2008-08-04
"Valdez",145,2008-05-27,1,1,"F",54,3,21,NA,3,"","Charter","OTTER DODGER",476007,2008,5,27,NA,"Yelleye","Demersal",2008-05-27
"Valdez",145,2008-05-27,1,2,"F",60,3.5,26,NA,3,"","Charter","OTTER DODGER",476007,2008,5,27,NA,"Yelleye","Demersal",2008-05-27
"Valdez",145,2008-06-07,2,1,"F",71,6.5,45,NA,2,"","Charter","SEACLUSION",475932,2008,6,7,NA,"Yelleye","Demersal",2008-06-07
"Valdez",145,2008-06-07,2,2,"F",60,4,21,NA,2,"","Charter","SEACLUSION",475932,2008,6,7,NA,"Yelleye","Demersal",2008-06-07
"Valdez",145,2008-06-07,2,3,"F",54,3.6,21,NA,3,"","Charter","SEACLUSION",475932,2008,6,7,NA,"Yelleye","Demersal",2008-06-07
"Valdez",145,2008-06-07,2,4,"F",64,6,26,26,3,"","Charter","SEACLUSION",475932,2008,6,7,NA,"Yelleye","Demersal",2008-06-07
"Valdez",145,2008-06-09,3,1,"M",57,3,21,NA,3,"","Charter","OTTER DODGER",475932,2008,6,9,NA,"Yelleye","Demersal",2008-06-09
"Valdez",145,2008-06-09,3,2,"F",58,4,22,NA,3,"","Charter","OTTER DODGER",475932,2008,6,9,NA,"Yelleye","Demersal",2008-06-09
"Valdez",145,2008-06-09,3,3,"F",58,4.4,21,NA,3,"","Charter","OTTER DODGER",475932,2008,6,9,NA,"Yelleye","Demersal",2008-06-09
"Valdez",145,2008-06-09,3,4,"M",58,3.7,22,23,3,"","Charter","OTTER DODGER",475932,2008,6,9,NA,"Yelleye","Demersal",2008-06-09
"Valdez",145,2008-06-09,3,5,"M",58,3.4,22,NA,3,"","Charter","OTTER DODGER",475932,2008,6,9,NA,"Yelleye","Demersal",2008-06-09
"Valdez",145,2008-06-12,4,1,"M",60,3.8,25,NA,2,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-12,4,2,"M",58,5.3,41,NA,2,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-12,4,3,"M",68,6,39,NA,2,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-12,4,4,"F",65,5,35,NA,2,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-12,4,5,"M",57,3.5,22,NA,3,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-12,4,6,"F",66,5.7,39,NA,3,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-12,4,7,"M",57,3.7,22,NA,2,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-12,4,8,"M",65,5,41,NA,2,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-12,4,9,"M",65,6,41,NA,3,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-12,4,10,"M",65,5,51,53,1,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-12,4,11,"F",58,3.5,25,NA,2,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-12,4,12,"M",68,5,39,NA,3,"","Charter","DAN ORION",465932,2008,6,12,NA,"Yelleye","Demersal",2008-06-12
"Valdez",145,2008-06-16,5,1,"F",69,7,31,NA,2,"","Charter","DAWN TREADER",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,2,"M",55,6.5,21,NA,3,"","Charter","DAN ORION",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,3,"M",54,3,22,NA,2,"","Charter","DAN ORION",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,4,"M",63,4.5,39,NA,3,"","Charter","DAN ORION",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,5,"M",72,6.5,39,NA,2,"","Charter","DAN ORION",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,6,"F",63,6,39,NA,2,"","Charter","DAN ORION",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,7,"F",69,7.5,39,NA,3,"","Charter","DAN ORION",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,8,"F",64,5.5,39,NA,3,"","Charter","DAN ORION",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,9,"M",70,6.6,37,NA,3,"","Charter","DAN ORION",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,10,"F",66,5.2,39,NA,3,"","Charter","DAN ORION",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,11,"F",65,6.5,39,NA,3,"","Charter","DAN ORION",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,12,"F",53,5.5,39,NA,3,"","Charter","DAN ORION",475932,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,13,"F",56,4,23,NA,3,"","Private","",476032,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-16,5,14,"F",52,2.6,20,NA,3,"","Charter","MARTIE KAY",476009,2008,6,16,NA,"Yelleye","Demersal",2008-06-16
"Valdez",145,2008-06-28,6,1,"",54,2.5,18,NA,3,"","Charter","WILD IRIS",476009,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,2,"M",68,5,39,39,3,"","Charter","FAITHFUL",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,3,"F",61,4.5,39,NA,3,"","Charter","FAITHFUL",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,4,"M",65,5,31,NA,3,"","Charter","FAITHFUL",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,5,"M",66,5,39,NA,3,"","Charter","FAITHFUL",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,6,"M",66,5.5,37,NA,3,"","Charter","FAITHFUL",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,7,"F",67,5.6,39,NA,3,"","Charter","FAITHFUL",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,8,"M",65,5.5,35,35,3,"","Charter","FAITHFUL",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,9,"M",59,3.5,41,NA,3,"","Charter","FAITHFUL",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,10,"M",57,5.2,41,NA,3,"","Charter","FAITHFUL",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,11,"F",63,5,39,NA,3,"","Charter","FAITHFUL",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,12,"M",45,1.5,22,NA,3,"","Charter","DAN ORION",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,13,"M",62,4.5,39,39,2,"","Charter","DAN ORION",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,14,"F",51,2.5,22,NA,2,"","Charter","DAN ORION",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,15,"M",61,4.5,35,NA,2,"","Charter","HARVESTER",465932,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-28,6,16,"M",68,5.5,41,NA,2,"","Private","",466033,2008,6,28,NA,"Yelleye","Demersal",2008-06-28
"Valdez",145,2008-06-29,7,1,"F",61,4.2,28,NA,2,"","Charter","NO EXCUSES",465932,2008,6,29,NA,"Yelleye","Demersal",2008-06-29
"Valdez",145,2008-06-29,7,2,"M",67,5.5,39,NA,2,"","Charter","NO EXCUSES",465932,2008,6,29,NA,"Yelleye","Demersal",2008-06-29
"Valdez",145,2008-06-29,7,3,"M",55,3,25,NA,3,"","Charter","NO EXCUSES",465932,2008,6,29,NA,"Yelleye","Demersal",2008-06-29
"Valdez",145,2008-06-29,7,4,"F",63,6.5,39,39,2,"","Charter","OTTER DODGER",465932,2008,6,29,NA,"Yelleye","Demersal",2008-06-29
"Valdez",145,2008-06-29,7,5,"M",54,3,21,NA,2,"","Charter","OTTER DODGER",465932,2008,6,29,NA,"Yelleye","Demersal",2008-06-29
"Valdez",145,2008-06-29,7,6,"M",56,3.5,22,NA,2,"","Charter","OTTER DODGER",465932,2008,6,29,NA,"Yelleye","Demersal",2008-06-29
"Valdez",145,2008-06-29,7,7,"M",57,3,21,NA,3,"","Charter","OTTER DODGER",465932,2008,6,29,NA,"Yelleye","Demersal",2008-06-29
"Valdez",145,2008-06-29,7,8,"F",49,4,31,NA,2,"","Charter","OTTER DODGER",465932,2008,6,29,NA,"Yelleye","Demersal",2008-06-29
"Valdez",145,2008-06-29,7,9,"M",68,5.7,31,NA,2,"","Charter","OTTER DODGER",465932,2008,6,29,NA,"Yelleye","Demersal",2008-06-29
"Valdez",145,2008-06-29,7,10,"M",43,1.5,14,NA,3,"","Private","",466033,2008,6,29,NA,"Yelleye","Demersal",2008-06-29
"Valdez",145,2008-06-29,7,11,"F",44,1.5,14,NA,3,"","Private","",466033,2008,6,29,NA,"Yelleye","Demersal",2008-06-29
"Valdez",145,2008-06-30,8,1,"M",58,2,21,NA,3,"","Private","",476032,2008,6,30,NA,"Yelleye","Demersal",2008-06-30
"Valdez",145,2008-06-30,8,2,"M",51,3,20,20,3,"","Private","",476032,2008,6,30,NA,"Yelleye","Demersal",2008-06-30
"Valdez",145,2008-06-30,8,3,"F",61,6,41,NA,3,"","Charter","NO EXCUSES",465932,2008,6,30,NA,"Yelleye","Demersal",2008-06-30
"Valdez",145,2008-06-30,8,4,"M",53,3.5,20,NA,2,"","Charter","NO EXCUSES",465932,2008,6,30,NA,"Yelleye","Demersal",2008-06-30
"Valdez",145,2008-06-30,8,5,"F",59,4.5,23,NA,3,"","Charter","NO EXCUSES",465932,2008,6,30,NA,"Yelleye","Demersal",2008-06-30
"Valdez",145,2008-06-30,8,6,"F",49,2.5,21,NA,3,"","Charter","NO EXCUSES",465932,2008,6,30,NA,"Yelleye","Demersal",2008-06-30
"Valdez",145,2008-06-30,8,7,"F",64,7,33,NA,3,"","Charter","NO EXCUSES",465932,2008,6,30,NA,"Yelleye","Demersal",2008-06-30
"Valdez",145,2008-07-04,9,1,"F",55,3.5,31,NA,3,"","Private","",466100,2008,7,4,NA,"Yelleye","Demersal",2008-07-04
"Valdez",145,2008-07-04,9,2,"M",54,3,22,NA,3,"","Private","",466100,2008,7,4,NA,"Yelleye","Demersal",2008-07-04
"Valdez",145,2008-07-06,10,1,"M",64,3.5,23,NA,3,"","Charter","OTTER DODGER",476009,2008,7,6,NA,"Yelleye","Demersal",2008-07-06
"Valdez",145,2008-07-07,11,1,"M",58,4,22,NA,3,"","Charter","DAN ORION",475932,2008,7,7,NA,"Yelleye","Demersal",2008-07-07
"Valdez",145,2008-07-07,11,2,"F",74,10,39,NA,2,"","Charter","DAN ORION",475932,2008,7,7,NA,"Yelleye","Demersal",2008-07-07
"Valdez",145,2008-07-07,11,3,"M",40,1.3,26,NA,3,"","Private","",466100,2008,7,7,NA,"Yelleye","Demersal",2008-07-07
"Valdez",145,2008-07-07,11,4,"M",54,NA,21,NA,3,"","Charter","HALIBUT GROVE",465932,2008,7,7,NA,"Yelleye","Demersal",2008-07-07
"Valdez",145,2008-07-07,11,5,"F",51,3,24,NA,2,"","Charter","HALIBUT GROVE",465932,2008,7,7,NA,"Yelleye","Demersal",2008-07-07
"Valdez",145,2008-07-07,11,6,"M",62,4.5,39,NA,2,"","Charter","HALIBUT GROVE",465932,2008,7,7,NA,"Yelleye","Demersal",2008-07-07
"Valdez",145,2008-07-07,11,7,"M",65,5,39,NA,3,"","Charter","HALIBUT GROVE",465932,2008,7,7,NA,"Yelleye","Demersal",2008-07-07
"Valdez",145,2008-07-07,11,8,"M",41,1.5,15,NA,3,"","Charter","HALIBUT GROVE",465932,2008,7,7,NA,"Yelleye","Demersal",2008-07-07
"Valdez",145,2008-07-07,11,9,"F",53,3,22,NA,3,"","Charter","HALIBUT GROVE",465932,2008,7,7,NA,"Yelleye","Demersal",2008-07-07
"Valdez",145,2008-07-10,12,1,"M",74,7.5,41,NA,2,"","Charter","NO EXCUSES",466002,2008,7,10,NA,"Yelleye","Demersal",2008-07-10
"Valdez",145,2008-07-13,13,1,"M",67,6,41,39,3,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,2,"M",77,7,41,41,2,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,3,"M",69,6,39,39,3,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,4,"M",66,6,39,39,3,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,5,"F",62,5,39,41,2,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,6,"F",70,6.5,51,NA,3,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,7,"F",57,6,39,39,2,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,8,"M",61,4,39,39,3,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,9,"F",59,5,22,NA,3,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,10,"M",65,5,39,NA,3,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,11,"M",66,5.5,39,39,3,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,12,"F",55,3.5,39,NA,2,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,13,"M",68,6,43,NA,3,"","Charter","FAITHFUL",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,14,"F",59,3.8,39,NA,3,"","Charter","FAITHFUL",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,15,"M",62,4.5,22,22,3,"","Charter","FAITHFUL",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,16,"M",67,5,39,NA,3,"","Charter","NO EXCUSES",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,17,"M",67,5.5,41,NA,3,"","Charter","FAITHFUL",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,18,"M",62,5,39,NA,2,"","Charter","FAITHFUL",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,19,"M",49,2,21,NA,3,"","Charter","FAITHFUL",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,20,"M",58,3.5,22,NA,3,"","Charter","FAITHFUL",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,21,"M",66,4.8,47,47,2,"","Charter","FAITHFUL",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,22,"M",65,4.5,39,39,3,"","Charter","FAITHFUL",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,23,"F",71,6.5,41,NA,3,"","Charter","FAITHFUL",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-13,13,24,"F",63,5.3,39,NA,3,"","Charter","FAITHFUL",465932,2008,7,13,NA,"Yelleye","Demersal",2008-07-13
"Valdez",145,2008-07-14,14,1,"M",60,4.5,21,NA,3,"","Charter","BOLD EAGLE",466004,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,2,"M",59,5,23,NA,3,"","Charter","BOLD EAGLE",466004,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,3,"F",68,6,33,NA,3,"","Charter","BOLD EAGLE",466004,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,4,"M",54,NA,16,NA,2,"","Charter","DAN ORION",465932,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,5,"M",66,6,39,NA,2,"","Charter","DAN ORION",465932,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,6,"M",67,6,41,NA,3,"","Charter","DAN ORION",465932,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,7,"M",65,6,41,41,3,"","Charter","DAN ORION",465932,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,8,"F",66,3.5,39,41,2,"","Charter","DAN ORION",465932,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,9,"F",66,3.8,39,NA,2,"","Charter","DAN ORION",465932,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,10,"M",75,7.5,39,NA,3,"","Charter","DAN ORION",465932,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,11,"M",67,5.5,45,NA,3,"","Charter","DAN ORION",465932,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,12,"F",73,6.7,51,51,2,"","Charter","DAN ORION",465932,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,13,"F",64,NA,39,NA,2,"","Charter","DAN ORION",465932,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-14,14,14,"M",58,4,25,NA,3,"","Charter","DAN ORION",465932,2008,7,14,NA,"Yelleye","Demersal",2008-07-14
"Valdez",145,2008-07-16,15,1,"F",40,1,7,NA,3,"","Charter","HEIMDALL",466033,2008,7,16,NA,"Yelleye","Demersal",2008-07-16
"Valdez",145,2008-07-16,15,2,"M",52,2.5,20,20,3,"","Charter","OTTER DODGER",475932,2008,7,16,NA,"Yelleye","Demersal",2008-07-16
"Valdez",145,2008-07-16,15,3,"M",67,5,33,34,3,"","Charter","OTTER DODGER",475932,2008,7,16,NA,"Yelleye","Demersal",2008-07-16
"Valdez",145,2008-07-16,15,4,"F",44,1.5,33,NA,3,"","Charter","OTTER DODGER",475932,2008,7,16,NA,"Yelleye","Demersal",2008-07-16
"Valdez",145,2008-07-16,15,5,"M",56,3,22,21,3,"","Charter","OTTER DODGER",475932,2008,7,16,NA,"Yelleye","Demersal",2008-07-16
"Valdez",145,2008-07-16,15,6,"M",58,3.6,24,24,2,"","Charter","OTTER DODGER",475932,2008,7,16,NA,"Yelleye","Demersal",2008-07-16
"Valdez",145,2008-07-16,15,7,"F",42,1,20,20,2,"","Charter","OTTER DODGER",475932,2008,7,16,NA,"Yelleye","Demersal",2008-07-16
"Valdez",145,2008-07-16,15,8,"F",56,2.5,21,NA,2,"","Charter","OTTER DODGER",475932,2008,7,16,NA,"Yelleye","Demersal",2008-07-16
"Valdez",145,2008-07-21,16,1,"M",55,2.5,22,NA,3,"","Charter","LADY LUCK",476009,2008,7,21,NA,"Yelleye","Demersal",2008-07-21
"Valdez",145,2008-07-27,17,1,"F",66,NA,43,NA,2,"","Charter","DAN ORION",465932,2008,7,27,NA,"Yelleye","Demersal",2008-07-27
"Valdez",145,2008-07-27,17,2,"M",59,NA,41,NA,2,"","Charter","DAN ORION",465932,2008,7,27,NA,"Yelleye","Demersal",2008-07-27
"Valdez",145,2008-07-27,17,3,"F",70,7.5,43,NA,2,"","Charter","DAN ORION",465932,2008,7,27,NA,"Yelleye","Demersal",2008-07-27
"Valdez",145,2008-07-27,17,4,"M",68,6.5,41,NA,2,"","Charter","DAN ORION",465932,2008,7,27,NA,"Yelleye","Demersal",2008-07-27
"Valdez",145,2008-07-27,17,5,"F",62,4.5,41,NA,3,"","Charter","DAN ORION",465932,2008,7,27,NA,"Yelleye","Demersal",2008-07-27
"Valdez",145,2008-07-27,17,6,"M",69,6.5,47,NA,2,"","Charter","DAN ORION",465932,2008,7,27,NA,"Yelleye","Demersal",2008-07-27
"Valdez",145,2008-07-27,17,7,"F",62,NA,39,NA,2,"","Charter","DAN ORION",465932,2008,7,27,NA,"Yelleye","Demersal",2008-07-27
"Valdez",145,2008-07-28,18,1,"M",59,4.3,20,NA,2,"","Charter","FAITHFUL",466002,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,2,"F",62,5,28,28,3,"","Charter","OTTER DODGER",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,3,"F",63,5,41,NA,3,"","Charter","OTTER DODGER",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,4,"F",73,6.5,41,NA,2,"","Charter","DAN ORION",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,5,"F",73,NA,57,NA,3,"","Charter","DAN ORION",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,6,"M",64,5,41,39,2,"","Charter","DAN ORION",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,7,"F",55,3.1,21,NA,3,"","Charter","DAN ORION",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,8,"M",56,3.5,41,NA,3,"","Charter","DAN ORION",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,9,"M",66,5,41,NA,3,"","Charter","DAN ORION",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,10,"M",63,NA,37,NA,3,"","Charter","DAN ORION",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,11,"M",68,NA,51,NA,3,"","Charter","DAN ORION",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,12,"M",67,NA,39,NA,2,"","Charter","DAN ORION",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-07-28,18,13,"M",63,NA,41,NA,2,"","Charter","DAN ORION",465932,2008,7,28,NA,"Yelleye","Demersal",2008-07-28
"Valdez",145,2008-08-03,19,1,"M",62,5,41,NA,2,"","Charter","DAN ORION",465903,2008,8,3,NA,"Yelleye","Demersal",2008-08-03
"Valdez",145,2008-08-03,19,2,"F",61,5,41,NA,3,"","Charter","DAN ORION",465903,2008,8,3,NA,"Yelleye","Demersal",2008-08-03
"Valdez",145,2008-08-03,19,3,"M",57,NA,24,NA,3,"","Charter","DAN ORION",465903,2008,8,3,NA,"Yelleye","Demersal",2008-08-03
"Valdez",145,2008-08-03,19,4,"M",57,4.2,26,26,3,"","Charter","DAN ORION",465903,2008,8,3,NA,"Yelleye","Demersal",2008-08-03
"Valdez",145,2008-08-03,19,5,"M",49,NA,21,NA,3,"","Private","",466100,2008,8,3,NA,"Yelleye","Demersal",2008-08-03
"Valdez",145,2008-08-04,20,1,"F",34,0.9,13,NA,2,"","Private","",466033,2008,8,4,NA,"Yelleye","Demersal",2008-08-04
"Valdez",145,2008-08-04,20,2,"M",56,3.4,17,NA,3,"","Private","",466004,2008,8,4,NA,"Yelleye","Demersal",2008-08-04
"Valdez",145,2008-08-04,20,3,"F",74,8,49,49,3,"","Private","",466032,2008,8,4,NA,"Yelleye","Demersal",2008-08-04
