"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"2112",NA,2004,8,9,56,14,NA,NA,"","F",99,NA,525931,"HomCPort","Homer",0,20.2,26.9
"2113",NA,2004,8,9,56,15,NA,NA,"","M",93,NA,525931,"HomCPort","Homer",0,16.5,22
"2114",NA,2004,8,9,56,16,NA,NA,"","F",119,NA,525931,"HomCPort","Homer",0,36.7,48.8
"2115",NA,2004,8,9,56,17,NA,NA,"","F",126,NA,525931,"HomCPort","Homer",0,44.2,58.8
"2116",NA,2004,8,9,56,18,NA,12,"","F",87,NA,525931,"HomCPort","Homer",0,13.3,17.7
"2117",NA,2004,8,11,57,1,NA,NA,"I","M",92,NA,515906,"HomCPort","Homer",0,16,21.2
"2118",NA,2004,8,11,57,2,NA,NA,"","F",90,NA,515906,"HomCPort","Homer",0,14.9,19.8
"2119",NA,2004,8,11,57,3,NA,NA,"","M",96,NA,515906,"HomCPort","Homer",0,18.3,24.4
"2120",NA,2004,8,11,57,4,NA,NA,"","M",90,NA,515906,"HomCPort","Homer",0,14.9,19.8
"2121",NA,2004,8,11,57,5,NA,NA,"","F",124,NA,515906,"HomCPort","Homer",0,42,55.8
"2122",NA,2004,8,11,57,6,NA,10,"","F",90,NA,515906,"HomCPort","Homer",0,14.9,19.8
"2123",NA,2004,8,11,57,7,NA,NA,"","M",99,NA,515906,"HomCPort","Homer",0,20.2,26.9
"2124",NA,2004,8,11,57,8,NA,NA,"","M",89,NA,515906,"HomCPort","Homer",0,14.3,19.1
"2125",NA,2004,8,11,57,9,NA,NA,"","F",107,NA,515906,"HomCPort","Homer",0,26,34.6
"2126",NA,2004,8,11,57,10,NA,20,"","M",89,NA,515906,"HomCPort","Homer",0,14.3,19.1
"2127",NA,2004,8,11,57,11,NA,NA,"","M",84,NA,515906,"HomCPort","Homer",0,11.9,15.8
"2128",NA,2004,8,11,57,12,NA,NA,"","F",106,NA,515906,"HomCPort","Homer",0,25.2,33.6
"2129",NA,2004,8,11,57,13,NA,NA,"","M",91,NA,515906,"HomCPort","Homer",0,15.4,20.5
"2130",NA,2004,8,11,57,14,NA,18,"","M",82,NA,515906,"HomCPort","Homer",0,11,14.6
"2131",NA,2004,8,11,57,15,NA,NA,"","M",93,NA,515906,"HomCPort","Homer",0,16.5,22
"2132",NA,2004,8,11,57,16,NA,NA,"","M",97,NA,515906,"HomCPort","Homer",0,18.9,25.2
"2133",NA,2004,8,11,57,17,NA,NA,"","M",88,NA,525836,"HomCPort","Homer",0,13.8,18.4
"2134",NA,2004,8,11,57,18,NA,NA,"","M",87,NA,525836,"HomCPort","Homer",0,13.3,17.7
"2135",NA,2004,8,11,57,19,NA,NA,"","M",86,NA,525836,"HomCPort","Homer",0,12.8,17.1
"2136",NA,2004,8,11,57,20,NA,NA,"","M",82,NA,525836,"HomCPort","Homer",0,11,14.6
"2137",NA,2004,8,11,57,21,NA,20,"","M",88,NA,525836,"HomCPort","Homer",0,13.8,18.4
"2138",NA,2004,8,11,57,22,NA,NA,"","M",88,NA,525836,"HomCPort","Homer",0,13.8,18.4
"2139",NA,2004,8,11,57,23,NA,NA,"","M",95,NA,525836,"HomCPort","Homer",0,17.7,23.5
"2140",NA,2004,8,11,57,24,NA,NA,"","M",86,NA,525836,"HomCPort","Homer",0,12.8,17.1
"2141",NA,2004,8,11,57,25,NA,NA,"","M",85,NA,525836,"HomCPort","Homer",0,12.3,16.4
"2142",NA,2004,8,11,57,26,NA,NA,"","M",91,NA,525836,"HomCPort","Homer",0,15.4,20.5
"2143",NA,2004,8,11,57,27,NA,NA,"","M",91,NA,525836,"HomCPort","Homer",0,15.4,20.5
"2144",NA,2004,8,11,57,28,NA,NA,"","M",88,NA,525836,"HomCPort","Homer",0,13.8,18.4
"2145",NA,2004,8,11,57,29,NA,NA,"","F",88,NA,525836,"HomCPort","Homer",0,13.8,18.4
"2146",NA,2004,8,11,57,30,NA,NA,"","F",85,NA,525836,"HomCPort","Homer",0,12.3,16.4
"2147",NA,2004,8,11,58,1,NA,NA,"","F",88,NA,525836,"HomCPort","Homer",0,13.8,18.4
"2148",NA,2004,8,11,58,2,NA,15,"","M",87,NA,525836,"HomCPort","Homer",0,13.3,17.7
"2149",NA,2004,8,11,58,3,NA,11,"","F",93,NA,525902,"HomCPort","Homer",0,16.5,22
"2150",NA,2004,8,11,58,4,NA,NA,"","F",139,NA,525902,"HomCPort","Homer",0,60.7,80.8
"2151",NA,2004,8,11,58,5,NA,NA,"","F",96,NA,525902,"HomCPort","Homer",0,18.3,24.4
"2152",NA,2004,8,11,58,6,NA,NA,"","F",104,NA,525902,"HomCPort","Homer",0,23.7,31.6
"2153",NA,2004,8,11,58,7,NA,15,"","F",110,NA,525902,"HomCPort","Homer",0,28.5,37.9
"2154",NA,2004,8,11,58,8,NA,NA,"","F",100,NA,525902,"HomCPort","Homer",0,20.9,27.8
"2155",NA,2004,8,11,58,9,NA,NA,"","F",122,NA,525902,"HomCPort","Homer",0,39.8,52.9
"2156",NA,2004,8,11,58,10,NA,17,"","F",121,NA,525902,"HomCPort","Homer",0,38.8,51.6
"2157",NA,2004,8,11,58,11,NA,NA,"","F",86,NA,525902,"HomCPort","Homer",0,12.8,17.1
"2158",NA,2004,8,11,58,12,NA,NA,"","F",113,NA,525902,"HomCPort","Homer",0,31.1,41.3
"2159",NA,2004,8,11,58,13,NA,NA,"","F",85,NA,525902,"HomCPort","Homer",0,12.3,16.4
"2160",NA,2004,8,11,58,14,NA,NA,"","M",99,NA,525902,"HomCPort","Homer",0,20.2,26.9
"2161",NA,2004,8,11,58,15,NA,10,"","F",89,NA,525902,"HomCPort","Homer",0,14.3,19.1
"2162",NA,2004,8,11,58,16,NA,NA,"","F",155,NA,525902,"HomCPort","Homer",0,86.5,115
"2163",NA,2004,8,15,59,1,NA,NA,"","M",97,NA,525837,"HomCPort","Homer",0,18.9,25.2
"2164",NA,2004,8,15,59,2,NA,NA,"","M",107,NA,525837,"HomCPort","Homer",0,26,34.6
"2165",NA,2004,8,15,59,3,NA,NA,"","F",98,NA,525837,"HomCPort","Homer",0,19.6,26
"2166",NA,2004,8,15,59,4,NA,NA,"","M",93,NA,525837,"HomCPort","Homer",0,16.5,22
"2167",NA,2004,8,15,59,5,NA,NA,"","M",95,NA,525837,"HomCPort","Homer",0,17.7,23.5
"2168",NA,2004,8,15,59,6,NA,NA,"","M",93,NA,525837,"HomCPort","Homer",0,16.5,22
"2169",NA,2004,8,15,59,7,NA,NA,"","F",110,NA,525837,"HomCPort","Homer",0,28.5,37.9
"2170",NA,2004,8,15,59,8,NA,NA,"","M",97,NA,525837,"HomCPort","Homer",0,18.9,25.2
"2171",NA,2004,8,15,59,9,NA,NA,"","F",119,NA,525902,"HomCPort","Homer",0,36.7,48.8
"2172",NA,2004,8,15,59,10,NA,NA,"","M",81,NA,525902,"HomCPort","Homer",0,10.6,14
"2173",NA,2004,8,15,59,11,NA,NA,"","F",79,NA,525902,"HomCPort","Homer",0,9.7,13
"2174",NA,2004,8,15,59,12,NA,NA,"","F",80,NA,525902,"HomCPort","Homer",0,10.1,13.5
"2175",NA,2004,8,15,59,13,NA,NA,"","M",83,NA,525902,"HomCPort","Homer",0,11.4,15.2
"2176",NA,2004,8,15,59,14,NA,NA,"","M",89,NA,525902,"HomCPort","Homer",0,14.3,19.1
"2177",NA,2004,8,15,59,15,NA,NA,"","F",93,NA,525902,"HomCPort","Homer",0,16.5,22
"2178",NA,2004,8,15,59,16,NA,NA,"","M",90,NA,525902,"HomCPort","Homer",0,14.9,19.8
"2179",NA,2004,8,15,59,17,NA,NA,"","M",79,NA,525902,"HomCPort","Homer",0,9.7,13
"2180",NA,2004,8,15,59,18,NA,NA,"","F",79,NA,525902,"HomCPort","Homer",0,9.7,13
"2181",NA,2004,8,15,59,19,NA,10,"","F",87,NA,525902,"HomCPort","Homer",0,13.3,17.7
"2182",NA,2004,8,15,59,20,NA,NA,"","M",82,NA,525902,"HomCPort","Homer",0,11,14.6
"2183",NA,2004,8,15,59,21,NA,14,"","F",111,NA,525902,"HomCPort","Homer",0,29.3,39
"2184",NA,2004,8,15,59,22,NA,NA,"","M",83,NA,525902,"HomCPort","Homer",0,11.4,15.2
"2185",NA,2004,8,15,59,23,NA,NA,"","F",96,NA,525902,"HomCPort","Homer",0,18.3,24.4
"2186",NA,2004,8,15,59,24,NA,NA,"","M",84,NA,525902,"HomCPort","Homer",0,11.9,15.8
"2187",NA,2004,8,15,59,25,NA,NA,"","M",88,NA,525902,"HomCPort","Homer",0,13.8,18.4
"2188",NA,2004,8,15,59,26,NA,NA,"","M",80,NA,525902,"HomCPort","Homer",0,10.1,13.5
"2189",NA,2004,8,15,59,27,NA,NA,"","F",91,NA,525902,"HomCPort","Homer",0,15.4,20.5
"2190",NA,2004,8,15,59,28,NA,NA,"","M",82,NA,525902,"HomCPort","Homer",0,11,14.6
"2191",NA,2004,8,15,59,29,NA,NA,"","F",90,NA,525902,"HomCPort","Homer",0,14.9,19.8
"2192",NA,2004,8,15,59,30,NA,NA,"","F",117,NA,525902,"HomCPort","Homer",0,34.8,46.2
"2193",NA,2004,8,15,60,1,NA,NA,"","F",82,NA,515907,"Private","Homer",0,11,14.6
"2194",NA,2004,8,15,60,2,NA,9,"","F",88,NA,515907,"Private","Homer",0,13.8,18.4
"2195",NA,2004,8,15,60,3,NA,11,"","M",87,NA,515907,"Private","Homer",0,13.3,17.7
"2196",NA,2004,8,15,60,4,NA,NA,"","F",86,NA,515907,"Private","Homer",0,12.8,17.1
"2197",NA,2004,8,15,60,5,NA,NA,"","M",82,NA,515907,"Private","Homer",0,11,14.6
"2198",NA,2004,8,15,60,6,NA,12,"","F",84,NA,515907,"Private","Homer",0,11.9,15.8
"2199",NA,2004,8,15,60,7,NA,12,"","F",91,NA,515907,"Private","Homer",0,15.4,20.5
"2200",NA,2004,8,15,60,8,NA,18,"","M",98,NA,515907,"Private","Homer",0,19.6,26
"2201",NA,2004,8,15,60,9,NA,NA,"","F",121,NA,525902,"HomCPort","Homer",0,38.8,51.6
"2202",NA,2004,8,15,60,10,NA,9,"","F",97,NA,525902,"HomCPort","Homer",0,18.9,25.2
"2203",NA,2004,8,15,60,11,NA,NA,"","F",96,NA,525902,"HomCPort","Homer",0,18.3,24.4
"2204",NA,2004,8,15,60,12,NA,NA,"","F",83,NA,525902,"HomCPort","Homer",0,11.4,15.2
"2205",NA,2004,8,15,60,13,NA,NA,"","F",81,NA,525902,"HomCPort","Homer",0,10.6,14
"2206",NA,2004,8,15,60,14,NA,13,"","F",105,NA,525902,"HomCPort","Homer",0,24.5,32.6
"2207",NA,2004,8,15,60,15,NA,NA,"","F",105,NA,525902,"HomCPort","Homer",0,24.5,32.6
"2208",NA,2004,8,15,60,16,NA,NA,"","F",105,NA,525902,"HomCPort","Homer",0,24.5,32.6
"2209",NA,2004,8,15,60,17,NA,10,"","F",110,NA,525902,"HomCPort","Homer",0,28.5,37.9
"2210",NA,2004,8,15,60,18,NA,NA,"","F",111,NA,525902,"HomCPort","Homer",0,29.3,39
"2211",NA,2004,8,15,60,19,NA,NA,"","F",117,NA,525902,"HomCPort","Homer",0,34.8,46.2
"2212",NA,2004,8,15,60,20,NA,NA,"","F",121,NA,525902,"HomCPort","Homer",0,38.8,51.6
"2213",NA,2004,8,15,60,21,NA,NA,"","F",119,NA,525902,"HomCPort","Homer",0,36.7,48.8
"2214",NA,2004,8,15,60,22,NA,NA,"","F",84,NA,525902,"HomCPort","Homer",0,11.9,15.8
"2215",NA,2004,8,15,60,23,NA,NA,"","M",75,NA,525902,"HomCPort","Homer",0,8.2,10.9
"2216",NA,2004,8,15,60,24,NA,NA,"","F",94,NA,525902,"HomCPort","Homer",0,17.1,22.7
"2217",NA,2004,8,15,60,25,NA,NA,"","F",86,NA,525902,"HomCPort","Homer",0,12.8,17.1
"2218",NA,2004,8,15,60,26,NA,19,"","M",87,NA,525902,"HomCPort","Homer",0,13.3,17.7
"2219",NA,2004,8,15,60,27,NA,NA,"","F",118,NA,525902,"HomCPort","Homer",0,35.7,47.5
"2220",NA,2004,8,16,61,1,NA,NA,"","F",78,NA,515905,"HomCPort","Homer",0,9.3,12.4
"2221",NA,2004,8,16,61,2,NA,NA,"","M",91,NA,515905,"HomCPort","Homer",0,15.4,20.5
"2222",NA,2004,8,16,61,3,NA,NA,"","M",76,NA,515905,"HomCPort","Homer",0,8.6,11.4
"2223",NA,2004,8,16,61,4,NA,NA,"","F",93,NA,515905,"HomCPort","Homer",0,16.5,22
"2224",NA,2004,8,16,61,5,NA,NA,"","M",81,NA,515905,"HomCPort","Homer",0,10.6,14
"2225",NA,2004,8,16,61,6,NA,NA,"","F",91,NA,515905,"HomCPort","Homer",0,15.4,20.5
"2226",NA,2004,8,16,61,7,NA,11,"","F",80,NA,515905,"HomCPort","Homer",0,10.1,13.5
"2227",NA,2004,8,16,61,8,NA,NA,"","F",130,NA,515905,"HomCPort","Homer",0,48.9,65
"2228",NA,2004,8,16,61,9,NA,NA,"","M",89,NA,515905,"HomCPort","Homer",0,14.3,19.1
"2229",NA,2004,8,16,61,10,NA,NA,"","M",84,NA,515905,"HomCPort","Homer",0,11.9,15.8
"2230",NA,2004,8,16,61,11,NA,NA,"","F",91,NA,515905,"HomCPort","Homer",0,15.4,20.5
"2231",NA,2004,8,16,61,12,NA,NA,"","F",84,NA,515905,"HomCPort","Homer",0,11.9,15.8
"2232",NA,2004,8,16,61,13,NA,13,"","M",85,NA,515905,"HomCPort","Homer",0,12.3,16.4
"2233",NA,2004,8,16,61,14,NA,18,"","M",90,NA,515905,"HomCPort","Homer",0,14.9,19.8
"2234",NA,2004,8,16,61,15,NA,NA,"","M",88,NA,515905,"HomCPort","Homer",0,13.8,18.4
"2235",NA,2004,8,16,61,16,NA,15,"","M",84,NA,515905,"HomCPort","Homer",0,11.9,15.8
"2236",NA,2004,8,16,61,17,NA,NA,"","F",98,NA,515905,"HomCPort","Homer",0,19.6,26
"2237",NA,2004,8,16,61,18,NA,16,"","M",94,NA,515905,"HomCPort","Homer",0,17.1,22.7
"2238",NA,2004,8,16,61,19,NA,NA,"","M",90,NA,515905,"HomCPort","Homer",0,14.9,19.8
"2239",NA,2004,8,16,61,20,NA,NA,"","M",82,NA,515905,"HomCPort","Homer",0,11,14.6
"2240",NA,2004,8,16,61,21,NA,NA,"","M",91,NA,515905,"HomCPort","Homer",0,15.4,20.5
"2241",NA,2004,8,16,61,22,NA,NA,"","M",83,NA,515905,"HomCPort","Homer",0,11.4,15.2
"2242",NA,2004,8,16,61,23,NA,NA,"","M",83,NA,515905,"HomCPort","Homer",0,11.4,15.2
"2243",NA,2004,8,16,61,24,NA,NA,"","F",94,NA,515905,"HomCPort","Homer",0,17.1,22.7
"2244",NA,2004,8,16,61,25,NA,NA,"","F",103,NA,515905,"HomCPort","Homer",0,23,30.6
"2245",NA,2004,8,16,61,26,NA,NA,"","F",90,NA,515905,"HomCPort","Homer",0,14.9,19.8
"2246",NA,2004,8,16,61,27,NA,NA,"","F",120,NA,515905,"HomCPort","Homer",0,37.7,50.2
"2247",NA,2004,8,16,61,28,NA,9,"","F",89,NA,515905,"HomCPort","Homer",0,14.3,19.1
"2248",NA,2004,8,16,61,29,NA,NA,"","F",95,NA,515906,"HomCPort","Homer",0,17.7,23.5
"2249",NA,2004,8,16,61,30,NA,NA,"","M",90,NA,515906,"HomCPort","Homer",0,14.9,19.8
"2250",NA,2004,8,16,62,1,NA,16,"","M",82,NA,515905,"HomCPort","Homer",0,11,14.6
"2251",NA,2004,8,16,62,2,NA,NA,"","M",87,NA,515905,"HomCPort","Homer",0,13.3,17.7
"2252",NA,2004,8,16,62,3,NA,NA,"","M",87,NA,515905,"HomCPort","Homer",0,13.3,17.7
"2253",NA,2004,8,16,62,4,NA,NA,"","F",101,NA,515905,"HomCPort","Homer",0,21.6,28.7
"2254",NA,2004,8,16,62,5,NA,NA,"","M",88,NA,515905,"HomCPort","Homer",0,13.8,18.4
"2255",NA,2004,8,16,62,6,NA,NA,"","M",91,NA,515905,"HomCPort","Homer",0,15.4,20.5
"2256",NA,2004,8,16,62,7,NA,NA,"","M",85,NA,515905,"HomCPort","Homer",0,12.3,16.4
"2257",NA,2004,8,16,62,8,NA,NA,"","F",73,NA,515905,"HomCPort","Homer",0,7.5,10
"2258",NA,2004,8,16,62,9,NA,NA,"","M",77,NA,515905,"HomCPort","Homer",0,9,11.9
"2259",NA,2004,8,16,62,10,NA,13,"","F",88,NA,515906,"HomCPort","Homer",0,13.8,18.4
"2260",NA,2004,8,16,62,11,NA,NA,"","M",86,NA,515906,"HomCPort","Homer",0,12.8,17.1
"2261",NA,2004,8,16,62,12,NA,12,"","M",88,NA,515906,"HomCPort","Homer",0,13.8,18.4
"2262",NA,2004,8,16,62,13,NA,NA,"","M",90,NA,515906,"HomCPort","Homer",0,14.9,19.8
"2263",NA,2004,8,16,62,14,NA,NA,"","M",96,NA,515906,"HomCPort","Homer",0,18.3,24.4
"2264",NA,2004,8,16,62,15,NA,NA,"","M",87,NA,515906,"HomCPort","Homer",0,13.3,17.7
"2265",NA,2004,8,16,62,16,NA,11,"","F",93,NA,525902,"HomCPort","Homer",0,16.5,22
"2266",NA,2004,8,16,62,17,NA,NA,"","M",83,NA,525902,"HomCPort","Homer",0,11.4,15.2
"2267",NA,2004,8,16,62,18,NA,NA,"","M",76,NA,525902,"HomCPort","Homer",0,8.6,11.4
"2268",NA,2004,8,16,62,19,NA,NA,"","M",79,NA,525902,"HomCPort","Homer",0,9.7,13
"2269",NA,2004,8,16,62,20,NA,NA,"","M",80,NA,525902,"HomCPort","Homer",0,10.1,13.5
"2270",NA,2004,8,16,62,21,NA,NA,"","M",77,NA,525902,"HomCPort","Homer",0,9,11.9
"2271",NA,2004,8,16,62,22,NA,NA,"","F",98,NA,525902,"HomCPort","Homer",0,19.6,26
"2272",NA,2004,8,16,62,23,NA,16,"","M",78,NA,525902,"HomCPort","Homer",0,9.3,12.4
"2273",NA,2004,8,16,62,24,NA,NA,"","M",79,NA,525902,"HomCPort","Homer",0,9.7,13
"2274",NA,2004,8,16,62,25,NA,12,"","M",80,NA,525902,"HomCPort","Homer",0,10.1,13.5
"2275",NA,2004,8,18,63,1,NA,NA,"","M",92,NA,515906,"HomCPort","Homer",0,16,21.2
"2276",NA,2004,8,18,63,2,NA,NA,"","M",182,NA,515906,"HomCPort","Homer",0,145.5,193.5
"2277",NA,2004,8,18,63,3,NA,NA,"","F",78,NA,515906,"HomCPort","Homer",0,9.3,12.4
"2278",NA,2004,8,18,63,4,NA,NA,"","F",86,NA,515906,"HomCPort","Homer",0,12.8,17.1
"2279",NA,2004,8,18,63,5,NA,NA,"","F",103,NA,515906,"HomCPort","Homer",0,23,30.6
"2280",NA,2004,8,18,63,6,NA,NA,"","F",105,NA,515906,"HomCPort","Homer",0,24.5,32.6
"2281",NA,2004,8,18,63,7,NA,NA,"","F",114,NA,515906,"HomCPort","Homer",0,32,42.5
"2282",NA,2004,8,18,63,8,NA,NA,"","F",133,NA,515906,"HomCPort","Homer",0,52.7,70
"2283",NA,2004,8,18,63,9,NA,NA,"","F",93,NA,515906,"HomCPort","Homer",0,16.5,22
"2284",NA,2004,8,18,63,10,NA,NA,"","F",217,NA,515906,"HomCPort","Homer",0,257.2,342.1
"2285",NA,2004,8,18,63,11,NA,NA,"","F",108,NA,515906,"HomCPort","Homer",0,26.8,35.7
"2286",NA,2004,8,18,63,12,NA,NA,"","F",131,NA,515906,"HomCPort","Homer",0,50.1,66.7
"2287",NA,2004,8,18,63,13,NA,NA,"","F",90,NA,515906,"HomCPort","Homer",0,14.9,19.8
"2288",NA,2004,8,18,63,14,NA,NA,"","M",93,NA,515906,"HomCPort","Homer",0,16.5,22
"2289",NA,2004,8,18,63,15,NA,NA,"","F",87,NA,515906,"HomCPort","Homer",0,13.3,17.7
"2290",NA,2004,8,18,63,16,NA,NA,"","M",89,NA,515906,"HomCPort","Homer",0,14.3,19.1
"2291",NA,2004,8,18,63,17,NA,NA,"","F",92,NA,515906,"HomCPort","Homer",0,16,21.2
"2292",NA,2004,8,18,63,18,NA,NA,"","M",93,NA,515906,"HomCPort","Homer",0,16.5,22
"2293",NA,2004,8,18,63,19,NA,NA,"","F",86,NA,515906,"HomCPort","Homer",0,12.8,17.1
"2294",NA,2004,8,18,63,20,NA,NA,"","M",91,NA,515906,"HomCPort","Homer",0,15.4,20.5
"2295",NA,2004,8,18,63,21,NA,9,"","F",85,NA,515906,"HomCPort","Homer",0,12.3,16.4
"2296",NA,2004,8,18,63,22,NA,NA,"","M",92,NA,515906,"HomCPort","Homer",0,16,21.2
"2297",NA,2004,8,18,63,23,NA,NA,"","F",91,NA,515906,"HomCPort","Homer",0,15.4,20.5
"2298",NA,2004,8,18,63,24,NA,NA,"I","M",100,NA,515906,"HomCPort","Homer",0,20.9,27.8
"2299",NA,2004,8,18,63,25,NA,NA,"","F",90,NA,515906,"HomCPort","Homer",0,14.9,19.8
"2300",NA,2004,8,18,63,26,NA,NA,"","F",110,NA,515906,"HomCPort","Homer",0,28.5,37.9
"2301",NA,2004,8,18,63,27,NA,NA,"","F",100,NA,515906,"HomCPort","Homer",0,20.9,27.8
"2302",NA,2004,8,18,63,28,NA,NA,"","M",90,NA,515906,"HomCPort","Homer",0,14.9,19.8
"2303",NA,2004,8,18,63,29,NA,NA,"","F",80,NA,515906,"HomCPort","Homer",0,10.1,13.5
"2304",NA,2004,8,18,63,30,NA,NA,"","F",95,NA,515906,"HomCPort","Homer",0,17.7,23.5
"2305",NA,2004,8,18,64,1,NA,NA,"","F",145,NA,515906,"HomCPort","Homer",0,69.7,92.7
"2306",NA,2004,8,18,64,2,NA,NA,"","F",87,NA,515906,"HomCPort","Homer",0,13.3,17.7
"2307",NA,2004,8,18,64,3,NA,NA,"","M",90,NA,515906,"HomCPort","Homer",0,14.9,19.8
"2308",NA,2004,8,18,64,4,NA,NA,"","F",90,NA,515906,"HomCPort","Homer",0,14.9,19.8
"2309",NA,2004,8,18,64,5,NA,NA,"","F",95,NA,515906,"HomCPort","Homer",0,17.7,23.5
"2310",NA,2004,8,18,64,6,NA,16,"","M",83,NA,515906,"HomCPort","Homer",0,11.4,15.2
"2311",NA,2004,8,18,64,7,NA,12,"","F",128,NA,515906,"HomCPort","Homer",0,46.5,61.9
"2312",NA,2004,8,18,64,8,NA,NA,"","M",93,NA,515906,"HomCPort","Homer",0,16.5,22
"2313",NA,2004,8,18,64,9,NA,NA,"","F",93,NA,515906,"HomCPort","Homer",0,16.5,22
"2314",NA,2004,8,18,64,10,NA,NA,"","M",93,NA,525901,"HomCPort","Homer",0,16.5,22
"2315",NA,2004,8,18,64,11,NA,NA,"","F",82,NA,525901,"HomCPort","Homer",0,11,14.6
"2316",NA,2004,8,18,64,12,NA,NA,"","M",85,NA,525901,"HomCPort","Homer",0,12.3,16.4
"2317",NA,2004,8,18,64,13,NA,NA,"","M",90,NA,525901,"HomCPort","Homer",0,14.9,19.8
"2318",NA,2004,8,18,64,14,NA,8,"","F",97,NA,525901,"HomCPort","Homer",0,18.9,25.2
"2319",NA,2004,8,18,64,15,NA,NA,"","F",93,NA,525901,"HomCPort","Homer",0,16.5,22
"2320",NA,2004,8,18,64,16,NA,NA,"","F",94,NA,525901,"HomCPort","Homer",0,17.1,22.7
"2321",NA,2004,8,18,64,17,NA,11,"","F",90,NA,525901,"HomCPort","Homer",0,14.9,19.8
"2322",NA,2004,8,18,64,18,NA,NA,"","F",114,NA,525901,"HomCPort","Homer",0,32,42.5
"2323",NA,2004,8,18,64,19,NA,23,"","M",93,NA,525901,"HomCPort","Homer",0,16.5,22
"2324",NA,2004,8,18,64,20,NA,NA,"","F",82,NA,525901,"HomCPort","Homer",0,11,14.6
"2325",NA,2004,8,18,64,21,NA,NA,"","F",90,NA,525901,"HomCPort","Homer",0,14.9,19.8
"2326",NA,2004,8,18,64,22,NA,NA,"","M",88,NA,525901,"HomCPort","Homer",0,13.8,18.4
"2327",NA,2004,8,18,64,23,NA,17,"","M",87,NA,525901,"HomCPort","Homer",0,13.3,17.7
"2328",NA,2004,8,18,64,24,NA,NA,"","F",105,NA,525901,"HomCPort","Homer",0,24.5,32.6
"2329",NA,2004,8,20,65,1,NA,22,"","M",88,NA,525901,"HomCSea","Homer",1,13.8,18.4
"2330",NA,2004,8,20,65,2,NA,NA,"","F",90,NA,525901,"HomCSea","Homer",1,14.9,19.8
"2331",NA,2004,8,20,65,3,NA,NA,"","F",80,NA,525901,"HomCSea","Homer",1,10.1,13.5
"2332",NA,2004,8,20,65,4,NA,NA,"","M",83,NA,525901,"HomCSea","Homer",1,11.4,15.2
"2333",NA,2004,8,20,65,5,NA,9,"","F",87,NA,525901,"HomCSea","Homer",1,13.3,17.7
"2334",NA,2004,8,20,65,6,NA,9,"","F",82,NA,525901,"HomCSea","Homer",1,11,14.6
"2335",NA,2004,8,20,65,7,NA,NA,"","M",85,NA,525901,"HomCSea","Homer",1,12.3,16.4
"2336",NA,2004,8,20,65,8,NA,17,"","F",108,NA,525901,"HomCSea","Homer",1,26.8,35.7
"2337",NA,2004,8,20,65,9,NA,8,"","F",87,NA,525901,"HomCSea","Homer",1,13.3,17.7
"2338",NA,2004,8,20,65,10,NA,NA,"","F",83,NA,525901,"HomCSea","Homer",1,11.4,15.2
"2339",NA,2004,8,20,65,11,NA,16,"","M",65,NA,525902,"HomCSea","Homer",1,5.2,6.9
"2340",NA,2004,8,20,65,12,NA,NA,"","M",82,NA,525902,"HomCSea","Homer",1,11,14.6
"2341",NA,2004,8,20,65,13,NA,17,"","M",86,NA,525902,"HomCSea","Homer",1,12.8,17.1
"2342",NA,2004,8,20,65,14,NA,17,"","M",87,NA,525902,"HomCSea","Homer",1,13.3,17.7
"2343",NA,2004,8,20,65,15,NA,NA,"","M",92,NA,525902,"HomCSea","Homer",1,16,21.2
"2344",NA,2004,8,20,65,16,NA,18,"","M",82,NA,525902,"HomCSea","Homer",1,11,14.6
"2345",NA,2004,8,20,65,17,NA,NA,"","M",84,NA,525902,"HomCSea","Homer",1,11.9,15.8
"2346",NA,2004,8,20,65,18,NA,17,"","M",85,NA,525902,"HomCSea","Homer",1,12.3,16.4
"2347",NA,2004,8,20,65,19,NA,NA,"","M",90,NA,525902,"HomCSea","Homer",1,14.9,19.8
"2348",NA,2004,8,20,65,20,NA,NA,"","M",84,NA,525902,"HomCSea","Homer",1,11.9,15.8
"2349",NA,2004,8,20,65,21,NA,NA,"","M",85,NA,525902,"HomCSea","Homer",1,12.3,16.4
"2350",NA,2004,8,20,65,22,NA,8,"","M",89,NA,525902,"HomCSea","Homer",1,14.3,19.1
"2351",NA,2004,8,20,65,23,NA,9,"","F",84,NA,525902,"HomCSea","Homer",1,11.9,15.8
"2352",NA,2004,8,20,65,24,NA,22,"","M",81,NA,525902,"HomCSea","Homer",1,10.6,14
"2353",NA,2004,8,20,65,25,NA,12,"","M",82,NA,525902,"HomCSea","Homer",1,11,14.6
"2354",NA,2004,8,20,65,26,NA,19,"","M",91,NA,525902,"HomCSea","Homer",1,15.4,20.5
"2355",NA,2004,8,20,65,27,NA,10,"","F",90,NA,525902,"HomCSea","Homer",1,14.9,19.8
"2356",NA,2004,8,20,65,28,NA,NA,"","M",84,NA,525902,"HomCSea","Homer",1,11.9,15.8
"2357",NA,2004,8,20,65,29,NA,17,"","M",88,NA,525902,"HomCSea","Homer",1,13.8,18.4
"2358",NA,2004,8,20,65,30,NA,20,"","M",93,NA,525902,"HomCSea","Homer",1,16.5,22
