"PORT","PAGE","LINE","SAMPLEID","SEX","LENGTH","NETWT","RNDWT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","CAS","GAF","REMARKS","YEAR","MONTH","DAY","SUB"
"Homer",20,4,"2 071625 1 4","F",63,4.55479866107468,6.07163659712401,,,,,"Private","P1",515936,0,0,,2025,7,16,
"Homer",20,5,"2 071625 1 5","M",68,5.78477086615565,7.71121384510118,,,,,"Private","P1",515936,0,0,,2025,7,16,
"Homer",20,6,"2 071625 1 6","M",62,4.33230728157231,5.7750511928391,,,,,"Private","P1",515936,0,0,,2025,7,16,
"Homer",21,1,"2 072025 1 1","F",70,6.33417604893076,8.44358180746462,,,,,"Private","P1",515936,0,0,,2025,7,20,
"Homer",21,2,"2 072025 1 2","M",64,4.78494095538039,6.37842082198872,,,,,"Private","P1",515936,0,0,,2025,7,20,
"Homer",21,3,"2 072025 1 3","M",64,4.78494095538039,6.37842082198872,,,,,"Private","P1",515936,0,0,,2025,7,20,
"Homer",21,4,"2 072025 1 4","F",83,10.7956225961117,14.3907781925591,,,,,"Private","P1",515936,0,0,,2025,7,20,
"Homer",21,5,"2 072025 1 5","F",90,13.9095256296274,18.5416724526642,,,,,"Private","P1",515936,0,0,,2025,7,20,
"Homer",21,6,"2 072025 2 1","F",83,10.7956225961117,14.3907781925591,,,,,"Private","P2",515937,0,0,,2025,7,20,
"Homer",21,7,"2 072025 2 2","F",69,6.05523382908109,8.07174631778731,,,,,"Private","P2",515937,0,0,,2025,7,20,
"Homer",21,8,"2 072025 2 3","F",76,8.19369527376537,10.9223576697324,,,,,"Private","P2",515937,0,0,,2025,7,20,
"Homer",21,9,"2 072025 2 4","F",71,6.6217365185362,8.82690559432343,,,,,"Private","P2",515937,0,0,,2025,7,20,
"Homer",21,10,"2 072025 3 1","M",61,4.11732972917668,5.48848186852621,,,,,"Private","P3",525902,0,0,,2025,7,20,
"Homer",21,11,"2 072025 3 2","F",62,4.33230728157231,5.7750511928391,,,,,"Private","P3",525902,0,0,,2025,7,20,
"Homer",21,12,"2 072025 3 3","F",74,7.53752121104726,10.047664681142,,,,,"Private","P3",525902,0,0,,2025,7,20,
"Homer",21,13,"2 072025 3 4","F",62,4.33230728157231,5.7750511928391,,,,,"Private","P3",525902,0,0,,2025,7,20,
"Homer",21,14,"2 072025 3 5","F",69,6.05523382908109,8.07174631778731,,,,,"Private","P3",525902,0,0,,2025,7,20,
"Homer",21,15,"2 072025 3 6","M",73,7.22326946709743,9.6287608982851,,,,,"Private","P3",525902,0,0,,2025,7,20,
"Homer",21,16,"2 072025 3 7","F",72,6.91805448911422,9.22190330298669,,,,,"Private","P3",525902,0,0,,2025,7,20,
"Homer",21,17,"2 072025 3 8","M",70,6.33417604893076,8.44358180746462,,,,,"Private","P3",525902,0,0,,2025,7,20,
"Homer",21,18,"2 072025 3 9","M",63,4.55479866107468,6.07163659712401,,,,,"Private","P3",525902,0,0,,2025,7,20,
"Homer",21,19,"2 072025 3 10","M",62,4.33230728157231,5.7750511928391,,,,,"Private","P3",525902,0,0,,2025,7,20,
"Homer",21,20,"2 072025 4 1","M",64,4.78494095538039,6.37842082198872,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,21,"2 072025 4 2","F",68,5.78477086615565,7.71121384510118,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,22,"2 072025 4 3","U",67,5.52264842896343,7.36179945798794,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,23,"2 072025 4 4","M",68,5.78477086615565,7.71121384510118,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,24,"2 072025 4 5","M",63,4.55479866107468,6.07163659712401,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,25,"2 072025 4 6","F",64,4.78494095538039,6.37842082198872,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,26,"2 072025 4 7","M",61,4.11732972917668,5.48848186852621,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,27,"2 072025 4 8","U",59,3.70936919482743,4.94466241681135,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,28,"2 072025 4 9","F",70,6.33417604893076,8.44358180746462,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,29,"2 072025 4 10","F",74,7.53752121104726,10.047664681142,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,30,"2 072025 4 11","F",71,6.6217365185362,8.82690559432343,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,31,"2 072025 4 12","U",59,3.70936919482743,4.94466241681135,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,32,"2 072025 4 13","M",65,5.02287153537897,6.6955869855428,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,33,"2 072025 4 14","F",68,5.78477086615565,7.71121384510118,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,34,"2 072025 4 15","U",64,4.78494095538039,6.37842082198872,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,35,"2 072025 4 16","M",65,5.02287153537897,6.6955869855428,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,36,"2 072025 4 17","M",59,3.70936919482743,4.94466241681135,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,37,"2 072025 4 18","M",62,4.33230728157231,5.7750511928391,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,38,"2 072025 4 19","F",88,12.9647464682185,17.2822631660072,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",21,39,"2 072025 4 20","F",81,10.0021041765496,13.3330024630017,,,,,"Private","P4",515937,0,0,,2025,7,20,
"Homer",22,1,"2 072225 1 1","F",82,10.3937106531577,13.8550216326664,,,,,"Private","P1",525902,0,0,,2025,7,22,
"Homer",22,2,"2 072225 1 2","M",70,6.33417604893076,8.44358180746462,,,,,"Private","P1",525902,0,0,,2025,7,22,
"Homer",22,3,"2 072225 1 3","U",67,5.52264842896343,7.36179945798794,,,,,"Private","P1",525902,0,0,,2025,7,22,
"Homer",22,4,"2 072225 1 4","F",89,13.4314835747255,17.9044329495635,,,,,"Private","P1",525902,0,0,,2025,7,22,
"Homer",22,5,"2 072225 1 5","M",88,12.9647464682185,17.2822631660072,,,,,"Private","P1",525902,0,0,,2025,7,22,
"Homer",22,6,"2 072225 1 6","F",73,7.22326946709743,9.6287608982851,,,,,"Private","P1",525902,0,0,,2025,7,22,
"Homer",22,7,"2 072225 2 1","F",144,60.5630676193302,80.7317655847515,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,8,"2 072225 2 2","M",86,12.0646135954387,16.0823682640984,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,9,"2 072225 2 3","F",67,5.52264842896343,7.36179945798794,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,10,"2 072225 2 4","U",59,3.70936919482743,4.94466241681135,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,11,"2 072225 2 5","U",59,3.70936919482743,4.94466241681135,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,12,"2 072225 2 6","F",71,6.6217365185362,8.82690559432343,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,13,"2 072225 2 7","F",63,4.55479866107468,6.07163659712401,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,14,"2 072225 2 8","F",68,5.78477086615565,7.71121384510118,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,15,"2 072225 2 9","U",65,5.02287153537897,6.6955869855428,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,16,"2 072225 2 10","F",69,6.05523382908109,8.07174631778731,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,17,"2 072225 2 11","U",62,4.33230728157231,5.7750511928391,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,18,"2 072225 2 12","U",60,3.90972920335443,5.21174626637181,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,19,"2 072225 2 13","F",65,5.02287153537897,6.6955869855428,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,20,"2 072225 2 14","F",82,10.3937106531577,13.8550216326664,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,21,"2 072225 2 15","F",91,14.3990162717603,19.1941731487152,,,,,"Private","P2",515936,0,0,"EARLY RISER",2025,7,22,
"Homer",22,22,"2 072225 3 1","F",72,6.91805448911422,9.22190330298669,,,,,"Private","P3",525902,0,0,,2025,7,22,
"Homer",22,23,"2 072225 3 2","F",64,4.78494095538039,6.37842082198872,,,,,"Private","P3",525902,0,0,,2025,7,22,
"Homer",22,24,"2 072225 3 3","F",71,6.6217365185362,8.82690559432343,,,,,"Private","P3",525902,0,0,,2025,7,22,
"Homer",22,25,"2 072225 4 1","M",62,4.33230728157231,5.7750511928391,,,,,"Private","P4",515935,0,0,,2025,7,22,
"Homer",22,26,"2 072225 4 2","M",58,3.51611348979211,4.68704874415374,,,,,"Private","P4",515935,0,0,,2025,7,22,
"Homer",22,27,"2 072225 4 3","M",66,5.26872805129869,7.02331857825987,,,,,"Private","P4",515935,0,0,,2025,7,22,
"Homer",22,28,"2 072225 4 4","M",63,4.55479866107468,6.07163659712401,,,,,"Private","P4",515935,0,0,,2025,7,22,
"Homer",22,29,"2 072225 4 5","M",56,3.15037163861346,4.19950763115266,,,,,"Private","P4",515935,0,0,,2025,7,22,
"Homer",22,30,"2 072225 4 6","F",63,4.55479866107468,6.07163659712401,,,,,"Private","P4",515935,0,0,,2025,7,22,
"Homer",22,31,"2 072225 4 7","M",64,4.78494095538039,6.37842082198872,,,,,"Private","P4",515935,0,0,,2025,7,22,
"Homer",22,32,"2 072225 5 1","F",57,3.32982617427251,4.43872407238396,,,,,"Private","P5",515906,0,0,,2025,7,22,
"Homer",23,1,"2 072325 1 1","F",64,4.78494095538039,6.37842082198872,,,,,"Private","P1",515933,0,0,,2025,7,23,
"Homer",23,2,"2 072325 1 2","F",58,3.51611348979211,4.68704874415374,,,,,"Private","P1",515933,0,0,,2025,7,23,
"Homer",23,3,"2 072325 1 3","F",58,3.51611348979211,4.68704874415374,,,,,"Private","P1",515933,0,0,,2025,7,23,
"Homer",23,4,"2 072325 2 1","M",80,9.62066126536669,12.8245315268341,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",23,5,"2 072325 2 2","F",81,10.0021041765496,13.3330024630017,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",23,6,"2 072325 2 3","F",74,7.53752121104726,10.047664681142,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",23,7,"2 072325 2 4","M",65,5.02287153537897,6.6955869855428,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",23,8,"2 072325 2 5","F",86,12.0646135954387,16.0823682640984,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",23,9,"2 072325 2 6","M",63,4.55479866107468,6.07163659712401,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",23,10,"2 072325 2 7","F",62,4.33230728157231,5.7750511928391,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",23,11,"2 072325 2 8","M",67,5.52264842896343,7.36179945798794,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",23,12,"2 072325 2 9","M",80,9.62066126536669,12.8245315268341,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",23,13,"2 072325 2 10","M",62,4.33230728157231,5.7750511928391,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",23,14,"2 072325 2 11","F",72,6.91805448911422,9.22190330298669,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",23,15,"2 072325 2 12","M",70,6.33417604893076,8.44358180746462,,,,,"HomCSea","YODA",515938,1,1,,2025,7,23,
"Homer",24,1,"2 072625 1 1","F",69,6.05523382908109,8.07174631778731,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,2,"2 072625 1 2","F",71,6.6217365185362,8.82690559432343,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,3,"2 072625 1 3","F",67,5.52264842896343,7.36179945798794,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,4,"2 072625 1 4","F",67,5.52264842896343,7.36179945798794,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,5,"2 072625 1 5","M",72,6.91805448911422,9.22190330298669,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,6,"2 072625 1 6","M",64,4.78494095538039,6.37842082198872,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,7,"2 072625 1 7","M",63,4.55479866107468,6.07163659712401,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,8,"2 072625 1 8","F",76,8.19369527376537,10.9223576697324,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,9,"2 072625 1 9","F",71,6.6217365185362,8.82690559432343,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,10,"2 072625 1 10","F",63,4.55479866107468,6.07163659712401,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,11,"2 072625 1 11","F",63,4.55479866107468,6.07163659712401,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,12,"2 072625 1 12","F",54,2.81142001785843,3.74767842455822,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,13,"2 072625 1 17","F",58,3.51611348979211,4.68704874415374,,,,,"Private","P1",525901,0,0,,2025,7,26,
"Homer",24,14,"2 072625 2 1","F",90,13.9095256296274,18.5416724526642,,,,,"Private","P2",515936,0,0,,2025,7,26,
"Homer",24,15,"2 072625 2 2","M",81,10.0021041765496,13.3330024630017,,,,,"Private","P2",515936,0,0,,2025,7,26,
"Homer",24,16,"2 072625 2 3","F",115,29.9583234109389,39.93503694572,,,,,"Private","P2",515936,0,0,,2025,7,26,
"Homer",24,17,"2 072625 2 4","F",74,7.53752121104726,10.047664681142,,,,,"Private","P2",515936,0,0,,2025,7,26,
"Homer",24,18,"2 072625 2 5","F",73,7.22326946709743,9.6287608982851,,,,,"Private","P2",515936,0,0,,2025,7,26,
"Homer",24,19,"2 072625 2 6","F",78,8.88769967591599,11.8474792481401,,,,,"Private","P2",515936,0,0,,2025,7,26,
"Homer",24,20,"2 072625 2 7","F",79,9.24924024625809,12.3294199707881,,,,,"Private","P2",515936,0,0,,2025,7,26,
"Homer",24,21,"2 072625 2 8","F",74,7.53752121104726,10.047664681142,,,,,"Private","P2",515936,0,0,,2025,7,26,
"Homer",24,22,"2 072625 2 9","M",73,7.22326946709743,9.6287608982851,,,,,"Private","P2",515936,0,0,,2025,7,26,
"Homer",24,23,"2 072625 2 10","F",65,5.02287153537897,6.6955869855428,,,,,"Private","P2",515936,0,0,,2025,7,26,
"Homer",24,24,"2 072625 3 1","M",68,5.78477086615565,7.71121384510118,,,,,"HomCPort","TUFF STUFF",515903,0,0,,2025,7,26,
"Homer",24,25,"2 072625 3 2","M",68,5.78477086615565,7.71121384510118,,,,,"HomCPort","TUFF STUFF",515903,0,0,,2025,7,26,
"Homer",24,26,"2 072625 3 3","F",98,18.15811998263,24.2051326579367,,,,,"HomCPort","TUFF STUFF",515903,0,0,,2025,7,26,
"Homer",24,27,"2 072625 3 4","F",117,31.6195009937054,42.1494194807907,,,,,"HomCPort","TUFF STUFF",515903,0,0,,2025,7,26,
"Homer",24,28,"2 072625 3 5","F",92,14.900099347596,19.8621267879055,,,,,"HomCPort","TUFF STUFF",515903,0,0,,2025,7,26,
"Homer",24,29,"2 072625 3 6","F",91,14.3990162717603,19.1941731487152,,,,,"HomCPort","TUFF STUFF",515903,0,0,,2025,7,26,
"Homer",24,30,"2 072625 3 7","U",68,5.78477086615565,7.71121384510118,,,,,"HomCPort","TUFF STUFF",515903,0,0,,2025,7,26,
"Homer",24,31,"2 072625 3 8","F",142,57.9689965091391,77.2738175479305,,,,,"HomCPort","TUFF STUFF",515903,0,0,,2025,7,26,
"Homer",24,32,"2 072625 3 9","F",67,5.52264842896343,7.36179945798794,,,,,"HomCPort","TUFF STUFF",515903,0,0,,2025,7,26,
"Homer",24,33,"2 072625 4 1","F",100,19.3434201270241,25.7851611665035,,,,,"HomCPort","BELLE ILE",515936,0,0,,2025,7,26,
"Homer",24,34,"2 072625 4 2","U",100,19.3434201270241,25.7851611665035,,,,,"HomCPort","BELLE ILE",515936,0,0,,2025,7,26,
"Homer",24,35,"2 072625 4 3","F",104,21.869941257552,29.1530637459559,,,,,"HomCPort","BELLE ILE",515936,0,0,,2025,7,26,
"Homer",24,36,"2 072625 4 4","U",89,13.4314835747255,17.9044329495635,,,,,"HomCPort","BELLE ILE",515936,0,0,,2025,7,26,
"Homer",24,37,"2 072625 4 5","F",92,14.900099347596,19.8621267879055,,,,,"HomCPort","BELLE ILE",515936,0,0,,2025,7,26,
"Homer",24,38,"2 072625 4 6","F",73,7.22326946709743,9.6287608982851,,,,,"HomCPort","BELLE ILE",515936,0,0,,2025,7,26,
"Homer",24,39,"2 072625 4 7","F",57,3.32982617427251,4.43872407238396,,,,,"HomCPort","BELLE ILE",515936,0,0,,2025,7,26,
"Homer",24,40,"2 072625 4 8","F",60,3.90972920335443,5.21174626637181,,,,,"HomCPort","BELLE ILE",515936,0,0,,2025,7,26,
"Homer",24,41,"2 072625 4 9","F",64,4.78494095538039,6.37842082198872,,,,,"HomCPort","BELLE ILE",515936,0,0,,2025,7,26,
"Homer",24,42,"2 072625 4 10","F",51,2.35086622075979,3.13375111459701,,,,,"HomCPort","BELLE ILE",515936,0,0,,2025,7,26,
"Homer",24,43,"2 072625 5 1","U",64,4.78494095538039,6.37842082198872,,,,,"HomCPort","Y KNOT",525931,0,0,,2025,7,26,
"Homer",24,44,"2 072625 5 2","F",62,4.33230728157231,5.7750511928391,,,,,"HomCPort","Y KNOT",525931,0,0,,2025,7,26,
"Homer",24,45,"2 072625 5 3","M",66,5.26872805129869,7.02331857825987,,,,,"HomCPort","Y KNOT",525931,0,0,,2025,7,26,
"Homer",24,46,"2 072625 5 4","M",70,6.33417604893076,8.44358180746462,,,,,"HomCPort","Y KNOT",525931,0,0,,2025,7,26,
"Homer",24,47,"2 072625 5 5","U",82,10.3937106531577,13.8550216326664,,,,,"HomCPort","Y KNOT",525931,0,0,,2025,7,26,
"Homer",24,48,"2 072625 5 6","F",69,6.05523382908109,8.07174631778731,,,,,"HomCPort","Y KNOT",525931,0,0,,2025,7,26,
"Homer",24,49,"2 072625 5 7","F",100,19.3434201270241,25.7851611665035,,,,,"HomCPort","Y KNOT",525931,0,0,,2025,7,26,
"Homer",24,50,"2 072625 5 8","F",75,7.86094972864608,10.478801284564,,,,,"HomCPort","Y KNOT",525931,0,0,,2025,7,26,
"Homer",24,51,"2 072625 5 9","M",70,6.33417604893076,8.44358180746462,,,,,"HomCPort","Y KNOT",525931,0,0,,2025,7,26,
"Homer",25,1,"2 073025 2 1","M",76,8.19369527376537,10.9223576697324,,,,,"HomCSea","BOOTY CALL",515905,1,1,,2025,7,30,
"Homer",25,2,"2 073025 2 2","M",70,6.33417604893076,8.44358180746462,,,,,"HomCSea","BOOTY CALL",515905,1,1,,2025,7,30,
"Homer",25,3,"2 073025 2 3","M",73,7.22326946709743,9.6287608982851,,,,,"HomCSea","BOOTY CALL",515905,1,1,,2025,7,30,
"Homer",25,4,"2 073025 2 4","M",71,6.6217365185362,8.82690559432343,,,,,"HomCSea","BOOTY CALL",515905,1,1,,2025,7,30,
"Homer",25,5,"2 073025 2 5","U",73,7.22326946709743,9.6287608982851,,,,,"HomCSea","BOOTY CALL",515905,1,1,,2025,7,30,
"Homer",25,6,"2 073025 2 6","U",76,8.19369527376537,10.9223576697324,,,,,"HomCSea","BOOTY CALL",515905,1,1,,2025,7,30,
"Homer",25,7,"2 073025 2 7","U",75,7.86094972864608,10.478801284564,,,,,"HomCSea","BOOTY CALL",515905,1,1,,2025,7,30,
"Homer",25,8,"2 073025 2 8","U",71,6.6217365185362,8.82690559432343,,,,,"HomCSea","BOOTY CALL",515905,1,1,,2025,7,30,
"Homer",25,9,"2 073025 2 9","F",153,73.2179294156963,97.6009463612809,,,,,"HomCSea","BOOTY CALL",515905,1,1,,2025,7,30,
"Homer",25,10,"2 073025 2 10","U",75,7.86094972864608,10.478801284564,,,,,"HomCSea","BOOTY CALL",515905,1,1,,2025,7,30,
"Homer",25,11,"2 073025 3 1","F",88,12.9647464682185,17.2822631660072,,,,,"HomCPort","CURRENT LADY",515903,0,1,,2025,7,30,
"Homer",25,12,"2 073025 3 2","F",97,17.5844501463833,23.4404194331375,,,,,"HomCPort","CURRENT LADY",515903,0,1,,2025,7,30,
"Homer",25,13,"2 073025 3 3","M",88,12.9647464682185,17.2822631660072,,,,,"HomCPort","CURRENT LADY",515903,0,1,,2025,7,30,
"Homer",25,14,"2 073025 3 4","F",90,13.9095256296274,18.5416724526642,,,,,"HomCPort","CURRENT LADY",515903,0,1,,2025,7,30,
"Homer",25,15,"2 073025 3 5","F",90,13.9095256296274,18.5416724526642,,,,,"HomCPort","CURRENT LADY",515903,0,1,,2025,7,30,
"Homer",25,16,"2 073025 3 6","F",88,12.9647464682185,17.2822631660072,,,,,"HomCPort","CURRENT LADY",515903,0,1,,2025,7,30,
"Homer",25,17,"2 073025 3 7","F",70,6.33417604893076,8.44358180746462,,,,,"HomCPort","CURRENT LADY",515903,0,1,,2025,7,30,
"Homer",25,18,"2 073025 3 8","F",75,7.86094972864608,10.478801284564,,,,,"HomCPort","CURRENT LADY",515903,0,1,,2025,7,30,
"Homer",26,1,"2 080225 1 1","M",70,6.33417604893076,8.44358180746462,,,,,"Private","P1",525902,0,0,,2025,8,2,
"Homer",26,2,"2 080225 1 2","U",66,5.26872805129869,7.02331857825987,,,,,"Private","P1",525902,0,0,,2025,8,2,
"Homer",26,3,"2 080225 1 3","M",64,4.78494095538039,6.37842082198872,,,,,"Private","P1",525902,0,0,,2025,8,2,
"Homer",26,4,"2 080225 2 1","F",67,5.52264842896343,7.36179945798794,,,,,"Private","P2",525931,0,0,,2025,8,2,
"Homer",26,5,"2 080225 2 2","F",72,6.91805448911422,9.22190330298669,,,,,"Private","P2",525931,0,0,,2025,8,2,
"Homer",26,6,"2 080225 2 3","F",70,6.33417604893076,8.44358180746462,,,,,"Private","P2",525931,0,0,,2025,8,2,
"Homer",26,7,"2 080225 2 4","F",65,5.02287153537897,6.6955869855428,,,,,"Private","P2",525931,0,0,,2025,8,2,
"Homer",26,8,"2 080225 2 5","F",72,6.91805448911422,9.22190330298669,,,,,"Private","P2",525931,0,0,,2025,8,2,
"Homer",26,9,"2 080225 2 6","F",61,4.11732972917668,5.48848186852621,,,,,"Private","P2",525931,0,0,,2025,8,2,
"Homer",26,10,"2 080225 2 7","F",70,6.33417604893076,8.44358180746462,,,,,"Private","P2",525931,0,0,,2025,8,2,
"Homer",26,11,"2 080225 2 8","F",74,7.53752121104726,10.047664681142,,,,,"Private","P2",525931,0,0,,2025,8,2,
"Homer",26,12,"2 080225 2 9","M",58,3.51611348979211,4.68704874415374,,,,,"Private","P2",525931,0,0,,2025,8,2,
"Homer",26,13,"2 080225 2 10","F",75,7.86094972864608,10.478801284564,,,,,"Private","P2",525931,0,0,,2025,8,2,
"Homer",26,14,"2 080225 3 1","F",91,14.3990162717603,19.1941731487152,,,,,"Private","P3",515936,0,0,,2025,8,2,
"Homer",26,15,"2 080225 3 2","F",75,7.86094972864608,10.478801284564,,,,,"Private","P3",515936,0,0,,2025,8,2,
"Homer",26,16,"2 080225 3 3","F",92,14.900099347596,19.8621267879055,,,,,"Private","P3",515936,0,0,,2025,8,2,
"Homer",26,17,"2 080225 3 4","F",86,12.0646135954387,16.0823682640984,,,,,"Private","P3",515936,0,0,,2025,8,2,
"Homer",26,18,"2 080225 3 5","F",116,30.7812867583794,41.032063345836,,,,,"Private","P3",515936,0,0,,2025,8,2,
"Homer",26,19,"2 080225 3 6","F",101,19.9553415048506,26.6008644519034,,,,,"Private","P3",515936,0,0,"Angler collected otos",2025,8,2,
"Homer",26,20,"2 080225 4 1","M",72,6.91805448911422,9.22190330298669,,,,,"HomCPort","RUNNAMUCK",515901,0,0,"Reported stat area from memory - may not match logbook",2025,8,2,
"Homer",26,21,"2 080225 4 2","F",65,5.02287153537897,6.6955869855428,,,,,"HomCPort","RUNNAMUCK",515901,0,0,,2025,8,2,
"Homer",26,22,"2 080225 4 3","M",64,4.78494095538039,6.37842082198872,,,,,"HomCPort","RUNNAMUCK",515901,0,0,,2025,8,2,
"Homer",26,23,"2 080225 4 4","M",66,5.26872805129869,7.02331857825987,,,,,"HomCPort","RUNNAMUCK",515901,0,0,,2025,8,2,
"Homer",26,24,"2 080225 4 5","M",71,6.6217365185362,8.82690559432343,,,,,"HomCPort","RUNNAMUCK",515901,0,0,,2025,8,2,
"Homer",26,25,"2 080225 4 6","M",70,6.33417604893076,8.44358180746462,,,,,"HomCPort","RUNNAMUCK",515901,0,0,,2025,8,2,
"Homer",26,26,"2 080225 4 7","M",71,6.6217365185362,8.82690559432343,,,,,"HomCPort","RUNNAMUCK",515901,0,0,,2025,8,2,
"Homer",26,27,"2 080225 4 8","M",70,6.33417604893076,8.44358180746462,,,,,"HomCPort","RUNNAMUCK",515901,0,0,,2025,8,2,
"Homer",26,28,"2 080225 4 9","F",64,4.78494095538039,6.37842082198872,,,,,"HomCPort","RUNNAMUCK",515901,0,0,,2025,8,2,
"Homer",26,29,"2 080225 4 10","M",76,8.19369527376537,10.9223576697324,,,,,"HomCPort","RUNNAMUCK",515901,0,0,,2025,8,2,
"Homer",26,30,"2 080225 4 11","F",67,5.52264842896343,7.36179945798794,,,,,"HomCPort","RUNNAMUCK",515901,0,0,,2025,8,2,
"Homer",26,31,"2 080225 5 1","M",76,8.19369527376537,10.9223576697324,,,,,"HomCPort","NAUTI NELLIE",535905,0,0,,2025,8,2,
"Homer",26,32,"2 080225 5 2","M",67,5.52264842896343,7.36179945798794,,,,,"HomCPort","NAUTI NELLIE",535905,0,0,,2025,8,2,
"Homer",26,33,"2 080225 5 3","M",67,5.52264842896343,7.36179945798794,,,,,"HomCPort","NAUTI NELLIE",535905,0,0,,2025,8,2,
"Homer",26,34,"2 080225 5 4","M",79,9.24924024625809,12.3294199707881,,,,,"HomCPort","NAUTI NELLIE",535905,0,0,,2025,8,2,
"Homer",26,35,"2 080225 5 5","M",72,6.91805448911422,9.22190330298669,,,,,"HomCPort","NAUTI NELLIE",535905,0,0,,2025,8,2,
"Homer",26,36,"2 080225 5 6","F",67,5.52264842896343,7.36179945798794,,,,,"HomCPort","NAUTI NELLIE",535905,0,0,,2025,8,2,
"Homer",26,37,"2 080225 5 7","M",71,6.6217365185362,8.82690559432343,,,,,"HomCPort","NAUTI NELLIE",535905,0,0,,2025,8,2,
"Homer",26,38,"2 080225 5 8","M",66,5.26872805129869,7.02331857825987,,,,,"HomCPort","NAUTI NELLIE",535905,0,0,,2025,8,2,
"Homer",26,39,"2 080225 6 1","M",78,8.88769967591599,11.8474792481401,,,,,"HomCPort","TUFF STUFF",525831,0,0,,2025,8,2,
"Homer",26,40,"2 080225 6 2","M",62,4.33230728157231,5.7750511928391,,,,,"HomCPort","TUFF STUFF",525831,0,0,,2025,8,2,
