"","port","page","line","YEAR","age","age2","AgeErr","SEX","LENGTH","NETWT","RNDWT","AGECONF","USER","BOATNAME","STATAREA","CAS","GAF","MONTH","DAY","SUB"
"1033","Homer",9,15,2020,NA,NA,"","M",71,6.89042324147201,9.16433260189999,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1034","Homer",9,16,2020,NA,NA,"","M",72,7.20984847775071,9.58917139686394,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1035","Homer",9,17,2020,NA,NA,"","M",65,5.17616515408831,6.8843520074242,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1036","Homer",9,18,2020,NA,NA,"","M",70,6.58091829516383,8.7526878929321,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1037","Homer",9,19,2020,NA,NA,"","M",64,4.92257072920152,6.54706885743389,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1038","Homer",9,20,2020,8,NA,"","M",66,5.43865111903037,7.23346099561835,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1039","Homer",9,21,2020,6,NA,"","F",64,4.92257072920152,6.54706885743389,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1040","Homer",9,22,2020,NA,NA,"","F",78,9.34448480063656,12.4282592963242,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1041","Homer",9,23,2020,NA,NA,"","F",71,6.89042324147201,9.16433260189999,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1042","Homer",9,24,2020,NA,NA,"","F",83,11.4283062149386,15.1997628534186,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1043","Homer",9,25,2020,6,NA,"","F",67,5.71019855759205,7.59462183537564,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1044","Homer",9,26,2020,15,NA,"","U",71,6.89042324147201,9.16433260189999,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1045","Homer",9,27,2020,NA,NA,"","U",61,4.21344679894348,5.6039268580082,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1046","Homer",9,28,2020,NA,NA,"","U",65,5.17616515408831,6.8843520074242,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1047","Homer",9,29,2020,4,NA,"","U",58,3.57829011234887,4.75916204077031,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1048","Homer",9,30,2020,NA,NA,"","U",62,4.44137990441386,5.90708019363236,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1049","Homer",9,31,2020,NA,NA,"","U",62,4.44137990441386,5.90708019363236,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1050","Homer",9,32,2020,NA,NA,"","U",56,3.19372896254248,4.24769182202045,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1051","Homer",9,33,2020,6,NA,"","U",61,4.21344679894348,5.6039268580082,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1052","Homer",9,34,2020,NA,NA,"","U",77,8.96187328123999,11.9193821057382,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1053","Homer",9,35,2020,NA,NA,"","U",65,5.17616515408831,6.8843520074242,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1054","Homer",9,36,2020,5,NA,"","U",66,5.43865111903037,7.23346099561835,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1055","Homer",9,37,2020,NA,NA,"","U",74,7.87915458445052,10.4793552882339,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1056","Homer",9,38,2020,NA,NA,"","U",59,3.78206829564632,5.03018908559809,NA,"HomCSea","SPIRIT",525901,1,0,6,1,NA
"1057","Homer",10,1,2020,NA,NA,"","F",73,7.53936755018688,10.0274350960078,NA,"Private","P1",515933,0,0,6,6,NA
"1058","Homer",10,2,2020,5,NA,"","F",79,9.7382433958611,12.9519622105045,NA,"Private","P1",515933,0,0,6,6,NA
"1059","Homer",10,3,2020,NA,NA,"","F",106,25.2440977221506,33.574905292934,NA,"Private","P2",515932,0,0,6,6,NA
"1060","Homer",10,4,2020,NA,NA,"","F",55,3.01261728261902,4.00681145593239,NA,"Private","P2",515932,0,0,6,6,NA
"1061","Homer",10,5,2020,NA,NA,"","F",55,3.01261728261902,4.00681145593239,NA,"Private","P2",515932,0,0,6,6,NA
"1062","Homer",10,6,2020,NA,NA,"","M",66,5.43865111903037,7.23346099561835,NA,"Private","P3",515936,0,0,6,6,NA
"1063","Homer",10,7,2020,NA,NA,"","F",71,6.89042324147201,9.16433260189999,NA,"Private","P4",515936,0,0,6,6,NA
"1064","Homer",10,8,2020,NA,NA,"","F",82,10.9881791366113,14.614389387734,NA,"Private","P4",515936,0,0,6,6,NA
"1065","Homer",10,9,2020,NA,NA,"","F",86,12.8216474535934,17.0529207932853,NA,"Private","P4",515936,0,0,6,6,NA
"1066","Homer",10,10,2020,8,NA,"","F",101,21.5858969931053,28.7094613237299,NA,"Private","P4",515936,0,0,6,6,NA
"1067","Homer",10,11,2020,NA,NA,"","U",62,4.44137990441386,5.90708019363236,NA,"Private","P4",515936,0,0,6,6,NA
"1068","Homer",10,12,2020,NA,NA,"","M",52,2.51200027504725,3.34098577254875,NA,"Private","P4",515936,0,0,6,6,NA
"1069","Homer",10,13,2020,NA,NA,"","F",65,5.17616515408831,6.8843520074242,NA,"HomCPort","O’DEA",515936,0,0,6,6,NA
"1070","Homer",10,14,2020,NA,NA,"","F",148,74.4417899400392,99.0083335353361,NA,"HomCPort","O’DEA",515936,0,0,6,6,NA
"1071","Homer",10,15,2020,NA,NA,"","F",NA,NA,NA,NA,"HomCPort","O’DEA",515936,0,0,6,6,NA
"1072","Homer",10,16,2020,NA,NA,"","F",112,30.174163738861,40.1319429585631,NA,"HomCPort","O’DEA",515936,0,0,6,6,NA
"1073","Homer",10,17,2020,NA,NA,"","F",91,15.3979519606892,20.4794318448409,NA,"HomCPort","O’DEA",515936,0,0,6,6,NA
"1074","Homer",10,18,2020,NA,NA,"","F",117,34.7609023202377,46.2323516627348,NA,"HomCSea","KATILAK",515936,1,0,6,6,NA
"1075","Homer",10,19,2020,NA,NA,"","F",128,46.5081592524384,61.856322196026,NA,"HomCSea","KATILAK",515936,1,0,6,6,NA
"1076","Homer",10,20,2020,NA,NA,"","F",102,22.2860656615977,29.6406927344324,NA,"HomCSea","KATILAK",515936,1,0,6,6,NA
"1077","Homer",10,21,2020,NA,NA,"","F",110,28.4630312197507,37.8561194015034,NA,"HomCSea","KATILAK",515936,1,0,6,6,NA
"1078","Homer",10,22,2020,NA,NA,"","U",90,14.8564340647168,19.7592075662069,NA,"HomCSea","YODA",515936,1,0,6,6,NA
"1079","Homer",10,23,2020,NA,NA,"","U",63,4.67769853713618,6.22138636531405,NA,"HomCSea","YODA",515936,1,0,6,6,NA
"1080","Homer",10,24,2020,NA,NA,"","U",71,6.89042324147201,9.16433260189999,NA,"HomCSea","YODA",515936,1,0,6,6,NA
"1081","Homer",10,25,2020,NA,NA,"","F",71,6.89042324147201,9.16433260189999,NA,"HomCSea","YODA",515936,1,0,6,6,NA
"1082","Homer",10,26,2020,NA,NA,"","F",71,6.89042324147201,9.16433260189999,NA,"HomCSea","YODA",515936,1,0,6,6,NA
"1083","Homer",10,27,2020,NA,NA,"","F",53,2.67191517638157,3.55367420872596,NA,"HomCSea","YODA",515936,1,0,6,6,NA
"1084","Homer",10,28,2020,NA,NA,"","F",64,4.92257072920152,6.54706885743389,NA,"HomCSea","YODA",515936,1,0,6,6,NA
"1085","Homer",10,29,2020,NA,NA,"","F",75,8.22938427965115,10.9451643251248,NA,"HomCSea","YODA",515936,1,0,6,6,NA
"1086","Homer",11,1,2020,NA,NA,"","F",49,2.072068690791,2.75587231595596,NA,"Private","P2",515936,0,0,6,8,NA
"1087","Homer",11,2,2020,NA,NA,"","F",55,3.01261728261902,4.00681145593239,NA,"Private","P2",515936,0,0,6,8,NA
"1088","Homer",11,3,2020,NA,NA,"","M",68,5.99097802244173,7.96806136347004,NA,"Private","P3",515907,0,0,6,8,NA
"1089","Homer",11,4,2020,NA,NA,"","F",79,9.7382433958611,12.9519622105045,NA,"Private","P3",515907,0,0,6,8,NA
"1090","Homer",11,5,2020,NA,NA,"","F",80,10.1433265474259,13.4907268991556,NA,"Private","P3",515907,0,0,6,8,NA
"1091","Homer",11,6,2020,NA,NA,"","F",81,10.5599122758681,14.0447901313923,NA,"Private","P3",515907,0,0,6,8,NA
"1092","Homer",11,7,2020,11,NA,"","F",90,14.8564340647168,19.7592075662069,NA,"Private","P3",515907,0,0,6,8,NA
"1093","Homer",11,8,2020,NA,NA,"","F",70,6.58091829516383,8.7526878929321,NA,"Private","P3",515907,0,0,6,8,NA
"1094","Homer",11,9,2020,NA,NA,"","M",71,6.89042324147201,9.16433260189999,NA,"Private","P4",515936,0,0,6,8,NA
"1095","Homer",11,10,2020,NA,NA,"","F",65,5.17616515408831,6.8843520074242,NA,"Private","P4",515936,0,0,6,8,NA
"1096","Homer",11,11,2020,NA,NA,"","F",104,23.7332311227181,31.5654374345644,NA,"HomCPort","MISS PATIENCE",525931,0,0,6,8,NA
"1097","Homer",11,12,2020,7,NA,"","F",101,21.5858969931053,28.7094613237299,NA,"HomCPort","MISS PATIENCE",525931,0,0,6,8,NA
"1098","Homer",11,13,2020,NA,NA,"","F",116,33.8074749051989,44.9642835576298,NA,"HomCPort","MISS PATIENCE",525931,0,0,6,8,NA
"1099","Homer",11,14,2020,NA,NA,"","F",95,17.7008177429845,23.542266626813,NA,"HomCPort","MISS PATIENCE",525931,0,0,6,8,NA
"1100","Homer",11,15,2020,NA,NA,"","F",93,16.5216570328072,21.9739709560743,NA,"HomCPort","MISS PATIENCE",525931,0,0,6,8,NA
"1101","Homer",11,16,2020,NA,NA,"","F",90,14.8564340647168,19.7592075662069,NA,"HomCPort","MISS PATIENCE",525931,0,0,6,8,NA
"1102","Homer",12,1,2020,NA,NA,"","F",91,15.3979519606892,20.4794318448409,NA,"Private","P1",515932,0,0,6,10,NA
"1103","Homer",12,2,2020,NA,NA,"","F",79,9.7382433958611,12.9519622105045,NA,"Private","P1",515932,0,0,6,10,NA
"1104","Homer",12,3,2020,7,NA,"","F",89,14.3282275744224,19.0566875917582,NA,"Private","P1",515932,0,0,6,10,NA
"1105","Homer",12,4,2020,6,NA,"","F",90,14.8564340647168,19.7592075662069,NA,"Private","P1",515932,0,0,6,10,NA
"1106","Homer",12,5,2020,NA,NA,"","F",108,26.8201879531908,35.6711212410231,NA,"Private","P2",515933,0,0,6,10,NA
"1107","Homer",12,6,2020,NA,NA,"","F",83,11.4283062149386,15.1997628534186,NA,"Private","P3",515936,0,0,6,10,NA
"1108","Homer",12,7,2020,8,NA,"","F",108,26.8201879531908,35.6711212410231,NA,"Private","P3",515936,0,0,6,10,NA
"1109","Homer",12,8,2020,NA,NA,"","F",61,4.21344679894348,5.6039268580082,NA,"Private","P3",515936,0,0,6,10,NA
"1110","Homer",12,9,2020,5,NA,"","F",69,6.2811606783156,8.35400723073185,NA,"Private","P3",515936,0,0,6,10,NA
"1111","Homer",12,10,2020,NA,NA,"","F",60,3.99373183786951,5.31170373755076,NA,"Private","P3",515936,0,0,6,10,NA
"1112","Homer",12,11,2020,NA,NA,"","F",66,5.43865111903037,7.23346099561835,NA,"Private","P3",515936,0,0,6,10,NA
"1113","Homer",12,12,2020,NA,NA,"","M",70,6.58091829516383,8.7526878929321,NA,"Private","P3",515936,0,0,6,10,NA
"1114","Homer",12,13,2020,NA,NA,"","M",61,4.21344679894348,5.6039268580082,NA,"Private","P3",515936,0,0,6,10,NA
"1115","Homer",12,14,2020,NA,NA,"","M",69,6.2811606783156,8.35400723073185,NA,"Private","P3",515936,0,0,6,10,NA
"1116","Homer",12,15,2020,NA,NA,"","M",69,6.2811606783156,8.35400723073185,NA,"Private","P3",515936,0,0,6,10,NA
"1117","Homer",12,16,2020,NA,NA,"","F",88,13.8131493343522,18.3716283228886,NA,"Private","P4",515936,0,0,6,10,NA
"1118","Homer",12,17,2020,NA,NA,"","F",63,4.67769853713618,6.22138636531405,NA,"Private","P4",515936,0,0,6,10,NA
"1119","Homer",12,18,2020,6,NA,"","F",80,10.1433265474259,13.4907268991556,NA,"Private","P4",515936,0,0,6,10,NA
"1120","Homer",12,19,2020,NA,NA,"","F",81,10.5599122758681,14.0447901313923,NA,"Private","P4",515936,0,0,6,10,NA
"1121","Homer",12,20,2020,6,NA,"","F",68,5.99097802244173,7.96806136347004,NA,"Private","P4",515936,0,0,6,10,NA
"1122","Homer",12,21,2020,7,NA,"","F",72,7.20984847775071,9.58917139686394,NA,"Private","P4",515936,0,0,6,10,NA
"1123","Homer",12,22,2020,NA,NA,"","F",73,7.53936755018688,10.0274350960078,NA,"Private","P4",515936,0,0,6,10,NA
"1124","Homer",12,23,2020,8,NA,"","F",89,14.3282275744224,19.0566875917582,NA,"Private","P4",515936,0,0,6,10,NA
"1125","Homer",12,24,2020,NA,NA,"","F",69,6.2811606783156,8.35400723073185,NA,"Private","P5",515936,0,0,6,10,NA
"1126","Homer",12,25,2020,NA,NA,"","F",67,5.71019855759205,7.59462183537564,NA,"Private","P5",515936,0,0,6,10,NA
"1127","Homer",12,26,2020,NA,NA,"","M",71,6.89042324147201,9.16433260189999,NA,"Private","P5",515936,0,0,6,10,NA
"1128","Homer",12,27,2020,NA,NA,"","F",71,6.89042324147201,9.16433260189999,NA,"Private","P5",515936,0,0,6,10,NA
"1129","Homer",12,28,2020,NA,NA,"","F",102,22.2860656615977,29.6406927344324,NA,"Private","P5",515936,0,0,6,10,NA
"1130","Homer",12,29,2020,NA,NA,"","U",46,1.68851228164767,2.24573841245005,NA,"Private","P5",515936,0,0,6,10,NA
"1131","Homer",13,1,2020,NA,NA,"","U",73,7.53936755018688,10.0274350960078,NA,"Private","P1",515936,0,0,6,15,NA
"1132","Homer",13,2,2020,NA,NA,"","U",63,4.67769853713618,6.22138636531405,NA,"Private","P2",515936,0,0,6,15,NA
"1133","Homer",13,3,2020,NA,NA,"","F",71,6.89042324147201,9.16433260189999,NA,"Private","P2",515936,0,0,6,15,NA
"1134","Homer",13,4,2020,NA,NA,"","F",71,6.89042324147201,9.16433260189999,NA,"Private","P2",515936,0,0,6,15,NA
"1135","Homer",13,5,2020,NA,NA,"","F",71,6.89042324147201,9.16433260189999,NA,"Private","P2",515936,0,0,6,15,NA
"1136","Homer",13,6,2020,NA,NA,"","F",77,8.96187328123999,11.9193821057382,NA,"Private","P2",515936,0,0,6,15,NA
"1137","Homer",13,7,2020,NA,NA,"","U",69,6.2811606783156,8.35400723073185,NA,"Private","P2",515936,0,0,6,15,NA
"1138","Homer",13,8,2020,NA,NA,"","F",99,20.2314439303907,26.9080250511842,NA,"Private","P2",515936,0,0,6,15,NA
"1139","Homer",13,9,2020,NA,NA,"","F",86,12.8216474535934,17.0529207932853,NA,"Private","P2",515936,0,0,6,15,NA
"1140","Homer",13,10,2020,NA,NA,"","F",69,6.2811606783156,8.35400723073185,NA,"Private","P3",525931,0,0,6,15,NA
"1141","Homer",13,11,2020,NA,NA,"","M",68,5.99097802244173,7.96806136347004,NA,"Private","P3",525931,0,0,6,15,NA
"1142","Homer",13,12,2020,NA,NA,"","F",78,9.34448480063656,12.4282592963242,NA,"Private","P3",525931,0,0,6,15,NA
"1143","Homer",13,13,2020,NA,NA,"","M",95,17.7008177429845,23.542266626813,NA,"Private","P3",525931,0,0,6,15,NA
"1144","Homer",13,14,2020,NA,NA,"","F",81,10.5599122758681,14.0447901313923,NA,"Private","P3",525931,0,0,6,15,NA
"1145","Homer",13,15,2020,NA,NA,"","M",63,4.67769853713618,6.22138636531405,NA,"Private","P3",525931,0,0,6,15,NA
"1146","Homer",13,16,2020,NA,NA,"","F",93,16.5216570328072,21.9739709560743,NA,"Private","P3",525931,0,0,6,15,NA
"1147","Homer",13,17,2020,NA,NA,"","F",84,11.8804731210747,15.8011494118613,NA,"Private","P3",525931,0,0,6,15,NA
"1148","Homer",13,18,2020,NA,NA,"","F",79,9.7382433958611,12.9519622105045,NA,"Private","P4",525931,0,0,6,15,NA
"1149","Homer",13,19,2020,NA,NA,"","F",77,8.96187328123999,11.9193821057382,NA,"Private","P4",525931,0,0,6,15,NA
"1150","Homer",13,20,2020,NA,NA,"","F",77,8.96187328123999,11.9193821057382,NA,"Private","P4",525931,0,0,6,15,NA
"1151","Homer",13,21,2020,NA,NA,"","F",94,17.1042129489919,22.7487762166551,NA,"Private","P4",525931,0,0,6,15,NA
"1152","Homer",13,22,2020,NA,NA,"","F",84,11.8804731210747,15.8011494118613,NA,"Private","P4",525931,0,0,6,15,NA
"1153","Homer",13,23,2020,NA,NA,"","F",94,17.1042129489919,22.7487762166551,NA,"Private","P4",525931,0,0,6,15,NA
"1154","Homer",13,24,2020,NA,NA,"","F",76,8.5902319024382,11.4250953130969,NA,"Private","P5",525931,0,0,6,15,NA
"1155","Homer",13,25,2020,NA,NA,"","F",96,18.3116569755219,24.3546889842045,NA,"Private","P5",525931,0,0,6,15,NA
"1156","Homer",13,26,2020,NA,NA,"","F",88,13.8131493343522,18.3716283228886,NA,"Private","P5",525931,0,0,6,15,NA
"1157","Homer",13,27,2020,NA,NA,"","F",61,4.21344679894348,5.6039268580082,NA,"Private","P5",525931,0,0,6,15,NA
"1158","Homer",13,28,2020,NA,NA,"","M",65,5.17616515408831,6.8843520074242,NA,"HomCPort","FISH MAGNET",525902,0,0,6,15,NA
"1159","Homer",13,29,2020,NA,NA,"","M",82,10.9881791366113,14.614389387734,NA,"HomCPort","FISH MAGNET",525902,0,0,6,15,NA
"1160","Homer",13,30,2020,NA,NA,"","F",141,63.6266084507889,84.6240327683155,NA,"HomCPort","FISH MAGNET",525902,0,0,6,15,NA
"1161","Homer",13,31,2020,5,NA,"","F",55,3.01261728261902,4.00681145593239,NA,"HomCPort","FISH MAGNET",525902,0,0,6,15,NA
"1162","Homer",13,32,2020,NA,NA,"","F",82,10.9881791366113,14.614389387734,NA,"HomCPort","FISH MAGNET",525902,0,0,6,15,NA
"1163","Homer",13,33,2020,NA,NA,"","F",86,12.8216474535934,17.0529207932853,NA,"HomCPort","FISH MAGNET",525902,0,0,6,15,NA
"1164","Homer",13,34,2020,NA,NA,"","M",65,5.17616515408831,6.8843520074242,NA,"HomCPort","FISH MAGNET",525902,0,0,6,15,NA
"1165","Homer",13,35,2020,NA,NA,"","M",65,5.17616515408831,6.8843520074242,NA,"HomCPort","FISH MAGNET",525902,0,0,6,15,NA
"1166","Homer",13,36,2020,NA,NA,"","F",111,29.3099650456363,38.9825499559431,NA,"HomCPort","HALIBUT HUNTER",525902,0,0,6,15,NA
"1167","Homer",13,37,2020,NA,NA,"","F",58,3.57829011234887,4.75916204077031,NA,"HomCPort","HALIBUT HUNTER",525902,0,0,6,15,NA
"1168","Homer",13,38,2020,NA,NA,"","F",83,11.4283062149386,15.1997628534186,NA,"HomCPort","HALIBUT HUNTER",525902,0,0,6,15,NA
"1169","Homer",13,39,2020,NA,NA,"","F",92,15.9529649068762,21.2176046767513,NA,"HomCPort","HALIBUT HUNTER",525902,0,0,6,15,NA
"1170","Homer",13,40,2020,NA,NA,"","F",91,15.3979519606892,20.4794318448409,NA,"HomCPort","HALIBUT HUNTER",525902,0,0,6,15,NA
"1171","Homer",13,41,2020,NA,NA,"","F",85,12.344859985371,16.4187886382518,NA,"HomCPort","HALIBUT HUNTER",525902,0,0,6,15,NA
"1172","Homer",13,42,2020,NA,NA,"","U",55,3.01261728261902,4.00681145593239,NA,"HomCPort","HALIBUT HUNTER",525902,0,0,6,15,NA
"1173","Homer",13,43,2020,NA,NA,"","U",63,4.67769853713618,6.22138636531405,NA,"HomCPort","HALIBUT HUNTER",525902,0,0,6,15,NA
"1174","Homer",13,44,2020,14,NA,"","M",83,11.4283062149386,15.1997628534186,NA,"HomCPort","STORM PETREL",525931,0,0,6,15,NA
"1175","Homer",13,45,2020,8,NA,"","F",88,13.8131493343522,18.3716283228886,NA,"HomCPort","STORM PETREL",525931,0,0,6,15,NA
"1176","Homer",13,46,2020,NA,NA,"","F",107,26.0238944567846,34.6120428369748,NA,"HomCPort","STORM PETREL",525931,0,0,6,15,NA
"1177","Homer",13,47,2020,NA,NA,"","U",82,10.9881791366113,14.614389387734,NA,"HomCPort","STORM PETREL",525931,0,0,6,15,NA
"1178","Homer",13,48,2020,NA,NA,"","U",61,4.21344679894348,5.6039268580082,NA,"HomCPort","STORM PETREL",525931,0,0,6,15,NA
"1179","Homer",14,1,2020,NA,NA,"","F",91,15.3979519606892,20.4794318448409,NA,"Private","P1",525931,0,0,6,16,NA
"1180","Homer",14,2,2020,NA,NA,"","F",76,8.5902319024382,11.4250953130969,NA,"Private","P1",525931,0,0,6,16,NA
"1181","Homer",14,3,2020,NA,NA,"","F",94,17.1042129489919,22.7487762166551,NA,"Private","P1",525931,0,0,6,16,NA
"1182","Homer",14,4,2020,9,NA,"","F",85,12.344859985371,16.4187886382518,NA,"Private","P1",525931,0,0,6,16,NA
"1183","Homer",14,5,2020,NA,NA,"","F",78,9.34448480063656,12.4282592963242,NA,"Private","P1",525931,0,0,6,16,NA
"1184","Homer",14,6,2020,5,NA,"","U",65,5.17616515408831,6.8843520074242,NA,"Private","P1",525931,0,0,6,16,NA
"1185","Homer",14,7,2020,NA,NA,"","F",78,9.34448480063656,12.4282592963242,NA,"Private","P2",515937,0,0,6,16,NA
"1186","Homer",14,8,2020,NA,NA,"","F",66,5.43865111903037,7.23346099561835,NA,"Private","P2",515937,0,0,6,16,NA
"1187","Homer",14,9,2020,NA,NA,"","F",69,6.2811606783156,8.35400723073185,NA,"Private","P2",515937,0,0,6,16,NA
"1188","Homer",14,10,2020,NA,NA,"","F",74,7.87915458445052,10.4793552882339,NA,"Private","P2",515937,0,0,6,16,NA
"1189","Homer",14,11,2020,NA,NA,"","F",81,10.5599122758681,14.0447901313923,NA,"Private","P3",525931,0,0,6,16,NA
"1190","Homer",14,12,2020,NA,NA,"","F",67,5.71019855759205,7.59462183537564,NA,"Private","P3",525931,0,0,6,16,NA
"1191","Homer",14,13,2020,5,NA,"","F",73,7.53936755018688,10.0274350960078,NA,"Private","P3",525931,0,0,6,16,NA
"1192","Homer",14,14,2020,NA,NA,"","M",62,4.44137990441386,5.90708019363236,NA,"Private","P3",525931,0,0,6,16,NA
"1193","Homer",14,15,2020,NA,NA,"","M",78,9.34448480063656,12.4282592963242,NA,"Private","P3",525931,0,0,6,16,NA
"1194","Homer",14,16,2020,NA,NA,"","M",65,5.17616515408831,6.8843520074242,NA,"Private","P3",525931,0,0,6,16,NA
"1195","Homer",14,17,2020,NA,NA,"","F",86,12.8216474535934,17.0529207932853,NA,"Private","P4",515907,0,0,6,16,NA
"1196","Homer",14,18,2020,NA,NA,"","F",76,8.5902319024382,11.4250953130969,NA,"Private","P4",515907,0,0,6,16,NA
"1197","Homer",14,19,2020,NA,NA,"","F",90,14.8564340647168,19.7592075662069,NA,"Private","P4",515907,0,0,6,16,NA
"1198","Homer",14,20,2020,NA,NA,"","M",79,9.7382433958611,12.9519622105045,NA,"Private","P4",515907,0,0,6,16,NA
"1199","Homer",14,21,2020,NA,NA,"","M",61,4.21344679894348,5.6039268580082,NA,"Private","P4",515907,0,0,6,16,NA
"1200","Homer",15,1,2020,NA,NA,"","F",126,44.1946211578999,58.7792931308291,NA,"Private","P1",515936,0,0,6,18,NA
"1201","Homer",15,2,2020,NA,NA,"","F",116,33.8074749051989,44.9642835576298,NA,"Private","P1",515936,0,0,6,18,NA
"1202","Homer",15,3,2020,7,NA,"","F",98,19.5767833424166,26.0373198478463,NA,"Private","P1",515936,0,0,6,18,NA
"1203","Homer",15,4,2020,NA,NA,"","F",81,10.5599122758681,14.0447901313923,NA,"Private","P1",515936,0,0,6,18,NA
"1204","Homer",15,5,2020,NA,NA,"","F",66,5.43865111903037,7.23346099561835,NA,"Private","P2",515936,0,0,6,18,NA
"1205","Homer",15,6,2020,NA,NA,"","F",97,18.9369166767327,25.1862907107824,NA,"Private","P2",515936,0,0,6,18,NA
"1206","Homer",15,7,2020,NA,NA,"","F",67,5.71019855759205,7.59462183537564,NA,"Private","P2",515936,0,0,6,18,NA
"1207","Homer",15,8,2020,NA,NA,"","F",72,7.20984847775071,9.58917139686394,NA,"Private","P3",525931,0,0,6,18,NA
"1208","Homer",15,9,2020,NA,NA,"","F",85,12.344859985371,16.4187886382518,NA,"Private","P3",525931,0,0,6,18,NA
"1209","Homer",15,10,2020,NA,NA,"","F",75,8.22938427965115,10.9451643251248,NA,"Private","P3",525931,0,0,6,18,NA
"1210","Homer",15,11,2020,NA,NA,"","F",85,12.344859985371,16.4187886382518,NA,"Private","P3",525931,0,0,6,18,NA
"1211","Homer",15,12,2020,NA,NA,"","F",76,8.5902319024382,11.4250953130969,NA,"Private","P3",525931,0,0,6,18,NA
"1212","Homer",15,13,2020,NA,NA,"","F",83,11.4283062149386,15.1997628534186,NA,"Private","P3",525931,0,0,6,18,NA
"1213","Homer",15,14,2020,NA,NA,"","F",48,1.93816371320172,2.57777734142781,NA,"Private","P4",515935,0,0,6,18,NA
"1214","Homer",15,15,2020,NA,NA,"","F",48,1.93816371320172,2.57777734142781,NA,"Private","P4",515935,0,0,6,18,NA
"1215","Homer",15,16,2020,NA,NA,"","F",57,3.38223190223092,4.49840263835221,NA,"Private","P4",515935,0,0,6,18,NA
"1216","Homer",15,17,2020,NA,NA,"","F",84,11.8804731210747,15.8011494118613,NA,"Private","P4",515935,0,0,6,18,NA
"1217","Homer",15,18,2020,NA,NA,"","M",68,5.99097802244173,7.96806136347004,NA,"Private","P4",515935,0,0,6,18,NA
"1218","Homer",15,19,2020,NA,NA,"","F",80,10.1433265474259,13.4907268991556,NA,"HomCPort","POGO",515907,0,0,6,18,NA
"1219","Homer",15,20,2020,NA,NA,"","F",89,14.3282275744224,19.0566875917582,NA,"HomCPort","POGO",515907,0,0,6,18,NA
"1220","Homer",15,21,2020,NA,NA,"","F",84,11.8804731210747,15.8011494118613,NA,"HomCPort","POGO",515907,0,0,6,18,NA
"1221","Homer",15,22,2020,NA,NA,"","F",82,10.9881791366113,14.614389387734,NA,"HomCPort","POGO",515907,0,0,6,18,NA
"1222","Homer",15,23,2020,NA,NA,"","U",68,5.99097802244173,7.96806136347004,NA,"HomCPort","POGO",515907,0,0,6,18,NA
"1223","Homer",15,24,2020,NA,NA,"","U",70,6.58091829516383,8.7526878929321,NA,"HomCPort","BELLE ISLE",515936,0,0,6,18,NA
"1224","Homer",15,25,2020,NA,NA,"","F",118,35.7327592174688,47.5249311655541,NA,"HomCPort","BELLE ISLE",515936,0,0,6,18,NA
"1225","Homer",15,26,2020,NA,NA,"","F",67,5.71019855759205,7.59462183537564,NA,"HomCPort","BELLE ISLE",515936,0,0,6,18,NA
"1226","Homer",15,27,2020,NA,NA,"","F",61,4.21344679894348,5.6039268580082,NA,"HomCPort","BELLE ISLE",515936,0,0,6,18,NA
"1227","Homer",15,28,2020,NA,NA,"","F",64,4.92257072920152,6.54706885743389,NA,"HomCPort","BELLE ISLE",515936,0,0,6,18,NA
"1228","Homer",15,29,2020,NA,NA,"","F",75,8.22938427965115,10.9451643251248,NA,"HomCPort","BELLE ISLE",515936,0,0,6,18,NA
"1229","Homer",15,30,2020,NA,NA,"","F",118,35.7327592174688,47.5249311655541,NA,"HomCPort","BELLE ISLE",515936,0,0,6,18,NA
"1230","Homer",15,31,2020,NA,NA,"","F",137,57.962016586709,77.0900682965837,NA,"HomCPort","BELLE ISLE",515936,0,0,6,18,NA
"1231","Homer",15,32,2020,NA,NA,"","F",60,3.99373183786951,5.31170373755076,NA,"HomCPort","CURRENT LADY",515906,0,0,6,18,NA
