"","page","line","port","year","age","AgeErr","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","GAF","MONTH","DAY","SUB"
"1001",2,6,"Homer",2016,NA,"","F",124,41.9618965898669,55.8097468732444,NA,NA,"HomCPort","O'FISH'IAL",525931,0,0,5,16,NA
"1002",2,7,"Homer",2016,NA,"","F",96,18.3116569755219,24.3546889842045,NA,NA,"HomCPort","O'FISH'IAL",525931,0,0,5,16,NA
"1003",3,1,"Homer",2016,NA,"","M",62,4.44137990441386,5.90708019363236,NA,NA,"HomCPort","DIAMOND CAPE",515936,0,0,5,21,NA
"1004",3,2,"Homer",2016,NA,"","F",69,6.2811606783156,8.35400723073185,NA,NA,"HomCPort","DIAMOND CAPE",515936,0,0,5,21,NA
"1005",3,3,"Homer",2016,8,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCPort","DIAMOND CAPE",515936,0,0,5,21,NA
"1006",3,4,"Homer",2016,NA,"","F",67,5.71019855759206,7.59462183537565,NA,NA,"HomCPort","DIAMOND CAPE",515936,0,0,5,21,NA
"1007",3,5,"Homer",2016,NA,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCPort","DIAMOND CAPE",515936,0,0,5,21,NA
"1008",3,6,"Homer",2016,NA,"","M",63,4.67769853713618,6.22138636531405,NA,NA,"HomCPort","DIAMOND CAPE",515936,0,0,5,21,NA
"1009",3,7,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCPort","DIAMOND CAPE",515936,0,0,5,21,NA
"1010",3,8,"Homer",2016,NA,"","M",63,4.67769853713618,6.22138636531405,NA,NA,"HomCPort","DIAMOND CAPE",515936,0,0,5,21,NA
"1011",3,9,"Homer",2016,NA,"","F",87,13.3110166823064,17.703786817025,NA,NA,"HomCPort","DIAMOND CAPE",515936,0,0,5,21,NA
"1012",3,10,"Homer",2016,NA,"","F",97,18.9369166767327,25.1862907107824,NA,NA,"HomCPort","DIAMOND CAPE",515936,0,0,5,21,NA
"1013",3,11,"Homer",2016,NA,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1014",3,12,"Homer",2016,9,"","M",58,3.57829011234887,4.75916204077032,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1015",3,13,"Homer",2016,NA,"","F",58,3.57829011234887,4.75916204077032,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1016",3,14,"Homer",2016,NA,"","M",61,4.21344679894347,5.60392685800819,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1017",3,15,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1018",3,16,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1019",3,17,"Homer",2016,NA,"","F",62,4.44137990441386,5.90708019363236,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1020",3,18,"Homer",2016,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1021",3,19,"Homer",2016,10,"","F",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1022",3,20,"Homer",2016,11,"","F",71,6.89042324147201,9.16433260189999,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1023",3,21,"Homer",2016,NA,"","F",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1024",3,22,"Homer",2016,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1025",3,23,"Homer",2016,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","NAUTI-LADY",515935,1,0,5,21,NA
"1026",3,24,"Homer",2016,NA,"","M",59,3.78206829564632,5.03018908559809,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1027",3,25,"Homer",2016,9,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1028",3,26,"Homer",2016,12,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1029",3,27,"Homer",2016,NA,"","U",62,4.44137990441386,5.90708019363236,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1030",3,28,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1031",3,29,"Homer",2016,NA,"","U",64,4.92257072920152,6.54706885743389,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1032",3,30,"Homer",2016,NA,"","U",71,6.89042324147201,9.16433260189999,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1033",3,31,"Homer",2016,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1034",3,32,"Homer",2016,NA,"","F",66,5.43865111903038,7.23346099561835,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1035",3,33,"Homer",2016,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1036",3,34,"Homer",2016,NA,"","F",77,8.96187328124,11.9193821057382,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1037",3,35,"Homer",2016,NA,"","F",80,10.1433265474259,13.4907268991556,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1038",3,36,"Homer",2016,NA,"","F",85,12.344859985371,16.4187886382518,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1039",3,37,"Homer",2016,NA,"","U",70,6.58091829516383,8.7526878929321,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1040",3,38,"Homer",2016,NA,"","F",68,5.99097802244174,7.96806136347005,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1041",3,39,"Homer",2016,NA,"","F",61,4.21344679894347,5.60392685800819,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1042",3,40,"Homer",2016,NA,"","M",61,4.21344679894347,5.60392685800819,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1043",3,41,"Homer",2016,NA,"","M",71,6.89042324147201,9.16433260189999,NA,NA,"HomCSea","IRISH",515907,1,0,5,21,NA
"1044",4,1,"Homer",2016,NA,"","F",59,3.78206829564632,5.03018908559809,NA,NA,"HomCPort","JULIA LYNN",515931,0,0,5,23,NA
"1045",4,2,"Homer",2016,NA,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCPort","JULIA LYNN",515931,0,0,5,23,NA
"1046",4,3,"Homer",2016,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCPort","JULIA LYNN",515931,0,0,5,23,NA
"1047",4,4,"Homer",2016,NA,"","M",59,3.78206829564632,5.03018908559809,NA,NA,"HomCPort","JULIA LYNN",515931,0,0,5,23,NA
"1048",4,5,"Homer",2016,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"HomCPort","JULIA LYNN",515931,0,0,5,23,NA
"1049",4,6,"Homer",2016,NA,"","U",66,5.43865111903038,7.23346099561835,NA,NA,"HomCPort","JULIA LYNN",515931,0,0,5,23,NA
"1050",4,7,"Homer",2016,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"HomCPort","JULIA LYNN",515931,0,0,5,23,NA
"1051",4,8,"Homer",2016,NA,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCPort","JULIA LYNN",515931,0,0,5,23,NA
"1052",4,9,"Homer",2016,9,"","F",115,32.8722818526814,43.720467339103,NA,NA,"HomCPort","JULIA LYNN",515931,0,0,5,23,NA
"1053",4,10,"Homer",2016,NA,"","F",82,10.9881791366113,14.614389387734,NA,NA,"HomCPort","JULIA LYNN",515931,0,0,5,23,NA
"1054",4,11,"Homer",2016,NA,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCPort","OPTIMIST",515932,0,0,5,23,NA
"1055",4,12,"Homer",2016,NA,"","M",71,6.89042324147201,9.16433260189999,NA,NA,"HomCPort","OPTIMIST",515932,0,0,5,23,NA
"1056",4,13,"Homer",2016,NA,"","F",66,5.43865111903038,7.23346099561835,NA,NA,"HomCPort","OPTIMIST",515932,0,0,5,23,NA
"1057",4,14,"Homer",2016,NA,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"HomCPort","OPTIMIST",515932,0,0,5,23,NA
"1058",4,15,"Homer",2016,NA,"","M",62,4.44137990441386,5.90708019363236,NA,NA,"Private","P1",515932,0,0,5,23,NA
"1059",4,16,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"Private","P1",515932,0,0,5,23,NA
"1060",4,17,"Homer",2016,NA,"","M",62,4.44137990441386,5.90708019363236,NA,NA,"Private","P1",515932,0,0,5,23,NA
"1061",4,18,"Homer",2016,13,"","M",73,7.53936755018688,10.0274350960078,NA,NA,"Private","P2",515908,0,0,5,23,NA
"1062",4,19,"Homer",2016,NA,"","M",77,8.96187328124,11.9193821057382,NA,NA,"Private","P2",515908,0,0,5,23,NA
"1063",4,20,"Homer",2016,NA,"","F",103,23.0017806330211,30.5926008852709,NA,NA,"Private","P2",515908,0,0,5,23,NA
"1064",4,21,"Homer",2016,NA,"","M",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P2",515908,0,0,5,23,NA
"1065",5,1,"Homer",2016,NA,"","F",63,4.67769853713618,6.22138636531405,NA,NA,"HomCSea","YODA",515935,1,0,5,24,NA
"1066",5,2,"Homer",2016,NA,"","U",61,4.21344679894347,5.60392685800819,NA,NA,"HomCSea","YODA",515935,1,0,5,24,NA
"1067",5,3,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","YODA",515935,1,0,5,24,NA
"1068",5,4,"Homer",2016,NA,"","F",71,6.89042324147201,9.16433260189999,NA,NA,"HomCSea","YODA",515935,1,0,5,24,NA
"1069",5,5,"Homer",2016,14,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"HomCSea","YODA",515935,1,0,5,24,NA
"1070",5,6,"Homer",2016,NA,"","F",69,6.2811606783156,8.35400723073185,NA,NA,"HomCPort","DIAMOND CAPE",515937,0,0,5,24,NA
"1071",5,7,"Homer",2016,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"HomCPort","DIAMOND CAPE",515937,0,0,5,24,NA
"1072",5,8,"Homer",2016,NA,"","M",63,4.67769853713618,6.22138636531405,NA,NA,"HomCPort","DIAMOND CAPE",515937,0,0,5,24,NA
"1073",5,9,"Homer",2016,NA,"","F",63,4.67769853713618,6.22138636531405,NA,NA,"HomCPort","DIAMOND CAPE",515937,0,0,5,24,NA
"1074",5,10,"Homer",2016,NA,"","F",106,25.2440977221506,33.5749052929341,NA,NA,"HomCPort","DIAMOND CAPE",515937,0,0,5,24,NA
"1075",5,11,"Homer",2016,NA,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"HomCPort","DIAMOND CAPE",515937,0,0,5,24,NA
"1076",5,12,"Homer",2016,11,"","F",107,26.0238944567846,34.6120428369748,NA,NA,"HomCPort","DIAMOND CAPE",515937,0,0,5,24,NA
"1077",5,13,"Homer",2016,NA,"","F",67,5.71019855759206,7.59462183537565,NA,NA,"HomCPort","DIAMOND CAPE",515937,0,0,5,24,NA
"1078",6,1,"Homer",2016,NA,"","M",56,3.19372896254249,4.24769182202046,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1079",6,2,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1080",6,3,"Homer",2016,NA,"","F",62,4.44137990441386,5.90708019363236,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1081",6,4,"Homer",2016,NA,"","M",73,7.53936755018688,10.0274350960078,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1082",6,5,"Homer",2016,8,"","F",66,5.43865111903038,7.23346099561835,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1083",6,6,"Homer",2016,10,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1084",6,7,"Homer",2016,8,"","F",71,6.89042324147201,9.16433260189999,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1085",6,8,"Homer",2016,6,"","F",64,4.92257072920152,6.54706885743389,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1086",6,9,"Homer",2016,16,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1087",6,10,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1088",6,11,"Homer",2016,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1089",6,12,"Homer",2016,NA,"","F",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","SIZZLER",515907,1,0,5,28,NA
"1090",6,13,"Homer",2016,NA,"","F",66,5.43865111903038,7.23346099561835,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1091",6,14,"Homer",2016,NA,"","M",78,9.34448480063655,12.4282592963242,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1092",6,15,"Homer",2016,13,"","M",71,6.89042324147201,9.16433260189999,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1093",6,16,"Homer",2016,17,"","M",79,9.7382433958611,12.9519622105045,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1094",6,17,"Homer",2016,8,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1095",6,18,"Homer",2016,NA,"","F",70,6.58091829516383,8.7526878929321,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1096",6,19,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1097",6,20,"Homer",2016,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1098",6,21,"Homer",2016,NA,"","F",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1099",6,22,"Homer",2016,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1100",6,23,"Homer",2016,NA,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1101",6,24,"Homer",2016,NA,"","F",64,4.92257072920152,6.54706885743389,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1102",6,25,"Homer",2016,NA,"","M",75,8.22938427965115,10.9451643251248,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1103",6,26,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1104",6,27,"Homer",2016,NA,"","F",71,6.89042324147201,9.16433260189999,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1105",6,28,"Homer",2016,NA,"","U",65,5.17616515408831,6.8843520074242,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1106",6,29,"Homer",2016,10,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1107",6,30,"Homer",2016,NA,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1108",6,31,"Homer",2016,NA,"","U",69,6.2811606783156,8.35400723073185,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1109",6,32,"Homer",2016,NA,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1110",6,33,"Homer",2016,NA,"","F",61,4.21344679894347,5.60392685800819,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1111",6,34,"Homer",2016,NA,"","U",59,3.78206829564632,5.03018908559809,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1112",6,35,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1113",6,36,"Homer",2016,NA,"","U",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1114",6,37,"Homer",2016,8,"","F",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1115",6,38,"Homer",2016,NA,"","M",73,7.53936755018688,10.0274350960078,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1116",6,39,"Homer",2016,NA,"","M",66,5.43865111903038,7.23346099561835,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1117",6,40,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1118",6,41,"Homer",2016,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1119",6,42,"Homer",2016,NA,"","M",82,10.9881791366113,14.614389387734,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1120",6,43,"Homer",2016,NA,"","M",81,10.5599122758681,14.0447901313923,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1121",6,44,"Homer",2016,NA,"","U",77,8.96187328124,11.9193821057382,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1122",6,45,"Homer",2016,9,"","F",64,4.92257072920152,6.54706885743389,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1123",6,46,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1124",6,47,"Homer",2016,NA,"","U",69,6.2811606783156,8.35400723073185,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1125",6,48,"Homer",2016,NA,"","M",68,5.99097802244174,7.96806136347005,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1126",6,49,"Homer",2016,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1127",6,50,"Homer",2016,NA,"","U",70,6.58091829516383,8.7526878929321,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1128",6,51,"Homer",2016,9,"","U",66,5.43865111903038,7.23346099561835,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1129",6,52,"Homer",2016,11,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1130",6,53,"Homer",2016,NA,"","M",64,4.92257072920152,6.54706885743389,NA,NA,"HomCSea","FOXFIRE",515903,1,0,5,28,NA
"1131",6,54,"Homer",2016,NA,"","F",117,34.7609023202377,46.2323516627348,NA,NA,"HomCPort","FRINGE BENEFIT",515906,0,0,5,28,NA
"1132",6,55,"Homer",2016,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"HomCPort","FRINGE BENEFIT",515906,0,0,5,28,NA
"1133",6,56,"Homer",2016,7,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"HomCPort","FRINGE BENEFIT",515906,0,0,5,28,NA
"1134",6,57,"Homer",2016,NA,"","F",110,28.4630312197507,37.8561194015034,NA,NA,"HomCPort","FRINGE BENEFIT",515906,0,0,5,28,NA
"1135",6,58,"Homer",2016,NA,"","F",123,40.8753430279002,54.364619646268,NA,NA,"HomCPort","FRINGE BENEFIT",515906,0,0,5,28,NA
"1136",6,59,"Homer",2016,NA,"","F",68,5.99097802244174,7.96806136347005,NA,NA,"HomCPort","FRINGE BENEFIT",515906,0,0,5,28,NA
"1137",6,60,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCPort","FRINGE BENEFIT",515906,0,0,5,28,NA
"1138",6,61,"Homer",2016,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCPort","FRINGE BENEFIT",515906,0,0,5,28,NA
"1139",6,62,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"HomCPort","FRINGE BENEFIT",515906,0,0,5,28,NA
"1140",6,63,"Homer",2016,NA,"","F",60,3.99373183786951,5.31170373755076,NA,NA,"HomCPort","GRAND ALEUTIAN",515906,0,0,5,28,NA
"1141",6,64,"Homer",2016,8,"","F",87,13.3110166823064,17.703786817025,NA,NA,"HomCPort","GRAND ALEUTIAN",515906,0,0,5,28,NA
"1142",6,65,"Homer",2016,NA,"","F",109,27.633169602028,36.7523950565912,NA,NA,"HomCPort","GRAND ALEUTIAN",515906,0,0,5,28,NA
"1143",6,66,"Homer",2016,NA,"","F",97,18.9369166767327,25.1862907107824,NA,NA,"HomCPort","GRAND ALEUTIAN",515906,0,0,5,28,NA
"1144",6,67,"Homer",2016,NA,"","F",91,15.3979519606891,20.4794318448409,NA,NA,"HomCPort","GRAND ALEUTIAN",515906,0,0,5,28,NA
"1145",6,68,"Homer",2016,NA,"","F",87,13.3110166823064,17.703786817025,NA,NA,"HomCPort","GRAND ALEUTIAN",515906,0,0,5,28,NA
"1146",6,69,"Homer",2016,NA,"","F",69,6.2811606783156,8.35400723073185,NA,NA,"HomCPort","GRAND ALEUTIAN",515906,0,0,5,28,NA
"1147",6,70,"Homer",2016,NA,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCPort","GRAND ALEUTIAN",515906,0,0,5,28,NA
"1148",6,71,"Homer",2016,NA,"","M",61,4.21344679894347,5.60392685800819,NA,NA,"HomCPort","GRAND ALEUTIAN",515906,0,0,5,28,NA
"1149",6,72,"Homer",2016,NA,"","M",72,7.20984847775072,9.58917139686394,NA,NA,"HomCPort","GRAND ALEUTIAN",515906,0,0,5,28,NA
"1150",6,73,"Homer",2016,NA,"","F",70,6.58091829516383,8.7526878929321,NA,NA,"Private","P1",525901,0,0,5,28,NA
"1151",6,74,"Homer",2016,8,"","F",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P1",525901,0,0,5,28,NA
"1152",6,75,"Homer",2016,NA,"","F",84,11.8804731210747,15.8011494118613,NA,NA,"Private","P1",525901,0,0,5,28,NA
"1153",6,76,"Homer",2016,NA,"","M",70,6.58091829516383,8.7526878929321,NA,NA,"Private","P1",525901,0,0,5,28,NA
"1154",6,77,"Homer",2016,NA,"","F",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P1",525901,0,0,5,28,NA
"1155",6,78,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"Private","P1",525901,0,0,5,28,NA
"1156",6,79,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P1",525901,0,0,5,28,NA
"1157",6,80,"Homer",2016,NA,"","M",80,10.1433265474259,13.4907268991556,NA,NA,"Private","P1",525901,0,0,5,28,NA
"1158",6,81,"Homer",2016,NA,"","M",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P2",515907,0,0,5,28,NA
"1159",6,82,"Homer",2016,NA,"","F",71,6.89042324147201,9.16433260189999,NA,NA,"Private","P2",515907,0,0,5,28,NA
"1160",6,83,"Homer",2016,NA,"","U",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P3",515907,0,0,5,28,NA
"1161",6,84,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"Private","P3",515907,0,0,5,28,NA
"1162",6,85,"Homer",2016,NA,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"Private","P3",515907,0,0,5,28,NA
"1163",6,86,"Homer",2016,NA,"","M",74,7.87915458445051,10.4793552882339,NA,NA,"Private","P3",515907,0,0,5,28,NA
"1164",6,87,"Homer",2016,NA,"","F",60,3.99373183786951,5.31170373755076,NA,NA,"Private","P3",515907,0,0,5,28,NA
"1165",6,88,"Homer",2016,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"Private","P3",515907,0,0,5,28,NA
"1166",6,89,"Homer",2016,NA,"","M",61,4.21344679894347,5.60392685800819,NA,NA,"Private","P3",515907,0,0,5,28,NA
"1167",6,90,"Homer",2016,NA,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Private","P4",515939,0,0,5,28,NA
"1168",6,91,"Homer",2016,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Private","P4",515939,0,0,5,28,NA
"1169",6,92,"Homer",2016,NA,"","M",78,9.34448480063655,12.4282592963242,NA,NA,"Private","P4",515939,0,0,5,28,NA
"1170",7,1,"Homer",2016,NA,"","F",60,3.99373183786951,5.31170373755076,NA,NA,"HomCPort","PATRIOT",515906,0,0,5,29,NA
"1171",7,2,"Homer",2016,18,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCPort","PATRIOT",515906,0,0,5,29,NA
"1172",7,3,"Homer",2016,NA,"","M",60,3.99373183786951,5.31170373755076,NA,NA,"HomCPort","PATRIOT",515906,0,0,5,29,NA
"1173",7,4,"Homer",2016,NA,"","F",71,6.89042324147201,9.16433260189999,NA,NA,"HomCPort","PATRIOT",515906,0,0,5,29,NA
"1174",7,5,"Homer",2016,NA,"","F",106,25.2440977221506,33.5749052929341,NA,NA,"HomCPort","PATRIOT",515906,0,0,5,29,NA
"1175",7,6,"Homer",2016,NA,"","F",100,20.9010858569024,27.7986555863006,NA,NA,"HomCPort","PATRIOT",515906,0,0,5,29,NA
"1176",7,7,"Homer",2016,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"HomCPort","PATRIOT",515906,0,0,5,29,NA
"1177",7,8,"Homer",2016,NA,"","F",148,74.4417899400392,99.008333535336,NA,NA,"HomCPort","PATRIOT",515906,0,0,5,29,NA
"1178",7,9,"Homer",2016,15,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCPort","SEA WOLF",525902,0,0,5,29,NA
"1179",7,10,"Homer",2016,NA,"","M",62,4.44137990441386,5.90708019363236,NA,NA,"HomCPort","SEA WOLF",525902,0,0,5,29,NA
"1180",7,11,"Homer",2016,12,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCPort","SEA WOLF",525902,0,0,5,29,NA
"1181",7,12,"Homer",2016,15,"","M",69,6.2811606783156,8.35400723073185,NA,NA,"HomCPort","SEA WOLF",525902,0,0,5,29,NA
"1182",7,13,"Homer",2016,NA,"","M",63,4.67769853713618,6.22138636531405,NA,NA,"HomCPort","SEA WOLF",525902,0,0,5,29,NA
"1183",7,14,"Homer",2016,NA,"","M",74,7.87915458445051,10.4793552882339,NA,NA,"HomCPort","SEA WOLF",525902,0,0,5,29,NA
"1184",7,15,"Homer",2016,12,"","M",67,5.71019855759206,7.59462183537565,NA,NA,"HomCPort","SEA WOLF",525902,0,0,5,29,NA
"1185",7,16,"Homer",2016,NA,"","M",65,5.17616515408831,6.8843520074242,NA,NA,"HomCPort","SEA WOLF",525902,0,0,5,29,NA
