"PORT","SUB","SPECIES","DATE","PAGE","LINE","SEX","AGE","READABILITY","AGE2","AGECONF","AGEERR","SAMPLEID","CAS","YEAR","MONTH","DAY","USER","STATAREA","SP","LENGTH","WEIGHT","BOATNAME","COMMENTS"
"Seward",,130,2022-08-23,13,3,"F",10,2,10,,,"4 082322 4 1",0,2022,8,23,"Charter",475934,130,91,10.5,"PRO FISH",
"Seward",,130,2022-08-23,13,4,"F",10,2,,,,"4 082322 4 2",0,2022,8,23,"Charter",475934,130,97,,"PRO FISH",
"Seward",,130,2022-08-23,13,5,"F",7,2,,,,"4 082322 4 3",0,2022,8,23,"Charter",475934,130,98,,"PRO FISH","1 oto"
"Seward",,130,2022-08-23,13,6,"F",22,2,,,,"4 082322 4 4",0,2022,8,23,"Charter",475934,130,132,,"PRO FISH","1 oto"
"Seward",,130,2022-08-23,13,7,"F",21,2,20,,,"4 082322 5 1",0,2022,8,23,"Charter",475932,130,121,,"CRACKERJACK",
"Seward",,130,2022-08-23,13,8,"F",20,2,,,,"4 082322 5 2",0,2022,8,23,"Charter",475932,130,109,17,"CRACKERJACK",
"Seward",,130,2022-08-23,13,9,"F",18,1,,,,"4 082322 5 3",0,2022,8,23,"Charter",475932,130,112,,"CRACKERJACK",
"Seward",,130,2022-08-25,14,1,"F",18,1,,,,"4 082522 1 1",0,2022,8,25,"Private",495935,130,105,11,"P1",
"Seward",,130,2022-08-25,14,2,"F",10,2,,,,"4 082522 2 1",0,2022,8,25,"Charter",495934,130,98,9,"CURRENT AFFAIR",
"Seward",,130,2022-08-25,14,3,"F",10,2,,,,"4 082522 2 2",0,2022,8,25,"Charter",495934,130,98,9,"CURRENT AFFAIR",
"Seward",,130,2022-08-25,14,4,"F",22,1,,,,"4 082522 3 1",0,2022,8,25,"Charter",475932,130,123,21,"CRACKERJACK",
"Seward",,130,2022-08-25,14,5,"F",22,2,,,,"4 082522 3 2",0,2022,8,25,"Charter",475932,130,120,16.5,"CRACKERJACK",
"Seward",,130,2022-08-25,14,6,"F",21,1,,,,"4 082522 3 3",0,2022,8,25,"Charter",475932,130,119,18.5,"CRACKERJACK","Deformed fin clip"
"Seward",,130,2022-08-25,14,7,"F",22,1,,,,"4 082522 3 4",0,2022,8,25,"Charter",475932,130,121,23,"CRACKERJACK",
"Seward",,130,2022-08-25,14,8,"F",18,1,,,,"4 082522 5 1",0,2022,8,25,"Charter",475934,130,110,16,"RELENTLESS",
"Seward",,130,2022-08-25,14,9,"F",23,2,,,,"4 082522 5 2",0,2022,8,25,"Charter",475934,130,120,,"RELENTLESS",
"Seward",,130,2022-08-25,14,10,"F",19,1,,,,"4 082522 6 1",0,2022,8,25,"Private",495938,130,114,,"P2",
"Seward",,130,2022-08-25,14,11,"F",29,1,,,,"4 082522 6 2",0,2022,8,25,"Private",495938,130,117,,"P2",
"Seward",,130,2022-08-25,14,12,"F",23,1,,,,"4 082522 8 1",0,2022,8,25,"Charter",475934,130,116,14,"HARVESTER","1 oto"
"Seward",,130,2022-08-25,14,13,"F",16,2,,,,"4 082522 8 2",0,2022,8,25,"Charter",475934,130,116,17,"HARVESTER",
"Seward",,130,2022-08-25,14,14,"F",10,2,10,,,"4 082522 9 1",0,2022,8,25,"Private",495932,130,100,11.5,"P4",
"Seward",,130,2022-08-25,14,15,"F",9,2,9,,,"4 082522 9 2",0,2022,8,25,"Private",495932,130,93,9,"P4",
"Seward",,130,2022-08-28,15,1,"F",10,2,,,,"4 082822 1 4",0,2022,8,28,"Private",495938,130,92,7,"P1",
"Seward",,130,2022-08-28,15,2,"F",19,1,,,,"4 082822 1 5",0,2022,8,28,"Private",495938,130,113,15,"P1",
"Seward",,130,2022-08-28,15,3,"F",15,2,,,,"4 082822 3 17",0,2022,8,28,"Charter",495931,130,113,,"PURSUIT","1 oto"
"Seward",,130,2022-08-28,15,4,"F",17,1,,,,"4 082822 5 1",0,2022,8,28,"Charter",485931,130,111,15,"STRIKER","1oto"
"Seward",,130,2022-08-28,15,5,"F",16,2,,,,"4 082822 5 2",0,2022,8,28,"Charter",485931,130,113,14.5,"STRIKER",
"Seward",,130,2022-08-28,15,6,"F",16,2,,,,"4 082822 5 3",0,2022,8,28,"Charter",485931,130,109,16,"STRIKER",
"Seward",,130,2022-08-28,15,7,"F",18,2,,,,"4 082822 5 4",0,2022,8,28,"Charter",485931,130,116,14,"STRIKER",
"Seward",,130,2022-08-28,15,8,"F",19,1,,,,"4 082822 5 5",0,2022,8,28,"Charter",485931,130,112,,"STRIKER","no otos"
"Seward",,130,2022-08-28,15,9,"F",15,2,,,,"4 082822 5 6",0,2022,8,28,"Charter",485931,130,108,,"STRIKER",
"Seward",,130,2022-08-30,16,1,"",17,2,16,,,"4 083022 2 21",0,2022,8,30,"Charter",495932,130,115,16.5,"YANICHKA",
"Seward",,130,2022-08-30,16,2,"",8,2,,,,"4 083022 2 22",0,2022,8,30,"Charter",495932,130,91,8,"YANICHKA",
"Valdez",,130,2022-07-01,1,1,"F",,,,,,,,2022,7,1,"Charter",475932,130,91,7.5,"HOOKED UP",
"Valdez",,130,2022-07-01,1,2,"F",,,,,,,,2022,7,1,"Charter",475932,130,96,,"HOOKED UP","ONE OTOLITH"
"Valdez",,130,2022-07-01,1,3,"F",,,,,,,,2022,7,1,"Charter",465931,130,107,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-01,1,4,"F",,,,,,,,2022,7,1,"Charter",465931,130,108,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-01,1,5,"F",,,,,,,,2022,7,1,"Charter",465931,130,112,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-01,1,6,"M",,,,,,,,2022,7,1,"Charter",465931,130,101,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-01,1,7,"M",,,,,,,,2022,7,1,"Charter",465931,130,98,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-01,1,8,"M",,,,,,,,2022,7,1,"Charter",465931,130,99,,"REFLECTION","NO OTOLITH"
"Valdez",,130,2022-07-02,2,1,"M",,,,,,,,2022,7,2,"Charter",465931,130,99,11.2,"CHRISTIE LYNNIE","NO OTOLITHS"
"Valdez",,130,2022-07-02,2,2,"M",,,,,,,,2022,7,2,"Charter",465931,130,95,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-02,2,3,"",,,,,,,,2022,7,2,"Charter",465931,130,123,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-02,2,4,"",,,,,,,,2022,7,2,"Charter",465931,130,110,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-02,2,5,"F",,,,,,,,2022,7,2,"Charter",465931,130,106,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-02,2,6,"F",,,,,,,,2022,7,2,"Charter",465931,130,106,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-02,2,7,"F",,,,,,,,2022,7,2,"Charter",465931,130,111,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-02,2,8,"F",,,,,,,,2022,7,2,"Charter",465931,130,119,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-02,2,9,"F",,,,,,,,2022,7,2,"Charter",465931,130,114,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-03,3,1,"M",,,,,,,,2022,7,3,"Private",465931,130,94,,"P2","NO OTOLITHS"
"Valdez",,130,2022-07-03,3,2,"F",,,,,,,,2022,7,3,"Private",465931,130,108,,"P2","NO OTOLITHS"
"Valdez",,130,2022-07-03,3,3,"F",,,,,,,,2022,7,3,"Private",465931,130,120,,"P2","NO OTOLITHS"
"Valdez",,130,2022-07-03,3,4,"F",,,,,,,,2022,7,3,"Private",465931,130,114,,"P2","NO OTOLITHS"
"Valdez",,130,2022-07-03,3,5,"F",,,,,,,,2022,7,3,"Private",465931,130,109,,"P2","NO OTOLITHS"
"Valdez",,130,2022-07-03,3,6,"F",,,,,,,,2022,7,3,"Private",465931,130,104,,"P2","NO OTOLITHS"
"Valdez",,130,2022-07-03,3,7,"F",,,,,,,,2022,7,3,"Private",465931,130,110,,"P2","NO OTOLITHS"
"Valdez",,130,2022-07-03,3,8,"F",,,,,,,,2022,7,3,"Charter",465931,130,96,9.9,"HOOKED UP","NO OTOLITHS"
"Valdez",,130,2022-07-03,3,9,"F",,,,,,,,2022,7,3,"Charter",475932,130,109,,"CHRISTIE LYNNIE",
"Valdez",,130,2022-07-03,3,10,"F",,,,,,,,2022,7,3,"Charter",475932,130,116,,"CHRISTIE LYNNIE",
"Valdez",,130,2022-07-03,3,11,"M",,,,,,,,2022,7,3,"Charter",475932,130,93,8.5,"CHRISTIE LYNNIE",
"Valdez",,130,2022-07-03,3,12,"M",,,,,,,,2022,7,3,"Charter",475932,130,94,9.1,"CHRISTIE LYNNIE",
"Valdez",,130,2022-07-03,3,13,"M",,,,,,,,2022,7,3,"Charter",475932,130,87,7.9,"CHRISTIE LYNNIE","ONE OTOLITH"
"Valdez",,130,2022-07-03,3,14,"",,,,,,,,2022,7,3,"Charter",475932,130,88,7.6,"CHRISTIE LYNNIE",
"Valdez",,130,2022-07-04,4,1,"M",,,,,,,,2022,7,4,"Charter",475932,130,84,7.5,"DAN ORION","NO OTOLITH"
"Valdez",,130,2022-07-04,4,2,"F",,,,,,,,2022,7,4,"Charter",475932,130,100,8,"DAN ORION","ONE OTOLITH"
"Valdez",,130,2022-07-04,4,3,"",,,,,,,,2022,7,4,"Charter",466002,130,141,30.5,"ARCTIC WARRIOR","NO OTOLITH"
"Valdez",,130,2022-07-04,4,4,"M",,,,,,,,2022,7,4,"Charter",465932,130,93,,"REFLECTION","ONE OTOLITH"
"Valdez",,130,2022-07-04,4,5,"M",,,,,,,,2022,7,4,"Charter",465932,130,108,,"REFLECTION",
"Valdez",,130,2022-07-04,4,6,"F",,,,,,,,2022,7,4,"Charter",465932,130,99,8,"REFLECTION",
"Valdez",,130,2022-07-04,4,7,"F",,,,,,,,2022,7,4,"Charter",465932,130,115,,"REFLECTION",
"Valdez",,130,2022-07-04,4,8,"F",,,,,,,,2022,7,4,"Charter",465932,130,93,,"REFLECTION","ONE OTOLITH"
"Valdez",,130,2022-07-04,4,9,"F",,,,,,,,2022,7,4,"Charter",465932,130,93,,"REFLECTION","ONE OTOLITH"
"Valdez",,130,2022-07-04,4,10,"F",,,,,,,,2022,7,4,"Charter",465932,130,95,,"REFLECTION","ONE OTOLITH"
"Valdez",,130,2022-07-04,4,11,"F",,,,,,,,2022,7,4,"Charter",465932,130,94,,"REFLECTION","NO OTOLITH"
"Valdez",,130,2022-07-05,5,1,"F",,,,,,,,2022,7,5,"Private",466004,130,99,10,"P7",
"Valdez",,130,2022-07-05,5,2,"M",,,,,,,,2022,7,5,"Private",466004,130,91,,"P9",
"Valdez",,130,2022-07-05,5,3,"M",,,,,,,,2022,7,5,"Private",466004,130,83,,"P9",
"Valdez",,130,2022-07-05,5,4,"M",,,,,,,,2022,7,5,"Private",466004,130,94,,"P9",
"Valdez",,130,2022-07-05,5,5,"F",,,,,,,,2022,7,5,"Private",466004,130,105,,"P9",
"Valdez",,130,2022-07-05,5,6,"F",,,,,,,,2022,7,5,"Charter",465932,130,123,15,"DAN ORION","ONE OTOLITH"
"Valdez",,130,2022-07-05,5,7,"M",,,,,,,,2022,7,5,"Charter",465932,130,87,7,"DAN ORION",
"Valdez",,130,2022-07-05,5,8,"F",,,,,,,,2022,7,5,"Charter",466002,130,123,,"HALIBUT GROVE","NO OTOLITHS"
"Valdez",,130,2022-07-05,5,9,"M",,,,,,,,2022,7,5,"Charter",466002,130,104,,"HALIBUT GROVE","NO OTOLITHS"
"Valdez",,130,2022-07-09,6,1,"F",,,,,,,,2022,7,9,"Charter",466003,130,95,8.5,"HOOKED UP","ONE OTOLITH"
"Valdez",,130,2022-07-09,6,2,"F",,,,,,,,2022,7,9,"Charter",466003,130,112,12,"HOOKED UP",
"Valdez",,130,2022-07-09,6,3,"M",,,,,,,,2022,7,9,"Charter",466003,130,95,9,"HOOKED UP","ONE OTOLITH"
"Valdez",,130,2022-07-10,7,1,"F",,,,,,,,2022,7,10,"Charter",475932,130,90,,"NUNATAK",
"Valdez",,130,2022-07-10,7,2,"F",,,,,,,,2022,7,10,"Charter",475932,130,102,,"CHUGACH GIRL","NO OTOLITHS"
"Valdez",,130,2022-07-10,7,3,"M",,,,,,,,2022,7,10,"Charter",475932,130,,,"CHUGACH GIRL","ONE OTOLITH; NO WEIGHT NO LENGTH"
"Valdez",,130,2022-07-10,7,4,"M",,,,,,,,2022,7,10,"Charter",475932,130,89,,"CHUGACH GIRL","ONE OTOLITH"
"Valdez",,130,2022-07-10,7,5,"M",,,,,,,,2022,7,10,"Charter",466004,130,101,10.5,"HOOKED UP",
"Valdez",,130,2022-07-11,8,1,"F",,,,,,,,2022,7,11,"Charter",476002,130,103,11,"HOOKED UP",
"Valdez",,130,2022-07-11,8,2,"F",,,,,,,,2022,7,11,"Charter",476002,130,89,6.5,"HOOKED UP",
"Valdez",,130,2022-07-11,8,3,"F",,,,,,,,2022,7,11,"Charter",476002,130,120,14,"HOOKED UP",
"Valdez",,130,2022-07-11,8,4,"F",,,,,,,,2022,7,11,"Charter",475932,130,97,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-11,8,5,"F",,,,,,,,2022,7,11,"Charter",475932,130,,,"REFLECTION","NO WEIGHT NO LENGTH ONE OTO"
"Valdez",,130,2022-07-11,8,6,"F",,,,,,,,2022,7,11,"Charter",475932,130,102,11,"REFLECTION",
"Valdez",,130,2022-07-11,8,7,"",,,,,,,,2022,7,11,"Charter",475932,130,109,14,"REFLECTION",
"Valdez",,130,2022-07-11,8,8,"F",,,,,,,,2022,7,11,"Charter",466004,130,94,,"HALIBUT GROVE",
"Valdez",,130,2022-07-11,8,9,"M",,,,,,,,2022,7,11,"Charter",466004,130,103,,"HALIBUT GROVE",
"Valdez",,130,2022-07-18,9,1,"F",,,,,,,,2022,7,18,"Private",466033,130,115,,"P1","ONE OTOLITH"
"Valdez",,130,2022-07-18,9,2,"F",,,,,,,,2022,7,18,"Charter",466003,130,105,,"DAN ORION",
"Valdez",,130,2022-07-18,9,3,"M",,,,,,,,2022,7,18,"Charter",465932,130,91,8,"REFLECTION","ONE OTOLITH"
"Valdez",,130,2022-07-23,10,1,"F",,,,,,,,2022,7,23,"Charter",466004,130,115,13,"ARCTIC WARRIOR",
"Valdez",,130,2022-07-23,10,2,"F",,,,,,,,2022,7,23,"Charter",475932,130,100,,"REFLECTION","NO OTOLITHS"
"Valdez",,130,2022-07-23,10,3,"F",,,,,,,,2022,7,23,"Charter",475932,130,109,,"REFLECTION","ONE OTOLITH"
"Valdez",,130,2022-07-23,10,4,"F",,,,,,,,2022,7,23,"Charter",475932,130,117,15,"REFLECTION",
"Valdez",,130,2022-07-23,10,5,"F",,,,,,,,2022,7,23,"Charter",475932,130,108,15,"REFLECTION","ONE OTOLITH"
"Valdez",,130,2022-07-23,10,6,"F",,,,,,,,2022,7,23,"Charter",475932,130,128,18,"REFLECTION","NO OTOLITH"
"Valdez",,130,2022-07-23,10,7,"F",,,,,,,,2022,7,23,"Charter",475932,130,120,,"REFLECTION","NO OTOLITH"
"Valdez",,130,2022-07-23,10,8,"F",,,,,,,,2022,7,23,"Charter",475932,130,106,13,"REFLECTION","NO OTOLITH"
"Valdez",,130,2022-07-24,11,1,"M",,,,,,,,2022,7,24,"Charter",475932,130,94,9,"BOLD EAGLE",
"Valdez",,130,2022-07-24,11,2,"F",,,,,,,,2022,7,24,"Charter",466033,130,99,,"GUSKEE",
"Valdez",,130,2022-07-24,11,3,"F",,,,,,,,2022,7,24,"Private",466033,130,113,,"P4","NO OTOLITH"
"Valdez",,130,2022-07-27,12,1,"F",,,,,,,,2022,7,27,"Private",466033,130,118,16,"P2",
"Valdez",,130,2022-07-27,12,2,"F",,,,,,,,2022,7,27,"Private",466033,130,101,11,"P2","ONE OTOLITH"
"Valdez",,130,2022-07-28,13,1,"F",,,,,,,,2022,7,28,"Charter",465932,130,113,15,"REFLECTION",
"Valdez",,130,2022-07-28,13,2,"F",,,,,,,,2022,7,28,"Charter",465932,130,117,18,"REFLECTION","ONE OTOLITH"
"Valdez",,130,2022-07-28,13,3,"F",,,,,,,,2022,7,28,"Charter",465932,130,121,13,"REFLECTION","ONE OTOLITH"
"Valdez",,130,2022-07-28,13,4,"F",,,,,,,,2022,7,28,"Charter",465932,130,119,,"REFLECTION","NO OTOLITH"
"Valdez",,130,2022-07-28,13,5,"F",,,,,,,,2022,7,28,"Charter",465932,130,111,,"REFLECTION","NO OTOLITH"
"Valdez",,130,2022-07-29,14,1,"F",,,,,,,,2022,7,29,"Charter",475932,130,126,18,"CHRISTIE LYNNIE","ONE OTOLITH"
"Valdez",,130,2022-07-29,14,2,"F",,,,,,,,2022,7,29,"Charter",475932,130,97,9,"CHRISTIE LYNNIE","ONE OTOLITH"
"Valdez",,130,2022-08-07,15,1,"F",,,,,,,,2022,8,7,"Charter",466003,130,113,15,"ARCTIC WARRIOR",
"Valdez",,130,2022-08-07,15,2,"F",,,,,,,,2022,8,7,"Charter",466003,130,97,10,"ARCTIC WARRIOR","NO OTOLITH"
"Valdez",,130,2022-08-07,15,3,"F",,,,,,,,2022,8,7,"Charter",466003,130,94,9.5,"ARCTIC WARRIOR","ONE OTOLITH"
"Valdez",,130,2022-08-09,16,1,"F",,,,,,,,2022,8,9,"Charter",475932,130,125,19.5,"NUNATAK","ONE OTOLITH"
"Valdez",,130,2022-08-09,16,2,"F",,,,,,,,2022,8,9,"Charter",475932,130,113,15.5,"NUNATAK","ONE OTOLITH"
"Valdez",,130,2022-08-11,17,1,"F",,,,,,,,2022,8,11,"Private",465902,130,118,15,"P3","ONE OTOLITH"
"Valdez",,130,2022-08-11,17,2,"F",,,,,,,,2022,8,11,"Private",465902,130,108,17,"P3","NO OTOLITH"
"Valdez",,130,2022-08-11,17,3,"F",,,,,,,,2022,8,11,"Private",465902,130,120,19.5,"P3",
"Valdez",,130,2022-08-11,17,4,"F",,,,,,,,2022,8,11,"Private",465902,130,112,12,"P3",
"Valdez",,130,2022-08-11,17,5,"F",,,,,,,,2022,8,11,"Private",465902,130,119,16,"P3",
"Valdez",,130,2022-08-11,17,6,"F",,,,,,,,2022,8,11,"Private",465902,130,117,12,"P3",
"Valdez",,130,2022-08-11,17,7,"F",,,,,,,,2022,8,11,"Private",465902,130,105,12,"P3",
"Valdez",,130,2022-08-15,18,1,"F",,,,,,,,2022,8,15,"Charter",466003,130,109,,"NUNATAK","ONE OTOLITH"
"Valdez",,130,2022-08-18,19,1,"F",,,,,,,,2022,8,18,"Charter",466004,130,104,9,"CHUGACH GIRL","ONE OTOLITH"
"Valdez",,130,2022-08-18,19,2,"M",,,,,,,,2022,8,18,"Charter",466004,130,90,9.5,"CHUGACH GIRL",
"Valdez",,130,2022-08-23,20,1,"F",,,,,,,,2022,8,23,"Charter",466002,130,119,17,"HALIBUT GROVE","NO OTOLITH"
"Valdez",,130,2022-08-23,20,2,"F",,,,,,,,2022,8,23,"Charter",466002,130,117,,"HALIBUT GROVE","NO OTOLITH"
"Valdez",,130,2022-08-23,20,3,"F",,,,,,,,2022,8,23,"Charter",466002,130,127,18,"HALIBUT GROVE","NO OTOLITH"
"Valdez",,130,2022-08-23,20,4,"F",,,,,,,,2022,8,23,"Charter",466002,130,133,26,"HALIBUT GROVE","NO OTOLITH"
"Valdez",,130,2022-08-23,20,5,"F",,,,,,,,2022,8,23,"Charter",466002,130,112,16,"HALIBUT GROVE","ONE OTOLITH"
"Valdez",,130,2022-08-23,20,6,"F",,,,,,,,2022,8,23,"Charter",466002,130,122,12,"HALIBUT GROVE","ONE OTOLITH"
"Valdez",,130,2022-08-23,20,7,"M",,,,,,,,2022,8,23,"Charter",466002,130,99,9.5,"HALIBUT GROVE",
"Valdez",,130,2022-08-28,21,1,"F",,,,,,,,2022,8,28,"Charter",466004,130,121,19,"HALIBUT GROVE","ONE OTOLITH"
"Valdez",,130,2022-08-28,21,2,"F",,,,,,,,2022,8,28,"Charter",466004,130,128,23,"HALIBUT GROVE","NO OTOLITH"
"Valdez",,130,2022-08-28,21,3,"F",,,,,,,,2022,8,28,"Charter",466004,130,109,14,"HALIBUT GROVE","ONE OTOLITH"
"Valdez",,130,2022-08-28,21,4,"F",,,,,,,,2022,8,28,"Charter",466004,130,131,26,"HALIBUT GROVE","NO OTOLITH"
"Valdez",,130,2022-08-28,21,5,"F",,,,,,,,2022,8,28,"Charter",466004,130,126,24,"HALIBUT GROVE","ONE OTOLITH"
"Whittier",,130,2022-07-01,1,1,"F",,,,,,,1,2022,7,1,"Charter",466002,130,103,,"SALTWATER ADDICTION",
"Whittier",,130,2022-07-01,1,2,"M",,,,,,,1,2022,7,1,"Charter",466002,130,98,,"SALTWATER ADDICTION",
"Whittier",,130,2022-07-01,1,3,"M",,,,,,,1,2022,7,1,"Charter",466002,130,97,,"SALTWATER ADDICTION","FIN RAYS ARE NOT 4-8"
"Whittier",,130,2022-07-01,1,4,"M",,,,,,,0,2022,7,1,"Charter",466002,130,90,8,"CRAZY RAY",
"Whittier",,130,2022-07-01,1,5,"F",,,,,,,0,2022,7,1,"Charter",466002,130,104,12,"CRAZY RAY",
"Whittier",,130,2022-07-01,1,6,"F",,,,,,,0,2022,7,1,"Charter",466002,130,118,16,"CRAZY RAY",
"Whittier",,130,2022-07-01,1,7,"M",,,,,,,0,2022,7,1,"Charter",466002,130,101,11.5,"CRAZY RAY",
"Whittier",,130,2022-07-01,1,8,"M",,,,,,,1,2022,7,1,"Private",485932,130,88,,"P4",
"Whittier",,130,2022-07-01,1,9,"F",,,,,,,1,2022,7,1,"Private",485932,130,95,,"P4",
"Whittier",,130,2022-07-01,1,10,"M",,,,,,,1,2022,7,1,"Private",485932,130,90,,"P4",
"Whittier",,130,2022-07-02,2,1,"F",,,,,,,0,2022,7,2,"Charter",475932,130,108,,"I CRAZY II","ONE OTOLITH"
"Whittier",,130,2022-07-02,2,2,"F",,,,,,,0,2022,7,2,"Charter",475932,130,113,,"I CRAZY II",
"Whittier",,130,2022-07-02,2,3,"M",,,,,,,0,2022,7,2,"Private",476007,130,95,9,"P1","ONE OTOLITH"
"Whittier",,130,2022-07-09,3,1,"M",,,,,,,0,2022,7,9,"Charter",485932,130,88,,"I CRAZY II",
"Whittier",,130,2022-07-09,3,2,"M",,,,,,,0,2022,7,9,"Charter",485932,130,87,,"I CRAZY II","ENVELOPE SAYS 985932"
"Whittier",,130,2022-07-12,4,1,"F",,,,,,,0,2022,7,12,"Charter",475934,130,99,9.5,"I CRAZY II",
"Whittier",,130,2022-07-12,4,2,"F",,,,,,,0,2022,7,12,"Charter",475934,130,114,16,"I CRAZY II","ONE OTOLITH"
"Whittier",,130,2022-07-18,5,1,"M",,,,,,,1,2022,7,18,"Private",485932,130,104,,"P1",
"Whittier",,130,2022-07-22,6,1,"F",,,,,,,1,2022,7,22,"Charter",476009,130,95,,"FOOL'S GOLD",
"Whittier",,130,2022-07-23,7,1,"",,,,,,,0,2022,7,23,"Charter",476033,130,115,,"ELAINE C",
"Whittier",,130,2022-07-23,7,2,"F",,,,,,,0,2022,7,23,"Charter",485932,130,114,,"I CRAZY II",
"Whittier",,130,2022-07-27,8,1,"M",,,,,,,0,2022,7,27,"Charter",466002,130,95,9.5,"I CRAZY II",
"Whittier",,130,2022-07-27,8,2,"M",,,,,,,0,2022,7,27,"Charter",466002,130,90,7.5,"I CRAZY II",
"Whittier",,130,2022-07-27,8,3,"M",,,,,,,0,2022,7,27,"Charter",466002,130,96,8.5,"I CRAZY II",
"Whittier",,130,2022-07-27,8,4,"F",,,,,,,0,2022,7,27,"Charter",466002,130,101,10,"I CRAZY II",
"Whittier",,130,2022-07-30,9,1,"F",,,,,,,0,2022,7,30,"Charter",485932,130,111,15.5,"I CRAZY II",
"Whittier",,130,2022-07-31,10,1,"F",,,,,,,1,2022,7,31,"Charter",466002,130,105,,"SALTWATER ADDICTION",
"Whittier",,130,2022-07-31,10,2,"F",,,,,,,1,2022,7,31,"Charter",466002,130,89,,"SALTWATER ADDICTION",
"Whittier",,130,2022-08-19,11,1,"F",,,,,,,1,2022,8,19,"Charter",475933,130,117,,"SALTWATER ADDICTION","MISSING AN EYE"
"Whittier",,130,2022-08-19,11,2,"M",,,,,,,1,2022,8,19,"Charter",475933,130,96,,"SALTWATER ADDICTION",
"Whittier",,130,2022-08-21,12,1,"F",,,,,,,0,2022,8,21,"Private",476033,130,102,12.5,"P2",
"Whittier",,130,2022-08-28,13,1,"F",,,,,,,1,2022,8,28,"Charter",476009,130,107,,"FOOL'S GOLD","ORBS IN OVARIES"
"Whittier",,130,2022-08-30,14,1,"F",,,,,,,0,2022,8,30,"Charter",476032,130,112,13.5,"CRAZY RAY",
