"YEAR","PORT","TARGET","BOATNAME","LOGBOOK","HOUR","NUMDAYS","ADFGSTATHAL","ADFGSTATRF","ADFGSTATLING","ADFGSTATCOMBI","INTLOC","CLIENTDAYS","CREWDAYS","HOURS_H","HOURS_R","HOURS_L","HOURS_COMBI","HAKEPT","GAFHAKEPT","HACAS","HARELCIR","HARELOTH","PELKEPT","PCAS","PELRSURF","PELRDRM","PELDEPTH","YEKEPT","YECAS","YERSURF","YERDRM","YEDEPTH","NPKEPT","NPCAS","NPRSURF","NPRDRM","NPDEPTH","LCKEPT","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODCAS","CODREL","SABKEPT","SABCAS","SABREL","POLKEPT","POLCAS","POLREL","SSKKEPT","SSKCAS","SSKREL","SDFKEPT","SDFCAS","SDFREL","PSSKEPT","PSSCAS","PSSREL","COMMENTS","MONTH","DAY","USER","SUBLOC","RESBAY","BOATHRS","HOUR_TOT","SFmgmtareaHAL","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
2023,"Valdez","B","HOOKED UP",231894,20,1,,,,465932,,6,0,0,0,0,5,6,0,0,15,0,18,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,5,5,,6,15,14,18,0,0,0,0,0,6
2023,"Valdez","B","HALIBUT GROVE",231916,19,1,,,,475932,,6,0,0,0,0,6,9,0,0,3,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,6,6,,6,3,0,0,0,0,0,0,0,9
2023,"Valdez","B","BOLD EAGLE",232417,20,1,,,,475932,,6,0,0,0,0,7,12,0,0,30,0,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,7,7,,6,30,2,2,0,0,0,0,0,12
2023,"Valdez","B","ARCTIC WARRIOR",232444,20,1,,,,466004,,5,1,0,0,0,6,4,0,0,2,0,18,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,6,6,,6,2,0,18,0,0,0,0,0,4
2023,"Valdez","B+S","",,19,1,,,,476035,,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,,0,0,0,1,"190",0,0,0,0,,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,5,5,,2,0,2,0,0,1,0,1,0,1
2023,"Valdez","B","",,21,1,,,,466032,,2,0,0,0,0,5,4,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,5,5,,2,2,0,0,0,0,0,0,0,4
2023,"Valdez","B+S","",,21,1,,,,466033,,7,0,0,0,0,5,14,0,0,0,0,0,0,0,0,,0,0,0,1,"126",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,5,5,,7,0,0,0,0,1,0,1,0,14
2023,"Valdez","B","",,22,1,,,,466032,,3,0,0,0,0,8,4,0,0,20,0,0,0,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,8,8,,3,20,0,1,0,0,0,0,0,4
2023,"Whittier","B","SWEE PEA",230452,19,1,,,,466004,,6,0,6,0,0,0,6,0,6,1,0,0,0,0,0,,0,0,0,0,,1,1,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,6,6,,6,1,2,1,0,0,0,0,1,6
2023,"Whittier","B","STRAIT CRAZY",230164,18,1,,,,475934,,7,0,1,1,0,0,6,0,6,0,0,14,14,0,0,,0,0,0,0,,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,2,2,,7,0,0,15,0,0,0,0,15,6
2023,"Whittier","B","SALTWATER ADDICTION",230414,19,1,,,,466002,,6,0,6,0,0,0,6,0,6,0,0,20,0,0,0,,0,0,0,0,,1,1,0,0,,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,6,6,,6,0,0,21,0,0,0,0,1,6
2023,"Whittier","H","NSANITY",230451,20,1,466003,,,,,6,0,5,0,0,0,3,0,3,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,5,5,"PWS",6,1,0,0,0,0,0,0,0,3
2023,"Whittier","B","NAUTISTAR II",230448,18,1,,,,476003,,6,0,0,0,0,5,10,0,10,4,0,15,15,0,0,,0,0,0,0,,3,3,0,2,65,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,5,5,,6,4,0,18,0,0,2,2,18,10
2023,"Whittier","B","ICRAZY II",230163,21,1,,,,475934,,6,0,3,3,0,0,12,0,0,0,0,18,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,6,6,,6,0,5,18,0,0,0,0,0,12
2023,"Whittier","B","FOOLS GOLD",230404,18,1,476009,476009,,,,10,0,4,0,0,0,17,0,17,12,0,0,0,0,0,,0,0,0,0,,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,4,4,"PWS",10,12,0,1,0,0,0,0,1,17
2023,"Whittier","B","CRAZY RAY",230162,21,1,,,,475934,,6,0,3,3,0,0,9,0,0,0,0,17,0,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Charter",,,6,6,,6,0,1,18,0,0,0,0,0,9
2023,"Whittier","B+S","",,15,3,,,,476006,,9,0,4,2,0,0,6,0,6,0,0,12,12,8,0,60,0,0,0,0,,0,0,0,0,,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,6,6,,9,0,2,12,8,0,0,8,12,6
2023,"Whittier","B","",,15,2,,,,476007,,8,0,4,14,0,0,2,0,2,0,0,24,24,0,30,100,0,0,0,3,"100",0,0,0,0,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,18,18,,8,0,8,24,30,3,0,33,24,2
2023,"Whittier","H","",,16,1,476033,,,,,3,0,5,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,5,5,"PWS",3,0,0,0,0,0,0,0,0,1
2023,"Whittier","R","",,16,5,,476005,,,,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,0,0,0,0,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,10,10,,10,0,0,2,0,0,0,0,2,0
2023,"Whittier","H","",,16,2,485932,485932,485932,,,8,0,12,0,0,0,11,0,0,7,8,0,0,0,1,140,0,0,0,0,,0,0,0,4,140,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,12,12,"PWS",8,15,5,0,1,0,4,5,0,11
2023,"Whittier","H","",,17,1,476003,,,,,3,0,4,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,4,4,"PWS",3,0,0,0,0,0,0,0,0,1
2023,"Whittier","B","",,17,2,476007,476007,476007,,,2,0,3,0,0,0,4,0,4,0,0,1,1,12,0,90,0,0,0,1,"260",0,0,12,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,3,3,"PWS",2,0,0,1,12,1,12,25,1,4
2023,"Whittier","B+S","",,17,1,,,,486031,,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,2,2,,4,0,0,1,0,0,0,0,0,2
2023,"Whittier","H","",,18,1,486003,,,,,6,0,3,0,0,0,2,0,2,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,3,3,"PWS",6,0,0,0,0,0,0,0,0,2
2023,"Whittier","R","",,18,1,,476004,,,,6,0,0,4,0,0,0,0,0,0,0,0,0,0,1,120,0,0,0,4,"170",4,4,0,5,170,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,4,4,,6,0,0,4,1,4,5,10,4,0
2023,"Whittier","B","",,18,1,,,,476031,,2,0,0,5,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,1,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,5,5,,2,2,0,0,0,0,1,1,0,0
2023,"Whittier","B","",,18,1,,,,476033,,2,0,0,0,0,6,4,0,4,0,0,4,4,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,6,6,,2,0,0,4,0,0,0,0,4,4
2023,"Whittier","R","",,20,1,,466031,466031,,,9,0,0,2,0,0,0,0,0,0,0,9,9,0,0,,0,0,0,0,,0,0,0,0,,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,2,2,,9,0,6,9,0,0,0,0,9,0
2023,"Whittier","B","",,20,1,,,,486034,,3,0,0,0,0,14,3,0,3,0,0,1,1,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,14,14,,3,0,0,1,0,0,0,0,1,3
2023,"Whittier","R","",,20,1,,486003,,,,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,2,2,,4,0,0,0,0,0,3,3,0,0
2023,"Whittier","B","",,21,2,,,,476032,,6,0,0,0,0,14,6,0,6,3,0,0,0,0,0,,2,2,0,0,,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,14,14,,6,3,0,3,0,0,0,0,3,6
2023,"Whittier","B","",,21,1,,,,476009,,4,0,3,3,0,0,5,0,5,3,3,0,0,0,0,,0,0,0,0,,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,23,"Private",,,6,6,,4,6,0,2,0,0,0,0,2,5
2023,"Homer","H","TOLSTOI POINT",231336,18,1,231336,,,,3,4,0,6,0,0,0,8,0,8,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,6,6,,4,0,0,0,0,0,0,0,0,8
2023,"Homer","B","WHISTLER",231263,17,1,525931,525931,,,1,11,0,0,0,0,3,22,0,22,5,0,3,3,0,0,,1,1,0,0,,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,3,3,"CI",11,5,0,5,0,0,0,0,5,22
2023,"Homer","H","TOMAHAWK 2",231324,15,1,515937,,,,2,3,0,4,0,0,0,6,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,4,4,"CI",3,2,0,0,0,0,0,0,0,6
2023,"Homer","H","TARUS",232239,16,1,525902,,,,4,6,0,2,0,0,0,12,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,2,2,"CI",6,2,0,0,0,0,0,0,0,12
2023,"Homer","H","SIZZLER",231269,17,1,525931,,,,1,12,0,4,0,0,0,24,0,24,5,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,4,4,"CI",12,5,0,0,0,0,0,0,0,24
2023,"Homer","H","RUNNAMUCK V",231297,13,1,525931,,,,3,6,0,4,0,0,0,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,4,4,"CI",6,0,0,0,0,0,0,0,0,12
2023,"Homer","H","ODEA",231194,13,1,525931,,,,3,5,0,4,0,0,0,10,0,10,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,4,4,"CI",5,0,0,0,0,0,0,0,0,10
2023,"Homer","H","MISTY",231410,14,1,525902,,,,5,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,3,3,"CI",4,0,0,0,0,0,0,0,0,8
2023,"Homer","H","IRISH",231271,17,1,525931,,,,1,16,0,3,0,0,0,32,0,32,19,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,3,3,"CI",16,19,0,0,0,0,0,0,0,32
2023,"Homer","H","GRAND ALEUTIAN",231453,15,1,525931,,,,2,4,0,2,0,0,0,8,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,2,2,"CI",4,2,0,0,0,0,0,0,0,8
2023,"Homer","H","DIAMOND CAPE",231390,15,1,525931,,,,2,6,0,3,0,0,0,12,0,12,3,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,3,3,"CI",6,3,0,0,0,0,0,0,0,12
2023,"Homer","H","BAY EXPLORER",231404,17,1,515907,,,,1,14,0,6,0,0,0,28,0,28,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,6,6,"CI",14,0,0,0,0,0,0,0,0,28
2023,"Homer","H","BAIT BALL",231400,18,1,525931,,,,3,6,0,6,0,0,0,12,0,0,10,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,6,6,"CI",6,10,0,0,0,0,0,0,0,12
2023,"Homer","H","",,14,1,515936,,,,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,,3,3,"CI",2,0,0,0,0,0,0,0,0,0
2023,"Homer","H","",,14,1,515937,,,,5,5,0,4,0,0,0,9,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,,4,4,"CI",5,0,0,0,0,0,0,0,0,9
2023,"Homer","H","",,15,1,515937,,,,2,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,,4,4,"CI",3,0,0,0,0,0,0,0,0,5
2023,"Homer","H","",,16,1,525931,,,,4,4,0,3,0,0,0,8,0,0,8,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,,3,3,"CI",4,8,0,0,0,0,0,0,0,8
2023,"Homer","H","",,16,1,525902,,,,4,4,0,6,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,,6,6,"CI",4,0,0,0,0,0,0,0,0,5
2023,"Homer","H","",,16,1,515906,,,,4,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,,3,3,"CI",5,0,0,0,0,0,0,0,0,10
2023,"Homer","H","",,16,1,515937,,,,4,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,,3,3,"CI",2,0,0,0,0,0,0,0,0,2
2023,"Homer","H","",,16,1,525931,,,,4,5,0,5,0,0,0,10,0,0,3,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,,5,5,"CI",5,3,0,0,0,0,0,0,0,10
2023,"Homer","H","",,18,1,515904,,,,3,5,0,2,0,0,0,10,0,0,10,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,,2,2,"CI",5,10,0,0,0,0,0,0,0,10
2023,"Kodiak","S","",,14,1,,,,525733,3,3,0,0,0,0,8,3,0,0,0,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,,8,8,,3,3,0,0,0,0,0,0,0,3
2023,"Kodiak","H","REEL FUN",231851,16,1,525733,525733,525733,,3,6,0,8,0,0,0,6,0,0,0,0,18,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,8,8,"Kod",6,0,1,18,0,0,0,0,0,6
2023,"Kodiak","B+S","",,14,1,,,,525733,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,,3,3,,3,0,0,0,0,0,0,0,0,0
2023,"Kodiak","B+S","MOONLIGHT",231793,15,1,525731,,,,3,5,0,2,0,0,0,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,2,2,"Kod",5,0,0,0,0,0,0,0,0,6
2023,"Seward","H","SERVANT",2310483,17,1,475933,475933,,,1,13,0,3,0,0,0,26,0,26,41,0,0,0,0,0,,0,0,0,0,,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,6,24,"Charter",,"Out",3,3,"PWS",13,41,0,1,0,0,0,0,1,26
2023,"Seward","B","RENEGADE",230091,17,1,495937,495937,,,1,7,0,0,0,0,6,1,0,1,0,0,17,17,0,0,,1,1,0,0,,0,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,"Out",6,6,"NG",7,0,0,18,0,0,0,0,18,1
2023,"Seward","B+S","PERSEVERANCE",2310483,17,1,475934,475934,475934,,1,16,0,3,1,0,0,32,0,32,17,0,41,41,0,0,,0,0,0,1,"108",1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,0,0,0,,6,24,"Charter",,"Out",4,4,"PWS",16,17,1,42,0,1,0,1,42,32
2023,"Seward","B+S","OUTER LIMITS",2311999,18,1,,,,475934,2,15,1,0,0,0,6,15,0,0,0,0,22,22,0,0,,0,0,0,16,"200",2,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,19,0,0,0,,6,24,"Charter",,"Out",6,6,,16,0,0,24,0,16,0,16,24,15
2023,"Seward","B","OFFSHORE HUNTER",230100,15,1,,,,475933,3,8,0,4,0,0,0,16,0,16,1,0,24,24,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,"Out",4,4,,8,1,1,24,0,0,0,0,24,16
2023,"Seward","B+S","KEEP IT REEL",230402,17,1,,495934,,,1,4,0,0,2,0,0,0,0,0,0,0,14,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,"Out",2,2,,4,0,0,14,0,0,0,0,0,0
2023,"Seward","B+S","JEDI",232337,16,1,485933,485933,,,4,6,0,0,0,0,6,12,0,12,0,0,16,16,0,0,,0,0,0,1,"200",2,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,"Out",6,6,"NG",6,0,0,18,0,1,0,1,18,12
2023,"Seward","B+S","HUNTRESS",230042,19,1,475934,475934,,,4,7,0,0,0,0,5,11,0,0,0,0,11,0,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,"Out",5,5,"PWS",7,0,0,12,0,0,0,0,0,11
2023,"Seward","H","HARVESTER",2310483,19,1,475934,475934,,,3,6,0,6,0,0,0,12,0,0,1,0,11,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,"Out",6,6,"PWS",6,1,0,11,0,0,0,0,0,12
2023,"Seward","B","GONE AGAIN",230422,16,1,485935,485935,,,4,6,0,4,0,0,0,11,0,11,0,0,18,18,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6,24,"Charter",,"Out",4,4,"PWS",6,0,0,18,0,0,0,0,18,11
2023,"Seward","B","CRACKERJACK VOYAGER",230433,17,1,475932,475932,475932,,1,10,0,0,0,0,5,20,0,20,2,0,17,17,0,0,,0,0,0,0,,1,1,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,6,24,"Charter",,"Out",5,5,"PWS",10,2,2,18,0,0,0,0,18,20
2023,"Seward","B","ARCTIC CAT",2311999,18,1,475934,475934,,,2,6,2,0,0,0,6,10,0,0,3,0,19,0,3,0,90,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,"Out",6,6,"PWS",8,3,0,20,3,0,0,3,0,10
2023,"Seward","B+S","",,14,1,,495938,,,2,2,0,0,1,0,0,0,0,0,0,0,4,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,6,24,"Private",,"In",1,1,,2,0,0,4,0,0,0,0,0,0
2023,"Seward","B+S","",,15,1,,,,495932,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 KELP GREENLING & 1 ARROWTOOTH FLOUNDER RELEASED",6,24,"Private",,"In",2,2,,3,0,0,0,0,0,0,0,0,0
2023,"Seward","H","",,15,1,495938,,,,3,2,0,4,0,0,0,4,0,4,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,"Out",4,4,"NG",2,2,0,0,0,0,0,0,0,4
2023,"Seward","S","",,16,1,,495938,,,4,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,"In",2,2,,2,0,0,2,0,0,0,0,0,0
2023,"Seward","B","",,18,1,495938,495938,495938,,1,3,0,0,0,0,6.5,6,0,0,0,2,3,0,0,0,,0,0,0,0,,0,0,0,4,130,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,"Out",6.5,6.5,"NG",3,2,4,3,0,0,4,4,0,6
2023,"Seward","H","",,18,1,485935,,485935,,2,4,0,5,0,0,0,8,0,8,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6,24,"Private",,"Out",5,5,"PWS",4,0,3,0,0,0,0,0,0,8
2023,"Seward","B","",,18,1,475932,475932,,,2,4,0,0,0,0,5.5,8,0,0,3,1,11,0,2,0,135,0,0,0,2,"135",1,0,1,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Private",,"Out",5.5,5.5,"PWS",4,4,0,12,2,2,2,6,0,8
2023,"Valdez","B","HOOKED UP",232426,17,1,,,,465932,,6,0,0,0,0,5,6,0,0,0,0,17,0,0,0,,0,0,0,12,"150",1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,5,5,,6,0,1,18,0,12,0,12,0,6
2023,"Valdez","B","HALIBUT GROVE",231916,20,1,,,,466004,,5,0,0,0,0,6,6,0,0,0,0,3,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,6,6,,5,0,2,3,0,0,0,0,0,6
2023,"Valdez","B","BOLD EAGLE",232417,20,1,,,,475932,,6,0,0,0,0,6,12,0,0,28,0,8,0,0,0,,0,0,0,3,"130",2,0,0,0,,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,6,6,,6,28,3,10,0,3,0,3,0,12
2023,"Valdez","B","ARCTIC WARRIOR",232444,20,1,,,,466004,,6,0,0,0,0,6,6,0,0,0,2,18,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,24,"Charter",,,6,6,,6,2,1,18,0,0,0,0,0,6
